row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,14
1,NetDwellingsRangeTo,default,14
2,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
2,NetDwellingsRangeFrom,default,35
2,NetDwellingsRangeTo,default,35
3,NetDwellingsRangeFrom,default,184
3,NetDwellingsRangeTo,default,184
4,NetDwellingsRangeFrom,default,9
4,NetDwellingsRangeTo,default,9
5,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
5,NetDwellingsRangeFrom,default,94
5,NetDwellingsRangeTo,default,94
6,NetDwellingsRangeFrom,default,60
6,NetDwellingsRangeTo,default,60
7,NetDwellingsRangeFrom,default,22
7,NetDwellingsRangeTo,default,22
8,NetDwellingsRangeFrom,default,5
8,NetDwellingsRangeTo,default,5
9,NetDwellingsRangeFrom,default,6
9,NetDwellingsRangeTo,default,6
10,PlanningHistory,uri,Site Allocation in Euston Area Plan http://www.eustonareaplan.info/
10,NetDwellingsRangeFrom,default,1400
10,NetDwellingsRangeTo,default,1400
11,NetDwellingsRangeFrom,default,63
11,NetDwellingsRangeTo,default,63
12,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
12,NetDwellingsRangeFrom,default,55
12,NetDwellingsRangeTo,default,55
13,NetDwellingsRangeFrom,default,22
13,NetDwellingsRangeTo,default,22
14,NetDwellingsRangeFrom,default,15
14,NetDwellingsRangeTo,default,15
15,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
15,NetDwellingsRangeFrom,default,40
15,NetDwellingsRangeTo,default,40
16,NetDwellingsRangeFrom,default,4
16,NetDwellingsRangeTo,default,4
17,NetDwellingsRangeFrom,default,21
17,NetDwellingsRangeTo,default,21
18,NetDwellingsRangeFrom,default,6
18,NetDwellingsRangeTo,default,6
19,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
19,NetDwellingsRangeFrom,default,60
19,NetDwellingsRangeTo,default,60
20,NetDwellingsRangeFrom,default,5
20,NetDwellingsRangeTo,default,5
21,NetDwellingsRangeFrom,default,10
21,NetDwellingsRangeTo,default,10
22,NetDwellingsRangeFrom,default,164
22,NetDwellingsRangeTo,default,164
23,NetDwellingsRangeFrom,default,15
23,NetDwellingsRangeTo,default,15
24,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
24,NetDwellingsRangeFrom,default,35
24,NetDwellingsRangeTo,default,35
25,NetDwellingsRangeFrom,default,26
25,NetDwellingsRangeTo,default,26
26,NetDwellingsRangeFrom,default,52
26,NetDwellingsRangeTo,default,52
27,NetDwellingsRangeFrom,default,5
27,NetDwellingsRangeTo,default,5
28,NetDwellingsRangeFrom,default,14
28,NetDwellingsRangeTo,default,14
29,NetDwellingsRangeFrom,default,50
29,NetDwellingsRangeTo,default,50
30,NetDwellingsRangeFrom,default,8
30,NetDwellingsRangeTo,default,8
31,NetDwellingsRangeFrom,default,38
31,NetDwellingsRangeTo,default,38
32,NetDwellingsRangeFrom,default,7
32,NetDwellingsRangeTo,default,7
33,NetDwellingsRangeFrom,default,42
33,NetDwellingsRangeTo,default,42
34,NetDwellingsRangeFrom,default,5
34,NetDwellingsRangeTo,default,5
35,NetDwellingsRangeFrom,default,19
35,NetDwellingsRangeTo,default,19
