row-number,field,issue-type,value
1,PlanningHistory,uri,153125
1,NetDwellingsRangeFrom,default,126
1,NetDwellingsRangeTo,default,126
2,PlanningHistory,uri,183084 / 180526 / 161809
2,NetDwellingsRangeFrom,default,42
2,NetDwellingsRangeTo,default,42
3,PlanningHistory,uri,180029 / 162051
3,NetDwellingsRangeFrom,default,14
3,NetDwellingsRangeTo,default,14
4,PlanningHistory,uri,191254
4,NetDwellingsRangeFrom,default,34
4,NetDwellingsRangeTo,default,34
5,PlanningHistory,uri,191907 + 182732 /191204
5,NetDwellingsRangeFrom,default,57
5,NetDwellingsRangeTo,default,57
6,PlanningHistory,uri,170618
6,NetDwellingsRangeFrom,default,74
6,NetDwellingsRangeTo,default,74
7,PlanningHistory,uri,RM/2014/2062 140791
7,NetDwellingsRangeFrom,default,126
7,NetDwellingsRangeTo,default,126
8,PlanningHistory,uri,172005
8,NetDwellingsRangeFrom,default,114
8,NetDwellingsRangeTo,default,114
9,PlanningHistory,uri,171333
9,NetDwellingsRangeFrom,default,79
9,NetDwellingsRangeTo,default,79
10,PlanningHistory,uri,170686
10,NetDwellingsRangeFrom,default,179
10,NetDwellingsRangeTo,default,179
11,PlanningHistory,uri,142536
11,NetDwellingsRangeFrom,default,18
11,NetDwellingsRangeTo,default,18
12,PlanningHistory,uri,172012
12,NetDwellingsRangeFrom,default,55
12,NetDwellingsRangeTo,default,55
13,PlanningHistory,uri,163058
13,NetDwellingsRangeFrom,default,43
13,NetDwellingsRangeTo,default,43
14,PlanningHistory,uri,162219 (SA104)
14,NetDwellingsRangeFrom,default,16
14,NetDwellingsRangeTo,default,16
15,PlanningHistory,uri,172734
15,NetDwellingsRangeFrom,default,8
15,NetDwellingsRangeTo,default,8
16,PlanningHistory,uri,200025 / 172050 + 180799
16,NetDwellingsRangeFrom,default,25
16,NetDwellingsRangeTo,default,25
17,PlanningHistory,uri,180318
17,NetDwellingsRangeFrom,default,23
17,NetDwellingsRangeTo,default,23
18,PlanningHistory,uri,172751
18,NetDwellingsRangeFrom,default,243
18,NetDwellingsRangeTo,default,243
19,PlanningHistory,uri,161747
19,NetDwellingsRangeFrom,default,223
19,NetDwellingsRangeTo,default,223
20,PlanningHistory,uri,161536
20,NetDwellingsRangeFrom,default,127
20,NetDwellingsRangeTo,default,127
21,PlanningHistory,uri,163224
21,NetDwellingsRangeFrom,default,8
21,NetDwellingsRangeTo,default,8
22,PlanningHistory,uri,171693
22,NetDwellingsRangeFrom,default,8
22,NetDwellingsRangeTo,default,8
23,PlanningHistory,uri,171693
23,NetDwellingsRangeFrom,default,249
23,NetDwellingsRangeTo,default,249
24,NetDwellingsRangeFrom,default,20
24,NetDwellingsRangeTo,default,20
