row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,12
1,NetDwellingsRangeTo,default,12
2,NetDwellingsRangeFrom,default,50
2,NetDwellingsRangeTo,default,50
3,NetDwellingsRangeFrom,default,6
3,NetDwellingsRangeTo,default,6
4,NetDwellingsRangeFrom,default,9
4,NetDwellingsRangeTo,default,9
5,NetDwellingsRangeFrom,default,9
5,NetDwellingsRangeTo,default,9
6,NetDwellingsRangeFrom,default,93
6,NetDwellingsRangeTo,default,93
7,NetDwellingsRangeFrom,default,53
7,NetDwellingsRangeTo,default,53
8,NetDwellingsRangeFrom,default,6
8,NetDwellingsRangeTo,default,6
9,NetDwellingsRangeFrom,default,5
9,NetDwellingsRangeTo,default,5
10,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
10,NetDwellingsRangeFrom,default,315
10,NetDwellingsRangeTo,default,315
11,NetDwellingsRangeFrom,default,22
11,NetDwellingsRangeTo,default,22
12,NetDwellingsRangeFrom,default,5
12,NetDwellingsRangeTo,default,5
13,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
13,NetDwellingsRangeFrom,default,94
13,NetDwellingsRangeTo,default,94
14,NetDwellingsRangeFrom,default,9
14,NetDwellingsRangeTo,default,9
15,NetDwellingsRangeFrom,default,42
15,NetDwellingsRangeTo,default,42
16,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
16,NetDwellingsRangeFrom,default,35
16,NetDwellingsRangeTo,default,35
17,NetDwellingsRangeFrom,default,8
17,NetDwellingsRangeTo,default,8
18,PlanningHistory,uri,Site Allocation in Euston Area Plan http://www.eustonareaplan.info/
18,NetDwellingsRangeFrom,default,1000
18,NetDwellingsRangeTo,default,1000
19,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
19,NetDwellingsRangeFrom,default,30
19,NetDwellingsRangeTo,default,30
20,NetDwellingsRangeFrom,default,21
20,NetDwellingsRangeTo,default,21
21,NetDwellingsRangeFrom,default,8
21,NetDwellingsRangeTo,default,8
22,NetDwellingsRangeFrom,default,9
22,NetDwellingsRangeTo,default,9
23,NetDwellingsRangeFrom,default,19
23,NetDwellingsRangeTo,default,19
24,NetDwellingsRangeFrom,default,53
24,NetDwellingsRangeTo,default,53
25,NetDwellingsRangeFrom,default,136
25,NetDwellingsRangeTo,default,136
26,NetDwellingsRangeFrom,default,5
26,NetDwellingsRangeTo,default,5
27,NetDwellingsRangeFrom,default,6
27,NetDwellingsRangeTo,default,6
28,NetDwellingsRangeFrom,default,6
28,NetDwellingsRangeTo,default,6
29,PlanningHistory,uri,Fitzrovia Area Action Plan http://camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/fitzrovia-aap.en
29,NetDwellingsRangeFrom,default,20
29,NetDwellingsRangeTo,default,20
30,NetDwellingsRangeFrom,default,5
30,NetDwellingsRangeTo,default,5
31,NetDwellingsRangeFrom,default,27
31,NetDwellingsRangeTo,default,27
32,NetDwellingsRangeFrom,default,8
32,NetDwellingsRangeTo,default,8
33,NetDwellingsRangeFrom,default,13
33,NetDwellingsRangeTo,default,13
34,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
34,NetDwellingsRangeFrom,default,26
34,NetDwellingsRangeTo,default,26
35,NetDwellingsRangeFrom,default,5
35,NetDwellingsRangeTo,default,5
36,NetDwellingsRangeFrom,default,9
36,NetDwellingsRangeTo,default,9
37,NetDwellingsRangeFrom,default,12
37,NetDwellingsRangeTo,default,12
38,NetDwellingsRangeFrom,default,10
38,NetDwellingsRangeTo,default,10
39,NetDwellingsRangeFrom,default,12
39,NetDwellingsRangeTo,default,12
40,NetDwellingsRangeFrom,default,5
40,NetDwellingsRangeTo,default,5
41,NetDwellingsRangeFrom,default,22
41,NetDwellingsRangeTo,default,22
42,NetDwellingsRangeFrom,default,121
42,NetDwellingsRangeTo,default,121
43,NetDwellingsRangeFrom,default,7
43,NetDwellingsRangeTo,default,7
44,NetDwellingsRangeFrom,default,345
44,NetDwellingsRangeTo,default,345
45,NetDwellingsRangeFrom,default,60
45,NetDwellingsRangeTo,default,60
46,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
46,NetDwellingsRangeFrom,default,60
46,NetDwellingsRangeTo,default,60
47,NetDwellingsRangeFrom,default,15
47,NetDwellingsRangeTo,default,15
48,NetDwellingsRangeFrom,default,16
48,NetDwellingsRangeTo,default,16
49,NetDwellingsRangeFrom,default,14
49,NetDwellingsRangeTo,default,14
50,NetDwellingsRangeFrom,default,6
50,NetDwellingsRangeTo,default,6
51,NetDwellingsRangeFrom,default,29
51,NetDwellingsRangeTo,default,29
52,NetDwellingsRangeFrom,default,36
52,NetDwellingsRangeTo,default,36
53,NetDwellingsRangeFrom,default,9
53,NetDwellingsRangeTo,default,9
54,NetDwellingsRangeFrom,default,7
54,NetDwellingsRangeTo,default,7
55,NetDwellingsRangeFrom,default,26
55,NetDwellingsRangeTo,default,26
56,NetDwellingsRangeFrom,default,7
56,NetDwellingsRangeTo,default,7
57,NetDwellingsRangeFrom,default,10
57,NetDwellingsRangeTo,default,10
58,PlanningHistory,uri,Site Allocation in Euston Area Plan http://www.eustonareaplan.info/
58,NetDwellingsRangeFrom,default,1400
58,NetDwellingsRangeTo,default,1400
59,NetDwellingsRangeFrom,default,6
59,NetDwellingsRangeTo,default,6
60,NetDwellingsRangeFrom,default,6
60,NetDwellingsRangeTo,default,6
61,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
61,NetDwellingsRangeFrom,default,175
61,NetDwellingsRangeTo,default,175
62,NetDwellingsRangeFrom,default,7
62,NetDwellingsRangeTo,default,7
63,NetDwellingsRangeFrom,default,5
63,NetDwellingsRangeTo,default,5
