row-number,field,issue-type,value
1,PlanningHistory,uri,Site Allocation in Euston Area Plan http://www.eustonareaplan.info/
1,NetDwellingsRangeFrom,default,1400
1,NetDwellingsRangeTo,default,1400
2,NetDwellingsRangeFrom,default,21
2,NetDwellingsRangeTo,default,21
3,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
3,NetDwellingsRangeFrom,default,60
3,NetDwellingsRangeTo,default,60
4,NetDwellingsRangeFrom,default,60
4,NetDwellingsRangeTo,default,60
5,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
5,NetDwellingsRangeFrom,default,35
5,NetDwellingsRangeTo,default,35
6,NetDwellingsRangeFrom,default,10
6,NetDwellingsRangeTo,default,10
7,NetDwellingsRangeFrom,default,29
7,NetDwellingsRangeTo,default,29
8,NetDwellingsRangeFrom,default,6
8,NetDwellingsRangeTo,default,6
9,NetDwellingsRangeFrom,default,52
9,NetDwellingsRangeTo,default,52
10,NetDwellingsRangeFrom,default,164
10,NetDwellingsRangeTo,default,164
11,NetDwellingsRangeFrom,default,22
11,NetDwellingsRangeTo,default,22
12,NetDwellingsRangeFrom,default,11
12,NetDwellingsRangeTo,default,11
13,NetDwellingsRangeFrom,default,6
13,NetDwellingsRangeTo,default,6
14,NetDwellingsRangeFrom,default,7
14,NetDwellingsRangeTo,default,7
15,NetDwellingsRangeFrom,default,93
15,NetDwellingsRangeTo,default,93
16,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
16,NetDwellingsRangeFrom,default,55
16,NetDwellingsRangeTo,default,55
17,NetDwellingsRangeFrom,default,63
17,NetDwellingsRangeTo,default,63
18,NetDwellingsRangeFrom,default,7
18,NetDwellingsRangeTo,default,7
19,NetDwellingsRangeFrom,default,13
19,NetDwellingsRangeTo,default,13
20,NetDwellingsRangeFrom,default,7
20,NetDwellingsRangeTo,default,7
21,NetDwellingsRangeFrom,default,9
21,NetDwellingsRangeTo,default,9
22,NetDwellingsRangeFrom,default,22
22,NetDwellingsRangeTo,default,22
23,NetDwellingsRangeFrom,default,8
23,NetDwellingsRangeTo,default,8
24,NetDwellingsRangeFrom,default,6
24,NetDwellingsRangeTo,default,6
25,NetDwellingsRangeFrom,default,5
25,NetDwellingsRangeTo,default,5
26,PlanningHistory,uri,Site Allocation in Euston Area Plan http://www.eustonareaplan.info/
26,NetDwellingsRangeFrom,default,1000
26,NetDwellingsRangeTo,default,1000
27,NetDwellingsRangeFrom,default,15
27,NetDwellingsRangeTo,default,15
28,NetDwellingsRangeFrom,default,8
28,NetDwellingsRangeTo,default,8
29,NetDwellingsRangeFrom,default,4
29,NetDwellingsRangeTo,default,4
30,NetDwellingsRangeFrom,default,36
30,NetDwellingsRangeTo,default,36
31,NetDwellingsRangeFrom,default,5
31,NetDwellingsRangeTo,default,5
32,NetDwellingsRangeFrom,default,5
32,NetDwellingsRangeTo,default,5
33,NetDwellingsRangeFrom,default,9
33,NetDwellingsRangeTo,default,9
34,NetDwellingsRangeFrom,default,10
34,NetDwellingsRangeTo,default,10
35,NetDwellingsRangeFrom,default,22
35,NetDwellingsRangeTo,default,22
36,NetDwellingsRangeFrom,default,10
36,NetDwellingsRangeTo,default,10
37,NetDwellingsRangeFrom,default,5
37,NetDwellingsRangeTo,default,5
38,NetDwellingsRangeFrom,default,19
38,NetDwellingsRangeTo,default,19
39,NetDwellingsRangeFrom,default,5
39,NetDwellingsRangeTo,default,5
40,NetDwellingsRangeFrom,default,8
40,NetDwellingsRangeTo,default,8
41,NetDwellingsRangeFrom,default,9
41,NetDwellingsRangeTo,default,9
42,NetDwellingsRangeFrom,default,184
42,NetDwellingsRangeTo,default,184
43,NetDwellingsRangeFrom,default,8
43,NetDwellingsRangeTo,default,8
44,NetDwellingsRangeFrom,default,5
44,NetDwellingsRangeTo,default,5
45,NetDwellingsRangeFrom,default,106
45,NetDwellingsRangeTo,default,106
46,PlanningHistory,uri,Fitzrovia Area Action Plan http://camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/fitzrovia-aap.en
46,NetDwellingsRangeFrom,default,20
46,NetDwellingsRangeTo,default,20
47,NetDwellingsRangeFrom,default,5
47,NetDwellingsRangeTo,default,5
48,NetDwellingsRangeFrom,default,5
48,NetDwellingsRangeTo,default,5
49,NetDwellingsRangeFrom,default,6
49,NetDwellingsRangeTo,default,6
50,NetDwellingsRangeFrom,default,6
50,NetDwellingsRangeTo,default,6
51,NetDwellingsRangeFrom,default,53
51,NetDwellingsRangeTo,default,53
52,NetDwellingsRangeFrom,default,5
52,NetDwellingsRangeTo,default,5
53,NetDwellingsRangeFrom,default,9
53,NetDwellingsRangeTo,default,9
54,NetDwellingsRangeFrom,default,26
54,NetDwellingsRangeTo,default,26
55,NetDwellingsRangeFrom,default,345
55,NetDwellingsRangeTo,default,345
56,NetDwellingsRangeFrom,default,42
56,NetDwellingsRangeTo,default,42
57,NetDwellingsRangeFrom,default,5
57,NetDwellingsRangeTo,default,5
58,NetDwellingsRangeFrom,default,14
58,NetDwellingsRangeTo,default,14
59,NetDwellingsRangeFrom,default,6
59,NetDwellingsRangeTo,default,6
60,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
60,NetDwellingsRangeFrom,default,175
60,NetDwellingsRangeTo,default,175
61,NetDwellingsRangeFrom,default,14
61,NetDwellingsRangeTo,default,14
62,NetDwellingsRangeFrom,default,7
62,NetDwellingsRangeTo,default,7
63,NetDwellingsRangeFrom,default,16
63,NetDwellingsRangeTo,default,16
64,NetDwellingsRangeFrom,default,38
64,NetDwellingsRangeTo,default,38
65,NetDwellingsRangeFrom,default,27
65,NetDwellingsRangeTo,default,27
66,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
66,NetDwellingsRangeFrom,default,58
