row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,19
1,NetDwellingsRangeTo,default,19
2,NetDwellingsRangeFrom,default,14
2,NetDwellingsRangeTo,default,14
3,NetDwellingsRangeFrom,default,132
3,NetDwellingsRangeTo,default,132
4,NetDwellingsRangeFrom,default,30
4,NetDwellingsRangeTo,default,30
5,NetDwellingsRangeFrom,default,36
5,NetDwellingsRangeTo,default,36
6,NetDwellingsRangeFrom,default,5
6,NetDwellingsRangeTo,default,5
7,NetDwellingsRangeFrom,default,20
7,NetDwellingsRangeTo,default,20
8,NetDwellingsRangeFrom,default,30
8,NetDwellingsRangeTo,default,30
9,NetDwellingsRangeFrom,default,12
9,NetDwellingsRangeTo,default,12
10,NetDwellingsRangeFrom,default,31
10,NetDwellingsRangeTo,default,31
10,LastUpdatedDate,default,2018-12-13
11,NetDwellingsRangeFrom,default,35
11,NetDwellingsRangeTo,default,35
12,NetDwellingsRangeFrom,default,60
12,NetDwellingsRangeTo,default,60
13,NetDwellingsRangeFrom,default,30
13,NetDwellingsRangeTo,default,30
14,NetDwellingsRangeFrom,default,25
14,NetDwellingsRangeTo,default,25
15,NetDwellingsRangeFrom,default,40
15,NetDwellingsRangeTo,default,40
16,NetDwellingsRangeFrom,default,26
16,NetDwellingsRangeTo,default,26
17,NetDwellingsRangeFrom,default,18
17,NetDwellingsRangeTo,default,18
18,NetDwellingsRangeFrom,default,31
18,NetDwellingsRangeTo,default,31
18,LastUpdatedDate,default,2020-01-15
19,NetDwellingsRangeFrom,default,16
19,NetDwellingsRangeTo,default,16
20,NetDwellingsRangeFrom,default,31
20,NetDwellingsRangeTo,default,31
21,NetDwellingsRangeFrom,default,53
21,NetDwellingsRangeTo,default,53
22,NetDwellingsRangeFrom,default,181
22,NetDwellingsRangeTo,default,181
23,OrganisationURI,opendatacommunities-uri,
23,NetDwellingsRangeFrom,default,43
23,NetDwellingsRangeTo,default,43
23,OrganisationURI,default,http://opendatacommunities.org/id/metropolitan-district-council/sandwell
24,NetDwellingsRangeFrom,default,8
24,NetDwellingsRangeTo,default,8
25,NetDwellingsRangeFrom,default,64
25,NetDwellingsRangeTo,default,64
26,NetDwellingsRangeFrom,default,84
26,NetDwellingsRangeTo,default,84
27,NetDwellingsRangeFrom,default,9
27,NetDwellingsRangeTo,default,9
28,NetDwellingsRangeFrom,default,11
28,NetDwellingsRangeTo,default,11
28,LastUpdatedDate,default,2020-01-15
29,NetDwellingsRangeFrom,default,14
29,NetDwellingsRangeTo,default,14
30,NetDwellingsRangeFrom,default,31
30,NetDwellingsRangeTo,default,31
31,NetDwellingsRangeFrom,default,7
31,NetDwellingsRangeTo,default,7
32,NetDwellingsRangeFrom,default,11
32,NetDwellingsRangeTo,default,11
33,NetDwellingsRangeFrom,default,9
33,NetDwellingsRangeTo,default,9
34,NetDwellingsRangeFrom,default,54
34,NetDwellingsRangeTo,default,54
35,NetDwellingsRangeFrom,default,42
35,NetDwellingsRangeTo,default,42
36,NetDwellingsRangeFrom,default,84
36,NetDwellingsRangeTo,default,84
37,NetDwellingsRangeFrom,default,12
37,NetDwellingsRangeTo,default,12
38,NetDwellingsRangeFrom,default,35
38,NetDwellingsRangeTo,default,35
39,NetDwellingsRangeFrom,default,13
39,NetDwellingsRangeTo,default,13
40,NetDwellingsRangeFrom,default,73
40,NetDwellingsRangeTo,default,73
41,NetDwellingsRangeFrom,default,6
41,NetDwellingsRangeTo,default,6
42,NetDwellingsRangeFrom,default,40
42,NetDwellingsRangeTo,default,40
43,NetDwellingsRangeFrom,default,230
43,NetDwellingsRangeTo,default,230
44,NetDwellingsRangeFrom,default,400
44,NetDwellingsRangeTo,default,400
45,NetDwellingsRangeFrom,default,209
45,NetDwellingsRangeTo,default,209
46,NetDwellingsRangeFrom,default,106
46,NetDwellingsRangeTo,default,106
47,NetDwellingsRangeFrom,default,357
47,NetDwellingsRangeTo,default,357
48,NetDwellingsRangeFrom,default,50
48,NetDwellingsRangeTo,default,50
49,NetDwellingsRangeFrom,default,68
49,NetDwellingsRangeTo,default,68
50,NetDwellingsRangeFrom,default,196
50,NetDwellingsRangeTo,default,196
51,NetDwellingsRangeFrom,default,96
51,NetDwellingsRangeTo,default,96
52,NetDwellingsRangeFrom,default,6
52,NetDwellingsRangeTo,default,6
53,NetDwellingsRangeFrom,default,60
53,NetDwellingsRangeTo,default,60
54,NetDwellingsRangeFrom,default,10
54,NetDwellingsRangeTo,default,10
55,NetDwellingsRangeFrom,default,26
55,NetDwellingsRangeTo,default,26
56,NetDwellingsRangeFrom,default,108
56,NetDwellingsRangeTo,default,108
57,NetDwellingsRangeFrom,default,113
57,NetDwellingsRangeTo,default,113
58,NetDwellingsRangeFrom,default,53
58,NetDwellingsRangeTo,default,53
59,NetDwellingsRangeFrom,default,11
59,NetDwellingsRangeTo,default,11
60,NetDwellingsRangeFrom,default,45
60,NetDwellingsRangeTo,default,45
61,NetDwellingsRangeFrom,default,6
61,NetDwellingsRangeTo,default,6
62,NetDwellingsRangeFrom,default,40
62,NetDwellingsRangeTo,default,40
63,NetDwellingsRangeFrom,default,22
63,NetDwellingsRangeTo,default,22
64,NetDwellingsRangeFrom,default,13
64,NetDwellingsRangeTo,default,13
65,NetDwellingsRangeFrom,default,39
65,NetDwellingsRangeTo,default,39
66,NetDwellingsRangeFrom,default,70
66,NetDwellingsRangeTo,default,70
67,NetDwellingsRangeFrom,default,86
67,NetDwellingsRangeTo,default,86
68,NetDwellingsRangeFrom,default,17
68,NetDwellingsRangeTo,default,17
69,NetDwellingsRangeFrom,default,110
69,NetDwellingsRangeTo,default,110
70,NetDwellingsRangeFrom,default,56
70,NetDwellingsRangeTo,default,56
71,NetDwellingsRangeFrom,default,39
71,NetDwellingsRangeTo,default,39
72,NetDwellingsRangeFrom,default,5
72,NetDwellingsRangeTo,default,5
73,NetDwellingsRangeFrom,default,76
73,NetDwellingsRangeTo,default,76
74,NetDwellingsRangeFrom,default,14
74,NetDwellingsRangeTo,default,14
75,NetDwellingsRangeFrom,default,60
75,NetDwellingsRangeTo,default,60
76,NetDwellingsRangeFrom,default,14
76,NetDwellingsRangeTo,default,14
77,NetDwellingsRangeFrom,default,322
77,NetDwellingsRangeTo,default,322
78,NetDwellingsRangeFrom,default,23
78,NetDwellingsRangeTo,default,23
79,NetDwellingsRangeFrom,default,39
79,NetDwellingsRangeTo,default,39
80,NetDwellingsRangeFrom,default,33
80,NetDwellingsRangeTo,default,33
81,NetDwellingsRangeFrom,default,22
81,NetDwellingsRangeTo,default,22
82,NetDwellingsRangeFrom,default,12
82,NetDwellingsRangeTo,default,12
83,NetDwellingsRangeFrom,default,11
83,NetDwellingsRangeTo,default,11
84,NetDwellingsRangeFrom,default,13
84,NetDwellingsRangeTo,default,13
85,NetDwellingsRangeFrom,default,22
85,NetDwellingsRangeTo,default,22
86,NetDwellingsRangeFrom,default,20
86,NetDwellingsRangeTo,default,20
87,NetDwellingsRangeFrom,default,13
87,NetDwellingsRangeTo,default,13
88,NetDwellingsRangeFrom,default,12
88,NetDwellingsRangeTo,default,12
89,NetDwellingsRangeFrom,default,40
89,NetDwellingsRangeTo,default,40
90,NetDwellingsRangeFrom,default,13
90,NetDwellingsRangeTo,default,13
91,NetDwellingsRangeFrom,default,750
91,NetDwellingsRangeTo,default,750
92,NetDwellingsRangeFrom,default,38
92,NetDwellingsRangeTo,default,38
93,NetDwellingsRangeFrom,default,11
93,NetDwellingsRangeTo,default,11
94,NetDwellingsRangeFrom,default,31
94,NetDwellingsRangeTo,default,31
95,NetDwellingsRangeFrom,default,104
