row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,24
1,NetDwellingsRangeTo,default,24
2,NetDwellingsRangeFrom,default,24
2,NetDwellingsRangeTo,default,24
3,NetDwellingsRangeFrom,default,18
3,NetDwellingsRangeTo,default,18
4,NetDwellingsRangeFrom,default,28
4,NetDwellingsRangeTo,default,28
5,NetDwellingsRangeFrom,default,9
5,NetDwellingsRangeTo,default,9
6,NetDwellingsRangeFrom,default,5
6,NetDwellingsRangeTo,default,5
7,NetDwellingsRangeFrom,default,5
7,NetDwellingsRangeTo,default,5
8,NetDwellingsRangeFrom,default,7
8,NetDwellingsRangeTo,default,7
9,NetDwellingsRangeFrom,default,9
9,NetDwellingsRangeTo,default,9
10,NetDwellingsRangeFrom,default,5
10,NetDwellingsRangeTo,default,5
11,NetDwellingsRangeFrom,default,7
11,NetDwellingsRangeTo,default,7
12,NetDwellingsRangeFrom,default,7
12,NetDwellingsRangeTo,default,7
13,NetDwellingsRangeFrom,default,6
13,NetDwellingsRangeTo,default,6
14,NetDwellingsRangeFrom,default,1
14,NetDwellingsRangeTo,default,1
15,NetDwellingsRangeFrom,default,2
15,NetDwellingsRangeTo,default,2
16,NetDwellingsRangeFrom,default,1
16,NetDwellingsRangeTo,default,1
17,NetDwellingsRangeFrom,default,2
17,NetDwellingsRangeTo,default,2
18,NetDwellingsRangeFrom,default,3
18,NetDwellingsRangeTo,default,3
19,NetDwellingsRangeFrom,default,1
19,NetDwellingsRangeTo,default,1
20,NetDwellingsRangeFrom,default,1
20,NetDwellingsRangeTo,default,1
21,NetDwellingsRangeFrom,default,1
21,NetDwellingsRangeTo,default,1
22,NetDwellingsRangeFrom,default,2
22,NetDwellingsRangeTo,default,2
23,NetDwellingsRangeFrom,default,1
23,NetDwellingsRangeTo,default,1
24,NetDwellingsRangeFrom,default,1
24,NetDwellingsRangeTo,default,1
25,NetDwellingsRangeFrom,default,3
25,NetDwellingsRangeTo,default,3
26,NetDwellingsRangeFrom,default,2
26,NetDwellingsRangeTo,default,2
27,NetDwellingsRangeFrom,default,1
27,NetDwellingsRangeTo,default,1
28,NetDwellingsRangeFrom,default,1
28,NetDwellingsRangeTo,default,1
29,NetDwellingsRangeFrom,default,3
29,NetDwellingsRangeTo,default,3
30,NetDwellingsRangeFrom,default,1
30,NetDwellingsRangeTo,default,1
31,NetDwellingsRangeFrom,default,2
31,NetDwellingsRangeTo,default,2
32,NetDwellingsRangeFrom,default,1
32,NetDwellingsRangeTo,default,1
33,NetDwellingsRangeFrom,default,2
33,NetDwellingsRangeTo,default,2
34,NetDwellingsRangeFrom,default,1
34,NetDwellingsRangeTo,default,1
35,NetDwellingsRangeFrom,default,1
35,NetDwellingsRangeTo,default,1
36,NetDwellingsRangeFrom,default,1
36,NetDwellingsRangeTo,default,1
37,NetDwellingsRangeFrom,default,3
37,NetDwellingsRangeTo,default,3
38,NetDwellingsRangeFrom,default,1
38,NetDwellingsRangeTo,default,1
39,NetDwellingsRangeFrom,default,1
39,NetDwellingsRangeTo,default,1
40,NetDwellingsRangeFrom,default,3
40,NetDwellingsRangeTo,default,3
41,NetDwellingsRangeFrom,default,2
41,NetDwellingsRangeTo,default,2
42,NetDwellingsRangeFrom,default,2
42,NetDwellingsRangeTo,default,2
43,NetDwellingsRangeFrom,default,31
43,NetDwellingsRangeTo,default,31
44,NetDwellingsRangeFrom,default,27
44,NetDwellingsRangeTo,default,27
45,NetDwellingsRangeFrom,default,8
45,NetDwellingsRangeTo,default,8
46,NetDwellingsRangeFrom,default,54
46,NetDwellingsRangeTo,default,54
54,NetDwellingsRangeFrom,default,10
54,NetDwellingsRangeTo,default,10
55,NetDwellingsRangeFrom,default,3
55,NetDwellingsRangeTo,default,3
56,NetDwellingsRangeFrom,default,5
56,NetDwellingsRangeTo,default,5
57,NetDwellingsRangeFrom,default,18
57,NetDwellingsRangeTo,default,18
58,NetDwellingsRangeFrom,default,6
58,NetDwellingsRangeTo,default,6
59,NetDwellingsRangeFrom,default,10
59,NetDwellingsRangeTo,default,10
60,NetDwellingsRangeFrom,default,4
60,NetDwellingsRangeTo,default,4
61,NetDwellingsRangeFrom,default,20
61,NetDwellingsRangeTo,default,20
73,NetDwellingsRangeFrom,default,1
73,NetDwellingsRangeTo,default,1
74,NetDwellingsRangeFrom,default,9
74,NetDwellingsRangeTo,default,9
76,NetDwellingsRangeFrom,default,1
76,NetDwellingsRangeTo,default,1
77,NetDwellingsRangeFrom,default,5
77,NetDwellingsRangeTo,default,5
