row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,180
1,NetDwellingsRangeTo,default,180
2,NetDwellingsRangeFrom,default,250
2,NetDwellingsRangeTo,default,250
3,NetDwellingsRangeFrom,default,28
3,NetDwellingsRangeTo,default,28
4,NetDwellingsRangeFrom,default,90
4,NetDwellingsRangeTo,default,90
5,NetDwellingsRangeFrom,default,26
5,NetDwellingsRangeTo,default,26
6,NetDwellingsRangeFrom,default,50
6,NetDwellingsRangeTo,default,50
7,NetDwellingsRangeFrom,default,44
7,NetDwellingsRangeTo,default,44
8,NetDwellingsRangeFrom,default,17
8,NetDwellingsRangeTo,default,17
9,NetDwellingsRangeFrom,default,186
9,NetDwellingsRangeTo,default,186
10,NetDwellingsRangeFrom,default,68
10,NetDwellingsRangeTo,default,68
11,NetDwellingsRangeFrom,default,14
11,NetDwellingsRangeTo,default,14
12,NetDwellingsRangeFrom,default,54
12,NetDwellingsRangeTo,default,54
13,NetDwellingsRangeFrom,default,26
13,NetDwellingsRangeTo,default,26
14,NetDwellingsRangeFrom,default,31
14,NetDwellingsRangeTo,default,31
15,NetDwellingsRangeFrom,default,28
15,NetDwellingsRangeTo,default,28
16,NetDwellingsRangeFrom,default,34
16,NetDwellingsRangeTo,default,34
17,NetDwellingsRangeFrom,default,200
17,NetDwellingsRangeTo,default,200
18,NetDwellingsRangeFrom,default,25
18,NetDwellingsRangeTo,default,25
19,NetDwellingsRangeFrom,default,5
19,NetDwellingsRangeTo,default,5
20,NetDwellingsRangeFrom,default,5
20,NetDwellingsRangeTo,default,5
21,NetDwellingsRangeFrom,default,64
21,NetDwellingsRangeTo,default,64
22,NetDwellingsRangeFrom,default,310
22,NetDwellingsRangeTo,default,310
23,NetDwellingsRangeFrom,default,30
23,NetDwellingsRangeTo,default,30
24,NetDwellingsRangeFrom,default,64
24,NetDwellingsRangeTo,default,64
25,NetDwellingsRangeFrom,default,29
25,NetDwellingsRangeTo,default,29
26,NetDwellingsRangeFrom,default,29
26,NetDwellingsRangeTo,default,29
27,NetDwellingsRangeFrom,default,27
27,NetDwellingsRangeTo,default,27
28,NetDwellingsRangeFrom,default,19
28,NetDwellingsRangeTo,default,19
29,NetDwellingsRangeFrom,default,8
29,NetDwellingsRangeTo,default,8
30,NetDwellingsRangeFrom,default,346
30,NetDwellingsRangeTo,default,346
31,NetDwellingsRangeFrom,default,60
31,NetDwellingsRangeTo,default,60
32,NetDwellingsRangeFrom,default,29
32,NetDwellingsRangeTo,default,29
33,NetDwellingsRangeFrom,default,8
33,NetDwellingsRangeTo,default,8
34,NetDwellingsRangeFrom,default,8
34,NetDwellingsRangeTo,default,8
35,NetDwellingsRangeFrom,default,73
35,NetDwellingsRangeTo,default,73
36,NetDwellingsRangeFrom,default,49
36,NetDwellingsRangeTo,default,49
37,NetDwellingsRangeFrom,default,318
37,NetDwellingsRangeTo,default,318
38,NetDwellingsRangeFrom,default,314
38,NetDwellingsRangeTo,default,314
39,NetDwellingsRangeFrom,default,27
39,NetDwellingsRangeTo,default,27
40,NetDwellingsRangeFrom,default,8
40,NetDwellingsRangeTo,default,8
41,NetDwellingsRangeFrom,default,20
41,NetDwellingsRangeTo,default,20
42,NetDwellingsRangeFrom,default,9
42,NetDwellingsRangeTo,default,9
43,NetDwellingsRangeFrom,default,29
43,NetDwellingsRangeTo,default,29
44,NetDwellingsRangeFrom,default,30
44,NetDwellingsRangeTo,default,30
45,NetDwellingsRangeFrom,default,7
45,NetDwellingsRangeTo,default,7
46,NetDwellingsRangeFrom,default,8
46,NetDwellingsRangeTo,default,8
47,NetDwellingsRangeFrom,default,7
47,NetDwellingsRangeTo,default,7
49,NetDwellingsRangeFrom,default,25
49,NetDwellingsRangeTo,default,25
50,NetDwellingsRangeFrom,default,27
50,NetDwellingsRangeTo,default,27
51,NetDwellingsRangeFrom,default,9
51,NetDwellingsRangeTo,default,9
52,NetDwellingsRangeFrom,default,262
52,NetDwellingsRangeTo,default,262
53,NetDwellingsRangeFrom,default,6
53,NetDwellingsRangeTo,default,6
54,NetDwellingsRangeFrom,default,26
