row-number,field,issue-type,value
1,OrganisationURI,uri,E06000041
1,PlanningHistory,uri,153125
1,NetDwellingsRangeFrom,default,126
1,NetDwellingsRangeTo,default,126
2,OrganisationURI,uri,E06000041
2,PlanningHistory,uri,161689
2,NetDwellingsRangeFrom,default,65
2,NetDwellingsRangeTo,default,65
3,OrganisationURI,uri,E06000041
3,PlanningHistory,uri,161809
3,NetDwellingsRangeFrom,default,42
3,NetDwellingsRangeTo,default,42
4,OrganisationURI,uri,E06000041
4,PlanningHistory,uri,162051
4,NetDwellingsRangeFrom,default,9
4,NetDwellingsRangeTo,default,9
5,OrganisationURI,uri,E06000041
5,PlanningHistory,uri,162140
5,NetDwellingsRangeFrom,default,73
5,NetDwellingsRangeTo,default,73
6,OrganisationURI,uri,E06000041
6,PlanningHistory,uri,162289
6,NetDwellingsRangeFrom,default,33
6,NetDwellingsRangeTo,default,33
7,OrganisationURI,uri,E06000041
7,PlanningHistory,uri,162421
7,NetDwellingsRangeFrom,default,45
7,NetDwellingsRangeTo,default,45
8,OrganisationURI,uri,E06000041
8,PlanningHistory,uri,162529
8,NetDwellingsRangeFrom,default,11
8,NetDwellingsRangeTo,default,11
9,OrganisationURI,uri,E06000041
9,PlanningHistory,uri,170618
9,NetDwellingsRangeFrom,default,74
9,NetDwellingsRangeTo,default,74
10,OrganisationURI,uri,E06000041
10,PlanningHistory,uri,F/2014/2637
10,NetDwellingsRangeFrom,default,26
10,NetDwellingsRangeTo,default,26
11,OrganisationURI,uri,E06000041
11,PlanningHistory,uri,RM/2014/2062
11,NetDwellingsRangeFrom,default,126
11,NetDwellingsRangeTo,default,126
12,OrganisationURI,uri,E06000041
12,PlanningHistory,uri,173734
12,NetDwellingsRangeFrom,default,12
12,NetDwellingsRangeTo,default,12
13,OrganisationURI,uri,E06000041
13,PlanningHistory,uri,172005
13,NetDwellingsRangeFrom,default,114
13,NetDwellingsRangeTo,default,114
14,OrganisationURI,uri,E06000041
14,PlanningHistory,uri,171333
14,NetDwellingsRangeFrom,default,79
14,NetDwellingsRangeTo,default,79
15,OrganisationURI,uri,E06000041
15,PlanningHistory,uri,170686
15,NetDwellingsRangeFrom,default,179
15,NetDwellingsRangeTo,default,179
16,OrganisationURI,uri,E06000041
16,PlanningHistory,uri,F/2013/0517
16,NetDwellingsRangeFrom,default,20
16,NetDwellingsRangeTo,default,20
17,OrganisationURI,uri,E06000041
17,PlanningHistory,uri,171328
17,NetDwellingsRangeFrom,default,10
17,NetDwellingsRangeTo,default,10
18,OrganisationURI,uri,E06000041
18,PlanningHistory,uri,F/2014/2119
18,NetDwellingsRangeFrom,default,18
18,NetDwellingsRangeTo,default,18
19,OrganisationURI,uri,E06000041
19,PlanningHistory,uri,F/2014/1317
19,NetDwellingsRangeFrom,default,39
19,NetDwellingsRangeTo,default,39
20,OrganisationURI,uri,E06000041
20,PlanningHistory,uri,171648
20,NetDwellingsRangeFrom,default,10
20,NetDwellingsRangeTo,default,10
21,OrganisationURI,uri,E06000041
21,PlanningHistory,uri,152192
