row-number,field,issue-type,value
65,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
65,NetDwellingsRangeFrom,default,35
65,NetDwellingsRangeTo,default,35
66,NetDwellingsRangeFrom,default,8
66,NetDwellingsRangeTo,default,8
67,NetDwellingsRangeFrom,default,184
67,NetDwellingsRangeTo,default,184
68,NetDwellingsRangeFrom,default,12
68,NetDwellingsRangeTo,default,12
69,NetDwellingsRangeFrom,default,7
69,NetDwellingsRangeTo,default,7
70,PlanningHistory,uri,Fitzrovia Area Action Plan http://camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/fitzrovia-aap.en
70,NetDwellingsRangeFrom,default,27
70,NetDwellingsRangeTo,default,27
71,NetDwellingsRangeFrom,default,7
71,NetDwellingsRangeTo,default,7
72,NetDwellingsRangeFrom,default,12
72,NetDwellingsRangeTo,default,12
73,NetDwellingsRangeFrom,default,7
73,NetDwellingsRangeTo,default,7
74,NetDwellingsRangeFrom,default,16
74,NetDwellingsRangeTo,default,16
75,PlanningHistory,uri,Site Allocation in Euston Area Plan http://www.eustonareaplan.info/
75,NetDwellingsRangeFrom,default,1400
75,NetDwellingsRangeTo,default,1400
76,PlanningHistory,uri,Fitzrovia Area Action Plan http://camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/fitzrovia-aap.en
76,NetDwellingsRangeFrom,default,20
76,NetDwellingsRangeTo,default,20
77,NetDwellingsRangeFrom,default,10
77,NetDwellingsRangeTo,default,10
78,NetDwellingsRangeFrom,default,93
78,NetDwellingsRangeTo,default,93
79,NetDwellingsRangeFrom,default,5
79,NetDwellingsRangeTo,default,5
80,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
80,NetDwellingsRangeFrom,default,55
80,NetDwellingsRangeTo,default,55
81,NetDwellingsRangeFrom,default,7
81,NetDwellingsRangeTo,default,7
82,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
82,NetDwellingsRangeFrom,default,60
82,NetDwellingsRangeTo,default,60
83,NetDwellingsRangeFrom,default,6
83,NetDwellingsRangeTo,default,6
84,NetDwellingsRangeFrom,default,8
84,NetDwellingsRangeTo,default,8
85,NetDwellingsRangeFrom,default,5
85,NetDwellingsRangeTo,default,5
86,NetDwellingsRangeFrom,default,38
86,NetDwellingsRangeTo,default,38
87,NetDwellingsRangeFrom,default,6
87,NetDwellingsRangeTo,default,6
88,NetDwellingsRangeFrom,default,27
88,NetDwellingsRangeTo,default,27
89,NetDwellingsRangeFrom,default,42
89,NetDwellingsRangeTo,default,42
90,NetDwellingsRangeFrom,default,5
90,NetDwellingsRangeTo,default,5
91,NetDwellingsRangeFrom,default,121
91,NetDwellingsRangeTo,default,121
92,NetDwellingsRangeFrom,default,22
92,NetDwellingsRangeTo,default,22
93,NetDwellingsRangeFrom,default,6
93,NetDwellingsRangeTo,default,6
94,NetDwellingsRangeFrom,default,53
94,NetDwellingsRangeTo,default,53
95,NetDwellingsRangeFrom,default,36
95,NetDwellingsRangeTo,default,36
96,NetDwellingsRangeFrom,default,12
96,NetDwellingsRangeTo,default,12
97,NetDwellingsRangeFrom,default,9
97,NetDwellingsRangeTo,default,9
