row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,106
1,NetDwellingsRangeTo,default,106
2,NetDwellingsRangeFrom,default,22
2,NetDwellingsRangeTo,default,22
3,PlanningHistory,uri,Site Allocation in Euston Area Plan http://www.eustonareaplan.info/
3,NetDwellingsRangeFrom,default,1000
3,NetDwellingsRangeTo,default,1000
4,NetDwellingsRangeFrom,default,573
4,NetDwellingsRangeTo,default,573
5,NetDwellingsRangeFrom,default,9
5,NetDwellingsRangeTo,default,9
6,NetDwellingsRangeFrom,default,4
6,NetDwellingsRangeTo,default,4
7,NetDwellingsRangeFrom,default,53
7,NetDwellingsRangeTo,default,53
8,NetDwellingsRangeFrom,default,5
8,NetDwellingsRangeTo,default,5
9,NetDwellingsRangeFrom,default,5
9,NetDwellingsRangeTo,default,5
10,NetDwellingsRangeFrom,default,7
10,NetDwellingsRangeTo,default,7
11,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
11,NetDwellingsRangeFrom,default,40
11,NetDwellingsRangeTo,default,40
12,NetDwellingsRangeFrom,default,10
12,NetDwellingsRangeTo,default,10
13,PlanningHistory,uri,Fitzrovia Area Action Plan http://camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/fitzrovia-aap.en
13,NetDwellingsRangeFrom,default,27
13,NetDwellingsRangeTo,default,27
14,NetDwellingsRangeFrom,default,15
14,NetDwellingsRangeTo,default,15
15,NetDwellingsRangeFrom,default,12
15,NetDwellingsRangeTo,default,12
16,NetDwellingsRangeFrom,default,11
16,NetDwellingsRangeTo,default,11
17,NetDwellingsRangeFrom,default,29
17,NetDwellingsRangeTo,default,29
18,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
18,NetDwellingsRangeFrom,default,26
18,NetDwellingsRangeTo,default,26
19,NetDwellingsRangeFrom,default,50
19,NetDwellingsRangeTo,default,50
20,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
20,NetDwellingsRangeFrom,default,58
20,NetDwellingsRangeTo,default,58
21,NetDwellingsRangeFrom,default,5
21,NetDwellingsRangeTo,default,5
