row-number,field,issue-type,value
51,NetDwellingsRangeTo,default,48
52,FirstAddedDate,date,31-06-2017
52,NetDwellingsRangeFrom,default,5
52,NetDwellingsRangeTo,default,5
53,FirstAddedDate,date,31-06-2017
53,NetDwellingsRangeFrom,default,7
53,NetDwellingsRangeTo,default,7
54,FirstAddedDate,date,31-06-2017
54,NetDwellingsRangeFrom,default,9
54,NetDwellingsRangeTo,default,9
55,FirstAddedDate,date,31-06-2017
55,NetDwellingsRangeFrom,default,6
55,NetDwellingsRangeTo,default,6
56,FirstAddedDate,date,31-06-2017
56,NetDwellingsRangeFrom,default,9
56,NetDwellingsRangeTo,default,9
57,FirstAddedDate,date,31-06-2017
57,NetDwellingsRangeFrom,default,5
57,NetDwellingsRangeTo,default,5
58,FirstAddedDate,date,31-06-2017
58,NetDwellingsRangeFrom,default,5
58,NetDwellingsRangeTo,default,5
59,FirstAddedDate,date,31-06-2017
59,NetDwellingsRangeFrom,default,5
59,NetDwellingsRangeTo,default,5
60,FirstAddedDate,date,31-06-2017
60,NetDwellingsRangeFrom,default,6
60,NetDwellingsRangeTo,default,6
61,FirstAddedDate,date,31-06-2017
61,NetDwellingsRangeFrom,default,5
61,NetDwellingsRangeTo,default,5
62,FirstAddedDate,date,31-06-2017
62,NetDwellingsRangeFrom,default,6
62,NetDwellingsRangeTo,default,6
