row-number,field,issue-type,value
5,NetDwellingsRangeTo,default,5
6,NetDwellingsRangeTo,default,26
7,NetDwellingsRangeTo,default,10
8,NetDwellingsRangeTo,default,63
9,NetDwellingsRangeTo,default,10
10,NetDwellingsRangeTo,default,5
11,NetDwellingsRangeTo,default,7
12,NetDwellingsRangeTo,default,46
13,NetDwellingsRangeTo,default,5
14,NetDwellingsRangeTo,default,6
15,NetDwellingsRangeTo,default,6
16,NetDwellingsRangeTo,default,15
17,NetDwellingsRangeTo,default,10
18,NetDwellingsRangeTo,default,9
19,NetDwellingsRangeTo,default,10
20,NetDwellingsRangeTo,default,5
21,NetDwellingsRangeTo,default,5
22,NetDwellingsRangeTo,default,5
23,NetDwellingsRangeTo,default,5
24,NetDwellingsRangeTo,default,9
25,NetDwellingsRangeTo,default,5
26,NetDwellingsRangeTo,default,10
27,NetDwellingsRangeTo,default,6
28,NetDwellingsRangeTo,default,5
29,NetDwellingsRangeTo,default,6
30,NetDwellingsRangeTo,default,5
31,NetDwellingsRangeTo,default,10
32,NetDwellingsRangeTo,default,6
33,NetDwellingsRangeTo,default,6
34,NetDwellingsRangeTo,default,7
35,NetDwellingsRangeTo,default,12
36,NetDwellingsRangeTo,default,6
37,NetDwellingsRangeTo,default,6
38,NetDwellingsRangeTo,default,99
39,NetDwellingsRangeTo,default,12
40,NetDwellingsRangeTo,default,12
41,NetDwellingsRangeTo,default,10
42,NetDwellingsRangeTo,default,9
43,NetDwellingsRangeTo,default,511
44,NetDwellingsRangeTo,default,53
45,NetDwellingsRangeTo,default,1
46,NetDwellingsRangeTo,default,6
47,NetDwellingsRangeTo,default,7
48,NetDwellingsRangeTo,default,201
49,NetDwellingsRangeTo,default,30
50,NetDwellingsRangeTo,default,5
51,NetDwellingsRangeTo,default,5
52,NetDwellingsRangeTo,default,14
53,NetDwellingsRangeTo,default,55
54,NetDwellingsRangeTo,default,14
55,NetDwellingsRangeTo,default,9
56,NetDwellingsRangeTo,default,6
57,NetDwellingsRangeTo,default,9
58,NetDwellingsRangeTo,default,7
59,NetDwellingsRangeTo,default,7
60,NetDwellingsRangeTo,default,5
61,NetDwellingsRangeTo,default,38
62,NetDwellingsRangeTo,default,8
63,NetDwellingsRangeTo,default,10
64,NetDwellingsRangeTo,default,10
65,NetDwellingsRangeTo,default,36
66,NetDwellingsRangeTo,default,10
67,NetDwellingsRangeTo,default,10
68,NetDwellingsRangeTo,default,100
69,NetDwellingsRangeTo,default,8
70,NetDwellingsRangeTo,default,9
71,NetDwellingsRangeTo,default,8
72,NetDwellingsRangeTo,default,5
73,NetDwellingsRangeTo,default,8
74,NetDwellingsRangeTo,default,19
75,NetDwellingsRangeTo,default,24
76,NetDwellingsRangeTo,default,28
77,NetDwellingsRangeTo,default,5
78,NetDwellingsRangeTo,default,10
79,NetDwellingsRangeTo,default,8
80,NetDwellingsRangeTo,default,8
81,NetDwellingsRangeTo,default,5
82,NetDwellingsRangeTo,default,10
83,NetDwellingsRangeTo,default,5
84,NetDwellingsRangeTo,default,74
85,NetDwellingsRangeTo,default,5
86,NetDwellingsRangeTo,default,10
87,NetDwellingsRangeTo,default,34
88,NetDwellingsRangeTo,default,8
89,NetDwellingsRangeTo,default,9
90,NetDwellingsRangeTo,default,10
91,NetDwellingsRangeTo,default,10
92,NetDwellingsRangeTo,default,5
93,NetDwellingsRangeTo,default,134
94,NetDwellingsRangeTo,default,7
95,NetDwellingsRangeTo,default,10
96,NetDwellingsRangeTo,default,5
97,NetDwellingsRangeTo,default,8
98,NetDwellingsRangeTo,default,6
99,NetDwellingsRangeTo,default,5
100,NetDwellingsRangeTo,default,6
101,NetDwellingsRangeTo,default,5
102,NetDwellingsRangeTo,default,17
103,NetDwellingsRangeTo,default,7
104,NetDwellingsRangeTo,default,9
105,NetDwellingsRangeTo,default,5
106,NetDwellingsRangeTo,default,42
107,NetDwellingsRangeTo,default,12
108,NetDwellingsRangeTo,default,5
109,NetDwellingsRangeTo,default,5
110,NetDwellingsRangeTo,default,75
111,NetDwellingsRangeTo,default,70
112,NetDwellingsRangeTo,default,10
113,NetDwellingsRangeTo,default,10
114,NetDwellingsRangeTo,default,5
115,NetDwellingsRangeTo,default,18
116,NetDwellingsRangeTo,default,5
117,NetDwellingsRangeTo,default,11
118,NetDwellingsRangeTo,default,5
119,NetDwellingsRangeTo,default,6
120,NetDwellingsRangeTo,default,5
121,NetDwellingsRangeTo,default,5
122,NetDwellingsRangeTo,default,5
123,NetDwellingsRangeTo,default,5
124,NetDwellingsRangeTo,default,10
125,NetDwellingsRangeTo,default,13
126,NetDwellingsRangeTo,default,38
127,NetDwellingsRangeTo,default,19
128,NetDwellingsRangeTo,default,9
129,NetDwellingsRangeTo,default,12
130,NetDwellingsRangeTo,default,5
131,NetDwellingsRangeTo,default,10
132,NetDwellingsRangeTo,default,5
133,NetDwellingsRangeTo,default,8
134,NetDwellingsRangeTo,default,8
135,NetDwellingsRangeTo,default,10
136,NetDwellingsRangeTo,default,20
137,NetDwellingsRangeTo,default,29
138,NetDwellingsRangeTo,default,5
139,NetDwellingsRangeTo,default,8
140,NetDwellingsRangeTo,default,6
141,NetDwellingsRangeTo,default,10
142,NetDwellingsRangeTo,default,10
143,NetDwellingsRangeTo,default,24
144,NetDwellingsRangeTo,default,52
145,NetDwellingsRangeTo,default,143
146,NetDwellingsRangeTo,default,12
147,NetDwellingsRangeTo,default,12
148,NetDwellingsRangeTo,default,21
149,NetDwellingsRangeTo,default,10
150,NetDwellingsRangeTo,default,18
151,NetDwellingsRangeTo,default,17
152,NetDwellingsRangeTo,default,28
153,NetDwellingsRangeTo,default,10
154,NetDwellingsRangeTo,default,16
