row-number,field,issue-type,value
1,PlanningHistory,uri,"P15/S2956/FUL (Proposed amendments to the approved scheme ( P12/S1424/FUL), in relation to the assisted living units and associated car parking, landscaping, open space, infrastructure and access works) - approved March 2016."
1,NetDwellingsRangeFrom,default,97
1,NetDwellingsRangeTo,default,97
1,LastUpdatedDate,default,2017-12-22
2,PermissionDate,date,Resolution to grant permission at committee: 10 August 2016
2,NetDwellingsRangeFrom,default,280
2,NetDwellingsRangeTo,default,280
2,LastUpdatedDate,default,2017-12-22
3,PlanningHistory,uri,P17/S4336/FUL - Demolition & clearance of existing development. Change of use of the land to a park home site & the development of all associated infrastructure to allow the siting of 16 residential park homes with landscaping - pending consideration.
3,NetDwellingsRangeFrom,default,20
3,NetDwellingsRangeTo,default,20
3,LastUpdatedDate,default,2017-12-22
4,NetDwellingsRangeFrom,default,9
4,NetDwellingsRangeTo,default,9
4,LastUpdatedDate,default,2017-12-22
5,NetDwellingsRangeFrom,default,23
5,NetDwellingsRangeTo,default,23
5,LastUpdatedDate,default,2017-12-22
6,PlanningHistory,uri,"P15/S4369/FUL - Demolition of garages, workshop and offices and replacement with two detached houses and a terrace of three houses - approved March 2016.  P16/S2592/FUL - Demolition of garages, workshops and offices and replacement with two detached houses and a terrace of three houses - approved October 2016."
6,NetDwellingsRangeFrom,default,6
6,NetDwellingsRangeTo,default,6
6,LastUpdatedDate,default,2017-12-22
7,PermissionDate,date,3rd April 2017
7,PlanningHistory,uri,P15/S1501/PDO - Prior approval for change of use of existing office building to residential provide to provide 12 flats - agreed June 2015.     P15/S3559/FUL - Roof conversion to create an additional floor to accommodate six residential units (Use Class C3) - approved September 2016.  P16/S4085/PDO - Prior Notification requirement under Part O of the GPDO for the change of use of offices (Class B1a) to form 14 apartments - agreed February 2017.
7,NetDwellingsRangeFrom,default,20
7,NetDwellingsRangeTo,default,20
7,LastUpdatedDate,default,2017-12-22
8,NetDwellingsRangeFrom,default,5
8,NetDwellingsRangeTo,default,5
8,LastUpdatedDate,default,2017-12-22
9,NetDwellingsRangeFrom,default,6
9,NetDwellingsRangeTo,default,6
9,LastUpdatedDate,default,2017-12-22
10,NetDwellingsRangeFrom,default,5
10,NetDwellingsRangeTo,default,5
10,LastUpdatedDate,default,2017-12-22
11,PlanningHistory,uri,P17/S3853/FUL - Removal of existing buildings and erection of five dwelling houses  within existing walled garden (alternative to scheme approved under permission P17/S0709/FUL) - approved December 2017.
11,NetDwellingsRangeFrom,default,5
11,NetDwellingsRangeTo,default,5
11,LastUpdatedDate,default,2017-12-22
12,PlanningHistory,uri,P16/S3796/PDO - Change of use from Use Class B1a offices to 23 flats - agreed January 2017
12,NetDwellingsRangeFrom,default,30
12,NetDwellingsRangeTo,default,30
12,LastUpdatedDate,default,2017-12-22
13,PlanningHistory,uri,P17/S3600/FUL - Internal and external alterations to office premises to form five 2-bedroom apartments - pending condsideration.
13,NetDwellingsRangeFrom,default,5
13,NetDwellingsRangeTo,default,5
13,LastUpdatedDate,default,2017-12-22
14,NetDwellingsRangeFrom,default,5
14,NetDwellingsRangeTo,default,5
14,LastUpdatedDate,default,2017-12-22
15,NetDwellingsRangeFrom,default,300
15,NetDwellingsRangeTo,default,300
15,LastUpdatedDate,default,2017-12-22
16,NetDwellingsRangeFrom,default,25
16,NetDwellingsRangeTo,default,25
16,LastUpdatedDate,default,2017-12-22
17,NetDwellingsRangeFrom,default,8
17,NetDwellingsRangeTo,default,8
17,LastUpdatedDate,default,2017-12-22
18,NetDwellingsRangeFrom,default,12
18,NetDwellingsRangeTo,default,12
