row-number,field,issue-type,value
1,PermissionDate,date,0
2,PermissionDate,date,0
3,PermissionDate,date,0
4,PermissionDate,date,0
6,PermissionDate,date,0
8,PermissionDate,date,0
10,PermissionDate,date,0
11,PermissionDate,date,0
12,PermissionDate,date,0
13,PermissionDate,date,0
14,PermissionDate,date,0
15,PermissionDate,date,0
16,PermissionDate,date,0
17,PermissionDate,date,0
18,PermissionDate,date,0
19,PermissionDate,date,0
21,PermissionDate,date,0
22,PermissionDate,date,0
25,PermissionDate,date,0
26,PermissionDate,date,0
27,PermissionDate,date,0
29,PermissionDate,date,0
30,PermissionDate,date,0
32,PermissionDate,date,0
33,PermissionDate,date,0
34,PermissionDate,date,0
35,PermissionDate,date,0
37,PermissionDate,date,0
38,PermissionDate,date,0
41,PermissionDate,date,0
43,PermissionDate,date,0
45,PermissionDate,date,0
47,PermissionDate,date,0
