row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,8
1,NetDwellingsRangeTo,default,8
2,NetDwellingsRangeFrom,default,6
2,NetDwellingsRangeTo,default,6
3,NetDwellingsRangeFrom,default,8
3,NetDwellingsRangeTo,default,8
4,NetDwellingsRangeFrom,default,654
4,NetDwellingsRangeTo,default,654
5,NetDwellingsRangeFrom,default,6
5,NetDwellingsRangeTo,default,6
6,NetDwellingsRangeFrom,default,200
6,NetDwellingsRangeTo,default,200
7,NetDwellingsRangeFrom,default,150
7,NetDwellingsRangeTo,default,150
8,NetDwellingsRangeFrom,default,5
8,NetDwellingsRangeTo,default,5
9,NetDwellingsRangeFrom,default,20
9,NetDwellingsRangeTo,default,20
10,NetDwellingsRangeFrom,default,7
10,NetDwellingsRangeTo,default,7
11,NetDwellingsRangeFrom,default,3
11,NetDwellingsRangeTo,default,3
12,NetDwellingsRangeFrom,default,60
12,NetDwellingsRangeTo,default,60
13,NetDwellingsRangeFrom,default,10
13,NetDwellingsRangeTo,default,10
14,NetDwellingsRangeFrom,default,3
14,NetDwellingsRangeTo,default,3
15,NetDwellingsRangeFrom,default,6
15,NetDwellingsRangeTo,default,6
16,NetDwellingsRangeFrom,default,1
16,NetDwellingsRangeTo,default,1
17,NetDwellingsRangeFrom,default,8
17,NetDwellingsRangeTo,default,8
18,NetDwellingsRangeFrom,default,10
18,NetDwellingsRangeTo,default,10
19,NetDwellingsRangeFrom,default,9
19,NetDwellingsRangeTo,default,9
20,NetDwellingsRangeFrom,default,5
20,NetDwellingsRangeTo,default,5
21,NetDwellingsRangeFrom,default,6
21,NetDwellingsRangeTo,default,6
22,NetDwellingsRangeFrom,default,8
22,NetDwellingsRangeTo,default,8
23,NetDwellingsRangeFrom,default,7
23,NetDwellingsRangeTo,default,7
24,NetDwellingsRangeFrom,default,6
24,NetDwellingsRangeTo,default,6
25,NetDwellingsRangeFrom,default,10
25,NetDwellingsRangeTo,default,10
26,NetDwellingsRangeFrom,default,5
26,NetDwellingsRangeTo,default,5
27,NetDwellingsRangeFrom,default,0
27,NetDwellingsRangeTo,default,0
28,NetDwellingsRangeFrom,default,7
28,NetDwellingsRangeTo,default,7
29,NetDwellingsRangeFrom,default,13
29,NetDwellingsRangeTo,default,13
30,NetDwellingsRangeFrom,default,5
30,NetDwellingsRangeTo,default,5
31,NetDwellingsRangeFrom,default,7
31,NetDwellingsRangeTo,default,7
32,NetDwellingsRangeFrom,default,5
32,NetDwellingsRangeTo,default,5
33,NetDwellingsRangeFrom,default,5
33,NetDwellingsRangeTo,default,5
34,NetDwellingsRangeFrom,default,6
34,NetDwellingsRangeTo,default,6
35,NetDwellingsRangeFrom,default,14
35,NetDwellingsRangeTo,default,14
36,NetDwellingsRangeFrom,default,0
36,NetDwellingsRangeTo,default,0
37,NetDwellingsRangeFrom,default,0
37,NetDwellingsRangeTo,default,0
38,NetDwellingsRangeFrom,default,5
38,NetDwellingsRangeTo,default,5
39,NetDwellingsRangeFrom,default,6
39,NetDwellingsRangeTo,default,6
40,NetDwellingsRangeFrom,default,5
40,NetDwellingsRangeTo,default,5
41,NetDwellingsRangeFrom,default,5
41,NetDwellingsRangeTo,default,5
42,NetDwellingsRangeFrom,default,10
42,NetDwellingsRangeTo,default,10
43,NetDwellingsRangeFrom,default,1
43,NetDwellingsRangeTo,default,1
44,NetDwellingsRangeFrom,default,0
44,NetDwellingsRangeTo,default,0
45,NetDwellingsRangeFrom,default,0
45,NetDwellingsRangeTo,default,0
46,NetDwellingsRangeFrom,default,0
46,NetDwellingsRangeTo,default,0
47,NetDwellingsRangeFrom,default,0
47,NetDwellingsRangeTo,default,0
48,NetDwellingsRangeFrom,default,0
48,NetDwellingsRangeTo,default,0
49,NetDwellingsRangeFrom,default,0
49,NetDwellingsRangeTo,default,0
50,NetDwellingsRangeFrom,default,0
50,NetDwellingsRangeTo,default,0
51,NetDwellingsRangeFrom,default,0
51,NetDwellingsRangeTo,default,0
52,NetDwellingsRangeFrom,default,0
52,NetDwellingsRangeTo,default,0
53,NetDwellingsRangeFrom,default,0
53,NetDwellingsRangeTo,default,0
