row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,5
1,NetDwellingsRangeTo,default,5
2,NetDwellingsRangeFrom,default,146
2,NetDwellingsRangeTo,default,146
3,NetDwellingsRangeFrom,default,5
3,NetDwellingsRangeTo,default,5
4,NetDwellingsRangeFrom,default,5
4,NetDwellingsRangeTo,default,5
5,NetDwellingsRangeFrom,default,5
5,NetDwellingsRangeTo,default,5
6,NetDwellingsRangeFrom,default,16
6,NetDwellingsRangeTo,default,16
7,NetDwellingsRangeFrom,default,5
7,NetDwellingsRangeTo,default,5
8,NetDwellingsRangeFrom,default,5
8,NetDwellingsRangeTo,default,5
9,NetDwellingsRangeFrom,default,9
9,NetDwellingsRangeTo,default,9
10,NetDwellingsRangeFrom,default,11
10,NetDwellingsRangeTo,default,11
11,NetDwellingsRangeFrom,default,49
11,NetDwellingsRangeTo,default,49
12,NetDwellingsRangeFrom,default,11
12,NetDwellingsRangeTo,default,11
13,NetDwellingsRangeFrom,default,12
13,NetDwellingsRangeTo,default,12
14,NetDwellingsRangeFrom,default,128
14,NetDwellingsRangeTo,default,128
15,NetDwellingsRangeFrom,default,9
15,NetDwellingsRangeTo,default,9
16,NetDwellingsRangeFrom,default,20
16,NetDwellingsRangeTo,default,20
17,NetDwellingsRangeFrom,default,53
17,NetDwellingsRangeTo,default,53
18,NetDwellingsRangeFrom,default,21
18,NetDwellingsRangeTo,default,21
19,NetDwellingsRangeFrom,default,25
19,NetDwellingsRangeTo,default,25
20,NetDwellingsRangeFrom,default,13
20,NetDwellingsRangeTo,default,13
21,NetDwellingsRangeFrom,default,5
21,NetDwellingsRangeTo,default,5
22,NetDwellingsRangeFrom,default,5
22,NetDwellingsRangeTo,default,5
23,NetDwellingsRangeFrom,default,6
23,NetDwellingsRangeTo,default,6
24,NetDwellingsRangeFrom,default,5
24,NetDwellingsRangeTo,default,5
25,NetDwellingsRangeFrom,default,5
25,NetDwellingsRangeTo,default,5
26,NetDwellingsRangeFrom,default,11
26,NetDwellingsRangeTo,default,11
27,NetDwellingsRangeFrom,default,5
27,NetDwellingsRangeTo,default,5
28,NetDwellingsRangeFrom,default,47
28,NetDwellingsRangeTo,default,47
29,NetDwellingsRangeFrom,default,10
29,NetDwellingsRangeTo,default,10
30,NetDwellingsRangeFrom,default,14
30,NetDwellingsRangeTo,default,14
31,NetDwellingsRangeFrom,default,10
31,NetDwellingsRangeTo,default,10
32,NetDwellingsRangeFrom,default,16
32,NetDwellingsRangeTo,default,16
33,NetDwellingsRangeFrom,default,12
33,NetDwellingsRangeTo,default,12
34,NetDwellingsRangeFrom,default,21
34,NetDwellingsRangeTo,default,21
35,NetDwellingsRangeFrom,default,20
35,NetDwellingsRangeTo,default,20
36,NetDwellingsRangeFrom,default,15
36,NetDwellingsRangeTo,default,15
37,NetDwellingsRangeFrom,default,15
37,NetDwellingsRangeTo,default,15
38,NetDwellingsRangeFrom,default,12
38,NetDwellingsRangeTo,default,12
39,NetDwellingsRangeFrom,default,15
39,NetDwellingsRangeTo,default,15
40,NetDwellingsRangeFrom,default,14
40,NetDwellingsRangeTo,default,14
41,NetDwellingsRangeFrom,default,5
41,NetDwellingsRangeTo,default,5
42,NetDwellingsRangeFrom,default,10
42,NetDwellingsRangeTo,default,10
43,NetDwellingsRangeFrom,default,7
43,NetDwellingsRangeTo,default,7
44,NetDwellingsRangeFrom,default,5
44,NetDwellingsRangeTo,default,5
45,NetDwellingsRangeFrom,default,15
45,NetDwellingsRangeTo,default,15
46,NetDwellingsRangeFrom,default,535
46,NetDwellingsRangeTo,default,535
47,NetDwellingsRangeFrom,default,9
47,NetDwellingsRangeTo,default,9
48,NetDwellingsRangeFrom,default,7
48,NetDwellingsRangeTo,default,7
49,NetDwellingsRangeFrom,default,5
49,NetDwellingsRangeTo,default,5
50,NetDwellingsRangeFrom,default,6
50,NetDwellingsRangeTo,default,6
51,NetDwellingsRangeFrom,default,3
51,NetDwellingsRangeTo,default,3
52,NetDwellingsRangeFrom,default,5
52,NetDwellingsRangeTo,default,5
53,NetDwellingsRangeFrom,default,11
53,NetDwellingsRangeTo,default,11
54,NetDwellingsRangeFrom,default,9
54,NetDwellingsRangeTo,default,9
55,NetDwellingsRangeFrom,default,7
55,NetDwellingsRangeTo,default,7
56,NetDwellingsRangeFrom,default,12
56,NetDwellingsRangeTo,default,12
57,NetDwellingsRangeFrom,default,6
57,NetDwellingsRangeTo,default,6
58,NetDwellingsRangeFrom,default,5
58,NetDwellingsRangeTo,default,5
59,NetDwellingsRangeFrom,default,5
59,NetDwellingsRangeTo,default,5
60,NetDwellingsRangeFrom,default,11
60,NetDwellingsRangeTo,default,11
61,NetDwellingsRangeFrom,default,9
61,NetDwellingsRangeTo,default,9
62,NetDwellingsRangeFrom,default,9
62,NetDwellingsRangeTo,default,9
63,NetDwellingsRangeFrom,default,6
63,NetDwellingsRangeTo,default,6
64,NetDwellingsRangeFrom,default,11
64,NetDwellingsRangeTo,default,11
65,NetDwellingsRangeFrom,default,10
65,NetDwellingsRangeTo,default,10
66,NetDwellingsRangeFrom,default,5
66,NetDwellingsRangeTo,default,5
67,NetDwellingsRangeFrom,default,5
67,NetDwellingsRangeTo,default,5
68,PlanningHistory,uri,P/00765/18 and P/00293/18
68,NetDwellingsRangeFrom,default,7
68,NetDwellingsRangeTo,default,7
69,NetDwellingsRangeFrom,default,6
69,NetDwellingsRangeTo,default,6
70,NetDwellingsRangeFrom,default,8
70,NetDwellingsRangeTo,default,8
71,PlanningHistory,uri,P/00402/18
72,NetDwellingsRangeFrom,default,3
72,NetDwellingsRangeTo,default,3
73,NetDwellingsRangeFrom,default,1
73,NetDwellingsRangeTo,default,1
