row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,9
1,NetDwellingsRangeTo,default,9
6,NetDwellingsRangeFrom,default,10
6,NetDwellingsRangeTo,default,10
7,NetDwellingsRangeFrom,default,36
7,NetDwellingsRangeTo,default,36
8,NetDwellingsRangeFrom,default,7
8,NetDwellingsRangeTo,default,7
9,NetDwellingsRangeFrom,default,5
9,NetDwellingsRangeTo,default,5
13,NetDwellingsRangeFrom,default,23
13,NetDwellingsRangeTo,default,23
15,NetDwellingsRangeFrom,default,5
15,NetDwellingsRangeTo,default,5
16,NetDwellingsRangeFrom,default,6
16,NetDwellingsRangeTo,default,6
17,NetDwellingsRangeFrom,default,12
17,NetDwellingsRangeTo,default,12
18,NetDwellingsRangeFrom,default,5
18,NetDwellingsRangeTo,default,5
19,NetDwellingsRangeFrom,default,5
19,NetDwellingsRangeTo,default,5
20,NetDwellingsRangeFrom,default,5
20,NetDwellingsRangeTo,default,5
21,NetDwellingsRangeFrom,default,8
21,NetDwellingsRangeTo,default,8
22,NetDwellingsRangeFrom,default,8
22,NetDwellingsRangeTo,default,8
23,NetDwellingsRangeFrom,default,24
23,NetDwellingsRangeTo,default,24
24,NetDwellingsRangeFrom,default,7
24,NetDwellingsRangeTo,default,7
25,NetDwellingsRangeFrom,default,51
25,NetDwellingsRangeTo,default,51
26,NetDwellingsRangeFrom,default,22
26,NetDwellingsRangeTo,default,22
27,NetDwellingsRangeFrom,default,12
27,NetDwellingsRangeTo,default,12
29,NetDwellingsRangeFrom,default,6
29,NetDwellingsRangeTo,default,6
30,LastUpdatedDate,default,2017-12-08
31,LastUpdatedDate,default,2017-12-08
32,LastUpdatedDate,default,2017-12-08
