row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,13
1,NetDwellingsRangeTo,default,13
2,NetDwellingsRangeFrom,default,8
2,NetDwellingsRangeTo,default,8
3,NetDwellingsRangeFrom,default,96
3,NetDwellingsRangeTo,default,96
4,NetDwellingsRangeFrom,default,9
4,NetDwellingsRangeTo,default,9
5,NetDwellingsRangeFrom,default,22
5,NetDwellingsRangeTo,default,22
6,NetDwellingsRangeFrom,default,12
6,NetDwellingsRangeTo,default,12
7,NetDwellingsRangeFrom,default,33
7,NetDwellingsRangeTo,default,33
8,NetDwellingsRangeFrom,default,52
8,NetDwellingsRangeTo,default,52
9,NetDwellingsRangeFrom,default,12
9,NetDwellingsRangeTo,default,12
10,NetDwellingsRangeFrom,default,6
10,NetDwellingsRangeTo,default,6
11,NetDwellingsRangeFrom,default,9
11,NetDwellingsRangeTo,default,9
12,NetDwellingsRangeFrom,default,3
12,NetDwellingsRangeTo,default,3
13,NetDwellingsRangeFrom,default,3
13,NetDwellingsRangeTo,default,3
14,NetDwellingsRangeFrom,default,12
14,NetDwellingsRangeTo,default,12
15,NetDwellingsRangeFrom,default,136
15,NetDwellingsRangeTo,default,136
16,NetDwellingsRangeFrom,default,143
16,NetDwellingsRangeTo,default,143
17,NetDwellingsRangeFrom,default,5
17,NetDwellingsRangeTo,default,5
