row-number,field,issue-type,value
1,NetDwellingsRangeTo,default,8
2,NetDwellingsRangeTo,default,22
4,NetDwellingsRangeFrom,default,200
6,NetDwellingsRangeFrom,default,200
12,NetDwellingsRangeFrom,default,600
13,NetDwellingsRangeFrom,default,120
14,NetDwellingsRangeTo,default,6
15,NetDwellingsRangeTo,default,7
16,NetDwellingsRangeTo,default,112
17,NetDwellingsRangeTo,default,5
18,NetDwellingsRangeTo,default,6
19,NetDwellingsRangeTo,default,7
20,NetDwellingsRangeTo,default,19
21,NetDwellingsRangeTo,default,67
23,NetDwellingsRangeTo,default,12
25,NetDwellingsRangeTo,default,28
26,NetDwellingsRangeTo,default,5
29,NetDwellingsRangeTo,default,50
31,NetDwellingsRangeTo,default,50
32,NetDwellingsRangeTo,default,149
34,NetDwellingsRangeTo,default,61
36,NetDwellingsRangeTo,default,31
37,NetDwellingsRangeTo,default,10
38,NetDwellingsRangeTo,default,7
42,NetDwellingsRangeTo,default,43
43,NetDwellingsRangeTo,default,14
48,NetDwellingsRangeTo,default,10
49,NetDwellingsRangeTo,default,5
50,NetDwellingsRangeTo,default,93
51,NetDwellingsRangeTo,default,21
52,NetDwellingsRangeTo,default,10
53,NetDwellingsRangeTo,default,48
54,NetDwellingsRangeTo,default,67
55,NetDwellingsRangeTo,default,5
56,NetDwellingsRangeTo,default,4
57,NetDwellingsRangeTo,default,6
58,NetDwellingsRangeTo,default,13
60,NetDwellingsRangeTo,default,24
63,NetDwellingsRangeFrom,default,400
68,NetDwellingsRangeTo,default,11
69,NetDwellingsRangeTo,default,8
70,NetDwellingsRangeTo,default,5
71,NetDwellingsRangeTo,default,55
72,NetDwellingsRangeTo,default,8
74,NetDwellingsRangeTo,default,18
75,NetDwellingsRangeTo,default,8
