row-number,field,issue-type,value
2,NetDwellingsRangeFrom,default,14
2,NetDwellingsRangeTo,default,14
3,NetDwellingsRangeFrom,default,24
3,NetDwellingsRangeTo,default,24
4,NetDwellingsRangeFrom,default,18
4,NetDwellingsRangeTo,default,18
5,NetDwellingsRangeFrom,default,54
5,NetDwellingsRangeTo,default,54
6,NetDwellingsRangeFrom,default,15
6,NetDwellingsRangeTo,default,15
8,NetDwellingsRangeFrom,default,18
8,NetDwellingsRangeTo,default,18
9,NetDwellingsRangeFrom,default,13
9,NetDwellingsRangeTo,default,13
10,NetDwellingsRangeFrom,default,15
10,NetDwellingsRangeTo,default,15
11,NetDwellingsRangeFrom,default,20
11,NetDwellingsRangeTo,default,20
12,NetDwellingsRangeFrom,default,18
12,NetDwellingsRangeTo,default,18
13,NetDwellingsRangeFrom,default,18
13,NetDwellingsRangeTo,default,18
14,NetDwellingsRangeFrom,default,24
14,NetDwellingsRangeTo,default,24
