row-number,field,issue-type,value
9,NetDwellingsRangeFrom,default,2
9,NetDwellingsRangeTo,default,2
11,NetDwellingsRangeFrom,default,5
11,NetDwellingsRangeTo,default,5
13,NetDwellingsRangeFrom,default,8
13,NetDwellingsRangeTo,default,8
15,NetDwellingsRangeFrom,default,5
15,NetDwellingsRangeTo,default,5
17,SiteplanURL,uri,www.royalgreenwich.gov.uk/brownfieldregister
17,NetDwellingsRangeFrom,default,6
17,NetDwellingsRangeTo,default,6
18,NetDwellingsRangeFrom,default,6
18,NetDwellingsRangeTo,default,6
20,NetDwellingsRangeFrom,default,8
20,NetDwellingsRangeTo,default,8
21,NetDwellingsRangeFrom,default,3
21,NetDwellingsRangeTo,default,3
22,NetDwellingsRangeFrom,default,16
22,NetDwellingsRangeTo,default,16
23,NetDwellingsRangeFrom,default,15
23,NetDwellingsRangeTo,default,15
27,NetDwellingsRangeFrom,default,22
27,NetDwellingsRangeTo,default,22
27,LastUpdatedDate,default,2017-11-30
28,NetDwellingsRangeFrom,default,6
28,NetDwellingsRangeTo,default,6
30,NetDwellingsRangeFrom,default,200
30,NetDwellingsRangeTo,default,200
31,SiteplanURL,uri,www.royalgreenwich.gov.uk/brownfieldregister
31,NetDwellingsRangeFrom,default,8
31,NetDwellingsRangeTo,default,8
32,NetDwellingsRangeFrom,default,6
32,NetDwellingsRangeTo,default,6
33,NetDwellingsRangeFrom,default,5
33,NetDwellingsRangeTo,default,5
36,NetDwellingsRangeFrom,default,1
36,NetDwellingsRangeTo,default,1
39,NetDwellingsRangeFrom,default,2
39,NetDwellingsRangeTo,default,2
42,NetDwellingsRangeFrom,default,3
42,NetDwellingsRangeTo,default,3
43,NetDwellingsRangeFrom,default,44
43,NetDwellingsRangeTo,default,44
43,LastUpdatedDate,default,2017-11-30
48,NetDwellingsRangeFrom,default,368
48,NetDwellingsRangeTo,default,368
50,NetDwellingsRangeFrom,default,5
50,NetDwellingsRangeTo,default,5
50,LastUpdatedDate,default,2018-10-22
54,NetDwellingsRangeFrom,default,138
54,NetDwellingsRangeTo,default,138
57,NetDwellingsRangeFrom,default,2
57,NetDwellingsRangeTo,default,2
58,NetDwellingsRangeFrom,default,3
58,NetDwellingsRangeTo,default,3
63,NetDwellingsRangeFrom,default,1
63,NetDwellingsRangeTo,default,1
64,NetDwellingsRangeFrom,default,1
64,NetDwellingsRangeTo,default,1
67,NetDwellingsRangeFrom,default,1
67,NetDwellingsRangeTo,default,1
71,NetDwellingsRangeFrom,default,1
71,NetDwellingsRangeTo,default,1
75,OrganisationURI,opendatacommunities-uri,https://lbhf.maps.arcgis.com/apps/view/index.html?appid=d0d51e7d013a4d1a953ecc1cff697d24&site=16/12315/p3jpa
75,SiteplanURL,uri,Unknown ownership
75,Hectares,decimal,2017-02-17
75,NetDwellingsRangeFrom,integer,2017-11-30
75,NetDwellingsRangeTo,integer,2017-11-30
75,HazardousSubstances,flag,westminster
75,FirstAddedDate,date,33
75,NetDwellingsRangeFrom,default,0
75,NetDwellingsRangeTo,default,0
75,"GeoX,GeoY",Failed to convert point to decimal %s,"['Permissioned', 'full planning permis']"
81,NetDwellingsRangeFrom,default,4
81,NetDwellingsRangeTo,default,4
85,NetDwellingsRangeFrom,default,1
85,NetDwellingsRangeTo,default,1
88,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-d
88,NetDwellingsRangeFrom,default,60
88,NetDwellingsRangeTo,default,60
