row-number,field,issue-type,value
1,FirstAddedDate,date,1543622400000
1,LastUpdatedDate,date,1575158400000
1,NetDwellingsRangeTo,default,31
2,FirstAddedDate,date,1543622400000
2,LastUpdatedDate,date,1575158400000
2,NetDwellingsRangeTo,default,9
3,FirstAddedDate,date,1543622400000
3,LastUpdatedDate,date,1575158400000
3,NetDwellingsRangeTo,default,8
4,FirstAddedDate,date,1543622400000
4,LastUpdatedDate,date,1575158400000
4,NetDwellingsRangeTo,default,10
5,FirstAddedDate,date,1543622400000
5,LastUpdatedDate,date,1575158400000
5,NetDwellingsRangeTo,default,16
6,FirstAddedDate,date,1543622400000
6,LastUpdatedDate,date,1575158400000
6,NetDwellingsRangeTo,default,7
7,FirstAddedDate,date,1543622400000
7,LastUpdatedDate,date,1575158400000
7,NetDwellingsRangeTo,default,37
8,FirstAddedDate,date,1543622400000
8,LastUpdatedDate,date,1575158400000
8,NetDwellingsRangeTo,default,55
9,FirstAddedDate,date,1543622400000
9,LastUpdatedDate,date,1575158400000
9,NetDwellingsRangeTo,default,6
10,FirstAddedDate,date,1543622400000
10,LastUpdatedDate,date,1575158400000
10,NetDwellingsRangeTo,default,30
11,FirstAddedDate,date,1543622400000
11,LastUpdatedDate,date,1575158400000
11,NetDwellingsRangeTo,default,73
12,FirstAddedDate,date,1543622400000
12,LastUpdatedDate,date,1575158400000
12,NetDwellingsRangeTo,default,66
13,FirstAddedDate,date,1543622400000
13,LastUpdatedDate,date,1575158400000
13,NetDwellingsRangeTo,default,35
14,FirstAddedDate,date,1543622400000
14,LastUpdatedDate,date,1575158400000
14,NetDwellingsRangeTo,default,80
15,FirstAddedDate,date,1543622400000
15,LastUpdatedDate,date,1575158400000
15,NetDwellingsRangeTo,default,29
16,FirstAddedDate,date,1543622400000
16,LastUpdatedDate,date,1575158400000
16,PermissionDate,date,1564099200000
16,NetDwellingsRangeTo,default,250
17,FirstAddedDate,date,1509494400000
17,LastUpdatedDate,date,1575158400000
17,NetDwellingsRangeTo,default,11
18,FirstAddedDate,date,1509494400000
18,LastUpdatedDate,date,1575158400000
18,NetDwellingsRangeTo,default,7
19,FirstAddedDate,date,1509494400000
19,LastUpdatedDate,date,1575158400000
19,NetDwellingsRangeTo,default,100
20,FirstAddedDate,date,1509494400000
20,LastUpdatedDate,date,1575158400000
20,NetDwellingsRangeTo,default,31
21,FirstAddedDate,date,1509494400000
21,LastUpdatedDate,date,1575158400000
21,NetDwellingsRangeTo,default,66
22,FirstAddedDate,date,1509494400000
22,LastUpdatedDate,date,1575158400000
22,NetDwellingsRangeTo,default,32
23,FirstAddedDate,date,1509494400000
23,LastUpdatedDate,date,1575158400000
23,NetDwellingsRangeTo,default,39
