row-number,field,issue-type,value
1,Deliverable,flag,"""y"""
1,NetDwellingsRangeFrom,default,138
2,Deliverable,flag,"""y"""
2,NetDwellingsRangeFrom,default,11
3,NetDwellingsRangeFrom,default,8
4,Deliverable,flag,"""y"""
4,NetDwellingsRangeFrom,default,5
5,Deliverable,flag,"""y"""
5,NetDwellingsRangeFrom,default,70
6,Deliverable,flag,"""y"""
6,NetDwellingsRangeFrom,default,14
7,Deliverable,flag,"""y"""
7,NetDwellingsRangeFrom,default,14
8,Deliverable,flag,"""y"""
8,NetDwellingsRangeFrom,default,104
9,Deliverable,flag,"""y"""
9,NetDwellingsRangeFrom,default,6
10,Deliverable,flag,"""y"""
10,NetDwellingsRangeFrom,default,26
11,Deliverable,flag,"""y"""
11,NetDwellingsRangeFrom,default,18
12,Deliverable,flag,"""y"""
12,NetDwellingsRangeFrom,default,14
13,Deliverable,flag,"""y"""
13,NetDwellingsRangeFrom,default,45
14,Deliverable,flag,"""y"""
14,NetDwellingsRangeFrom,default,19
15,Deliverable,flag,"""y"""
15,NetDwellingsRangeFrom,default,5
16,Deliverable,flag,"""y"""
16,NetDwellingsRangeFrom,default,18
17,Deliverable,flag,"""y"""
17,NetDwellingsRangeFrom,default,10
18,Deliverable,flag,"""y"""
18,NetDwellingsRangeFrom,default,14
19,NetDwellingsRangeFrom,default,8
20,Deliverable,flag,"""y"""
20,NetDwellingsRangeFrom,default,6
21,Deliverable,flag,"""y"""
21,NetDwellingsRangeFrom,default,107
22,Deliverable,flag,"""y"""
22,NetDwellingsRangeFrom,default,76
23,Deliverable,flag,"""y"""
23,NetDwellingsRangeFrom,default,7
24,Deliverable,flag,"""y"""
24,NetDwellingsRangeFrom,default,10
25,Deliverable,flag,"""y"""
25,NetDwellingsRangeFrom,default,5
26,Deliverable,flag,"""y"""
26,NetDwellingsRangeFrom,default,12
27,Deliverable,flag,"""y"""
27,NetDwellingsRangeFrom,default,12
28,Deliverable,flag,"""y"""
28,NetDwellingsRangeFrom,default,8
29,Deliverable,flag,"""y"""
29,NetDwellingsRangeFrom,default,38
30,Deliverable,flag,"""y"""
30,NetDwellingsRangeFrom,default,80
31,Deliverable,flag,"""y"""
31,NetDwellingsRangeFrom,default,263
32,Deliverable,flag,"""y"""
32,NetDwellingsRangeFrom,default,28
33,Deliverable,flag,"""y"""
33,NetDwellingsRangeFrom,default,26
34,Deliverable,flag,"""y"""
34,NetDwellingsRangeFrom,default,44
35,Deliverable,flag,"""y"""
