row-number,field,issue-type,value
1,SiteplanURL,uri,My West Suffolk
1,NetDwellingsRangeFrom,default,23
1,NetDwellingsRangeTo,default,23
2,SiteplanURL,uri,My West Suffolk
2,NetDwellingsRangeFrom,default,10
2,NetDwellingsRangeTo,default,10
3,SiteplanURL,uri,My West Suffolk
3,NetDwellingsRangeFrom,default,24
3,NetDwellingsRangeTo,default,24
4,SiteplanURL,uri,My West Suffolk
4,NetDwellingsRangeFrom,default,89
4,NetDwellingsRangeTo,default,89
5,SiteplanURL,uri,My West Suffolk
5,NetDwellingsRangeFrom,default,18
5,NetDwellingsRangeTo,default,18
6,SiteplanURL,uri,My West Suffolk
6,NetDwellingsRangeFrom,default,14
6,NetDwellingsRangeTo,default,14
7,SiteplanURL,uri,My West Suffolk
7,NetDwellingsRangeFrom,default,50
7,NetDwellingsRangeTo,default,50
8,SiteplanURL,uri,My West Suffolk
8,NetDwellingsRangeFrom,default,132
8,NetDwellingsRangeTo,default,132
9,SiteplanURL,uri,My West Suffolk
9,NetDwellingsRangeFrom,default,30
9,NetDwellingsRangeTo,default,30
10,SiteplanURL,uri,My West Suffolk
10,NetDwellingsRangeFrom,default,50
10,NetDwellingsRangeTo,default,50
11,SiteplanURL,uri,My West Suffolk
11,NetDwellingsRangeFrom,default,45
11,NetDwellingsRangeTo,default,45
12,SiteplanURL,uri,My West Suffolk
12,NetDwellingsRangeFrom,default,84
12,NetDwellingsRangeTo,default,84
13,SiteplanURL,uri,My West Suffolk
13,NetDwellingsRangeFrom,default,32
13,NetDwellingsRangeTo,default,32
14,SiteplanURL,uri,My West Suffolk
14,NetDwellingsRangeFrom,default,300
14,NetDwellingsRangeTo,default,300
15,SiteplanURL,uri,My West Suffolk
15,NetDwellingsRangeFrom,default,100
15,NetDwellingsRangeTo,default,100
16,SiteplanURL,uri,My West Suffolk
16,NetDwellingsRangeFrom,default,14
16,NetDwellingsRangeTo,default,14
17,SiteplanURL,uri,My West Suffolk
17,NetDwellingsRangeFrom,default,39
17,NetDwellingsRangeTo,default,39
18,SiteplanURL,uri,My West Suffolk
18,NetDwellingsRangeFrom,default,10
18,NetDwellingsRangeTo,default,10
19,SiteplanURL,uri,My West Suffolk
19,NetDwellingsRangeFrom,default,14
19,NetDwellingsRangeTo,default,14
20,SiteplanURL,uri,My West Suffolk
20,NetDwellingsRangeFrom,default,39
20,NetDwellingsRangeTo,default,39
21,SiteplanURL,uri,My West Suffolk
21,NetDwellingsRangeFrom,default,8
21,NetDwellingsRangeTo,default,8
22,SiteplanURL,uri,My West Suffolk
22,NetDwellingsRangeFrom,default,14
22,NetDwellingsRangeTo,default,14
23,SiteplanURL,uri,My West Suffolk
23,NetDwellingsRangeFrom,default,17
23,NetDwellingsRangeTo,default,17
24,SiteplanURL,uri,My West Suffolk
24,NetDwellingsRangeFrom,default,10
24,NetDwellingsRangeTo,default,10
25,SiteplanURL,uri,My West Suffolk
25,NetDwellingsRangeFrom,default,13
25,NetDwellingsRangeTo,default,13
26,SiteplanURL,uri,My West Suffolk
26,NetDwellingsRangeFrom,default,14
26,NetDwellingsRangeTo,default,14
27,SiteplanURL,uri,My West Suffolk
27,NetDwellingsRangeFrom,default,17
27,NetDwellingsRangeTo,default,17
