row-number,field,issue-type,value
2,NetDwellingsRangeFrom,default,5
2,NetDwellingsRangeTo,default,5
3,NetDwellingsRangeTo,default,15
5,NetDwellingsRangeTo,default,93
8,NetDwellingsRangeTo,default,14
14,NetDwellingsRangeTo,default,70
20,NetDwellingsRangeFrom,default,1
20,NetDwellingsRangeTo,default,1
23,NetDwellingsRangeFrom,default,13
23,NetDwellingsRangeTo,default,13
24,NetDwellingsRangeFrom,default,5
24,NetDwellingsRangeTo,default,5
29,NetDwellingsRangeFrom,default,10
29,NetDwellingsRangeTo,default,10
31,NetDwellingsRangeTo,default,33
34,NetDwellingsRangeTo,default,13
35,NetDwellingsRangeTo,default,8
39,NetDwellingsRangeTo,default,19
41,NetDwellingsRangeTo,default,16
42,PermissionDate,date,2017-03-07 | 2015-06-04
42,NetDwellingsRangeTo,default,123
