row-number,field,issue-type,value
1,NetDwellingsRangeTo,default,163
2,NetDwellingsRangeTo,default,20
3,NetDwellingsRangeTo,default,24
4,NetDwellingsRangeTo,default,5
5,NetDwellingsRangeTo,default,20
6,NetDwellingsRangeTo,default,9
7,NetDwellingsRangeTo,default,10
8,NetDwellingsRangeTo,default,20
9,NetDwellingsRangeTo,default,10
10,NetDwellingsRangeTo,default,20
11,NetDwellingsRangeTo,default,24
12,NetDwellingsRangeTo,default,54
13,NetDwellingsRangeTo,default,21
14,NetDwellingsRangeTo,default,7
15,NetDwellingsRangeTo,default,43
17,NetDwellingsRangeTo,default,35
18,NetDwellingsRangeTo,default,17
19,NetDwellingsRangeTo,default,7
20,NetDwellingsRangeTo,default,157
21,NetDwellingsRangeTo,default,10
22,NetDwellingsRangeTo,default,4
23,NetDwellingsRangeTo,default,5
24,NetDwellingsRangeTo,default,24
25,NetDwellingsRangeTo,default,8
26,NetDwellingsRangeTo,default,6
27,NetDwellingsRangeTo,default,7
28,NetDwellingsRangeTo,default,12
29,NetDwellingsRangeTo,default,10
31,NetDwellingsRangeTo,default,22
32,NetDwellingsRangeTo,default,8
33,NetDwellingsRangeTo,default,370
34,NetDwellingsRangeTo,default,4
35,NetDwellingsRangeTo,default,9
36,NetDwellingsRangeTo,default,20
37,NetDwellingsRangeTo,default,4
38,NetDwellingsRangeTo,default,2
39,NetDwellingsRangeTo,default,3
40,NetDwellingsRangeTo,default,14
41,NetDwellingsRangeTo,default,9
42,NetDwellingsRangeTo,default,6
43,NetDwellingsRangeTo,default,10
45,NetDwellingsRangeTo,default,8
46,NetDwellingsRangeTo,default,12
47,NetDwellingsRangeTo,default,32
48,NetDwellingsRangeTo,default,10
49,NetDwellingsRangeTo,default,9
50,NetDwellingsRangeTo,default,6
51,NetDwellingsRangeTo,default,4
