site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Lincoln House, Lincoln Road, N18 3HF",yes,,2017-12-31,,0.028,6,6,Change of use from offices (B1) to residential (C3).,local-authority-eng:ENF,not owned by a public authority,2015-07-21,,permissioned,full planning permission,207000430,http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N99H3OJN02E00,2017-12-31
"55-57 Chase Side, N14 5DB",yes,,2017-12-31,,0.032,6,6,"Conversion of first and second floor offices to 6 x self contained flats (2 x 1-bed, 2 x 2-bed and 2 x 3-bed).",local-authority-eng:ENF,not owned by a public authority,2015-01-20,,permissioned,full planning permission,207143457,http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NEXGJUJN00600,2017-12-31
"103 Chase Side, EN2 6NL",yes,,2017-12-31,,0.085,5,5,"Redevelopment of site to provide 5 additional dwellings involving demolition of north barn and erection of a part single, part 2-storey block to provide 2 x 2-bed single family dwellings, conversion of south barn involving a part single, part 2-storey side extension to provide 3 residential units comprising 2 x 2-bed and 1 x 3-bed single family dwellings, demolition of conservatory to existing farm house and shop, off street parking and associated landscaping.",local-authority-eng:ENF,not owned by a public authority,2016-11-25,,permissioned,full planning permission,207002010,http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZLAJNXE008,2017-12-31
"Wellington House, 3 Wellington Road, EN1 2PB",yes,,2017-12-31,,0.086,7,7,"Demolition of the existing single family dwelling and erection of a three-storey block of 7 units comprising 1 x 1-bed, 5 x 2-bed and 1 x 3-bed with associated access, parking and landscaping.",local-authority-eng:ENF,not owned by a public authority,2017-01-26,,permissioned,full planning permission,207122148,http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OHIBQ4JNLGA00,2017-12-31
"10 Park Road, N18 2UQ",yes,,2017-12-31,,0.088,18,18,"Erection of a four storey block comprising 18 self-contained flats (7 x 1-bed, 7 x 2-bed, 4 x 3-bed) with balconies, amenity area, associated access via Park Road and surface car parking.",local-authority-eng:ENF,not owned by a public authority,2015-06-03,,permissioned,full planning permission,207007899,http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N7MCMHJN02E00,2017-12-31
"42 Station Road, N21 3RA",yes,,2017-12-31,,0.1,6,6,"Demolition of the house and erection of a block 7 flats (3x3 bed and 4x2 bed) self contained flats. (OUTLINE- Access, Layout and Scale).",local-authority-eng:ENF,not owned by a public authority,2017-01-24,,permissioned,outline planning permission,207083627,http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZKRJNXE793,2017-12-31
"70-72 Chase Side, N14 5PH",yes,,2017-12-31,,0.132,8,8,"Construction of 8 self contained residential units (comprising 4 x 1-bed and 4 x 2-bed) involving demolition of part of existing building at rear and erection of a part single, part 4-storey rear extension incorporating a lower ground floor parking area, balconies and sun terraces at first, second and third floor and a second and part third floor extension to existing building with balcony / terrace to third floor at front",local-authority-eng:ENF,not owned by a public authority,2016-03-16,,permissioned,full planning permission,207143501,http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NHG5ODJN28000,2017-12-31
"Capitol House, 794 Green Lanes, N21 2AW",yes,,2017-12-31,,0.245,65,65,"Change of use from offices (Class B1(a)) to residential (Class C3) creating 65 self contained units (5 x studio, 52 x 1-bed, 8 x 2-bed).",local-authority-eng:ENF,not owned by a public authority,2017-05-12,,permissioned,full planning permission,207083997,http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OMK05CJN05300,2017-12-31
"391 Cockfosters Road, EN4 0JS",yes,,2017-12-31,,0.262,5,5,"Demolition of existing single family dwellinghouse and erection of 6no. flats (2 x 2-bed and 4 x 3-bed) in a 2-storey building with basement parking, basement accommodation, and accommodation in roof space.",local-authority-eng:ENF,not owned by a public authority,2017-01-11,,permissioned,full planning permission,207158675,http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZL0JNXE455,2017-12-31
"84 Camlet Way, EN4 0NX",yes,,2017-12-31,,0.279,1,1,"Subdivision of the site and erection of a 5-bed detached 2-storey dwellinghouse with accommodation in roof space and rear dormers, rear terrace at first floor level, detached double garage, boundary wall and gates at entrance and access to Camlet Way together with erection of replacement double garage at front to serve no.84 Camlet Way",local-authority-eng:ENF,not owned by a public authority,2017-05-16,,permissioned,full planning permission,207118764,http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OM8RXBJNFOM00,2017-12-31
"383 Cockfosters Road, EN4 0JS",yes,,2017-12-31,,0.281,13,13,Demolition of existing building and erection of a 2.5 storey block of 12 x 2-bed and 2x 1-bed self contained flats with accommodation and car parking at basement level and associated works,local-authority-eng:ENF,not owned by a public authority,2017-04-28,,permissioned,full planning permission,207158671,http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OKPDILJNMO900,2017-12-31
"Garages adjacent to 43,47-53 and rear Of 17-32 Gatward Green London N9 9AW",yes,,2017-12-31,,0.35,12,12,"Redevelopment of 3 sites involving demolition of existing garages and erection of two and three storey terraced dwellings to provide 12 residential units comprising of (5 x 3-bed )- Site 2 and ( 7 x 2-bed )- Site 3 , with associated landscaping, cycle parking , refuse storage and off street parking - Site 1.",local-authority-eng:ENF,owned by a public authority,2016-12-09,,permissioned,full planning permission,207096676,http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OD90DLJNJGR00,2017-12-31
"22 Beech Hill, EN4 0JP",yes,,2017-12-31,,0.364,9,9,"Demolition of existing dwelling and erection of 9 residential units in two blocks, 1 x part 3-storey block to front of site with basement (Comprising 5 x 3-bed Self contained apartments) with terraces to rear and a part 2, part 3-storey block to rear of s",local-authority-eng:ENF,not owned by a public authority,2016-09-27,,permissioned,full planning permission,207128186,http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NQPNC5JN28000,2017-12-31
"19 and 19A Broad Walk, N21 3DA",yes,,2017-12-31,,0.42,0,0,"Demolition of the existing buildings and erection of two detached dwelling houses comprising 1 x 2-storey 3-bed dwelling with accommodation in roof space and 1x 2-storey 11-bed single family dwelling with basement with swimming pool, accommodation in roof space and integral garage, associated parking to front and landscaping",local-authority-eng:ENF,not owned by a public authority,2016-03-29,,permissioned,full planning permission,207196569,http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZIC5AJN28000,2017-12-31
"Solar House, 282 Chase Road, N14 6NZ",yes,,2017-12-31,,0.564,74,74,"Change of use of a building from office use (Class B1(a)) to 74 self-contained units comprising 25 x 1-bed, 47 x 2-bed and 2 x 3-bed (Class C3).",local-authority-eng:ENF,not owned by a public authority,2017-03-28,,permissioned,full planning permission,207083053,http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OJV4XUJN05300,2017-12-31
"Sub Station, Woodcroft Sports Ground, N21 3QP",yes,,2017-12-31,,0.655,5,5,"Redevelopment of southern part of site by the erection of 5 x 5-bed 2-storey detached single dwellings with balconies at first floor front, front dormer windows, integral garage to plots 1 -4 and a detached double garage to plot 5 and shared access road w",local-authority-eng:ENF,not owned by a public authority,2015-06-04,,permissioned,full planning permission,207015710,http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NFPGSFJN28000,2017-12-31
"Land end, 18 And 20 Bush Hill Cottage, N21 2BX",yes,,2017-12-31,,0.77,20,20,"Redevelopment of site to provide 4 x 3-storey blocks of 20 self contained flats comprising 8 x 2-bed, 8 x 3-bed and 4 x 4-bed with basement car and cycle parking and refuse storage, balconies to front and rear, solar panels to roof, alteration to vehicle access and associated landscaping.",local-authority-eng:ENF,not owned by a public authority,2016-10-28,,permissioned,full planning permission,207104137,http://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NO8ACLJN28000,2017-12-31
Kingswood Nurseries Bullsmoor Lane Enfield EN1 4SF,yes,,2017-12-31,,0.864,61,61,"Redevelopment of the site to provide 62 new residential units in 2 blocks, Block 1 - 5 x 4-bed town house with integral garage and 7 x 2-bed and 2 x 3-bed houses with roof terraces, Block 2 - 21 x 1-bed, 10 x 2-bed and 11 x 3-bed self-contained flats with cycle and bin stores at ground floor, new access roads, 67 car parking spaces and associated landscaping.",local-authority-eng:ENF,not owned by a public authority,2017-01-30,,permissioned,full planning permission,207166237,https://planningandbuildingcontrol.enfield.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NPZUP8JN28000,2017-12-31
