site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Gateway Riverside Housing Zone, Gainsborough",yes,,2018-03-31,,4.39,245,245,Allocated in the Central Lincolnshire Local Plan,local-authority-eng:WLI,,2016-07-19,,permissioned,outline planning permission,11,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"Town Centre Riverside Housing Zone A,Gainsborough",,,2018-03-31,,1.72,73,73,Allocated in the Central Lincolnshire Local Plan,local-authority-eng:WLI,,,,not permissioned,,12,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"Town Centre Riverside Housing Zone B,Gainsborough",,,2018-03-31,,1.57,55,55,Allocated in the Central Lincolnshire Local Plan,local-authority-eng:WLI,,,,not permissioned,,13,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"Amp Rose Housing Zone, Gainsborough",,,2018-03-31,,2.28,78,78,Allocated in the Central Lincolnshire Local Plan,local-authority-eng:WLI,,,,not permissioned,,14,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"The Old Scrapyard, Stow Road, Ingham",yes,,2018-03-31,,1.8,35,35,,local-authority-eng:WLI,,2016-02-10,,permissioned,full planning permission,15,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"Land between 27 and 31 Union Street, Market Rasen",yes,,2018-03-31,,0.08,6,6,,local-authority-eng:WLI,,2016-04-22,,permissioned,full planning permission,16,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"A Grice & Son Ltd, 40 Lincoln Road, Fenton",yes,,2018-03-31,,0.74,4,4,,local-authority-eng:WLI,,2015-01-22,,permissioned,full planning permission,17,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2018-12-21
"Tradelights, 19 Oxford Street, Market Rasen",yes,,2018-03-31,,0.1,7,7,,local-authority-eng:WLI,,2015-02-13,,permissioned,full planning permission,18,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"22 North Marsh Road, Gainsborough",yes,,2018-03-31,,0.19,24,24,,local-authority-eng:WLI,,2016-07-28,,permissioned,full planning permission,19,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2018-12-21
"The Mill, Whitegate Hill, Caistor",yes,,2018-03-31,,0.65,8,8,,local-authority-eng:WLI,,2017-05-23,,permissioned,reserved matters approval,20,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2018-12-21
"Red Lion, 1 Marton Road, Sturton by Stow",yes,,2018-03-31,,0.19,6,6,,local-authority-eng:WLI,,2016-06-08,,permissioned,full planning permission,21,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"Officers Mess, Brookenby Business Park, Binbrook, Brookenby",yes,,2018-03-31,,2.09,9,9,,local-authority-eng:WLI,,2016-03-09,,permissioned,outline planning permission,22,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"Gleadells Wharf, Bridge Street",yes,,2018-03-31,,0.16,14,14,,local-authority-eng:WLI,,2016-02-04,,permissioned,full planning permission,23,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"Peacock Hotel, Corringham Road, Gainsborough",yes,,2018-03-31,,0.8,23,23,,local-authority-eng:WLI,,2016-11-18,,permissioned,full planning permission,24,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"George Hotel, 15 Main Road, Langworth",yes,,2018-03-31,,2.02,23,23,,local-authority-eng:WLI,,2016-05-23,,permissioned,reserved matters approval,25,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"Land At Sunnyside, Caenby Road, Glentham",yes,,2018-03-31,,0.37,6,6,,local-authority-eng:WLI,,2016-09-09,,permissioned,reserved matters approval,26,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"The Beckett School, Whites Wood Lane, Gainsborough",yes,,2018-03-31,,0.65,25,25,,local-authority-eng:WLI,,2018-01-02,,permissioned,outline planning permission,27,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2018-12-21
"19 Oxford Street, Market Rasen",yes,,2018-03-31,,0.13,10,10,,local-authority-eng:WLI,,2017-09-29,,permissioned,full planning permission,28,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
"Land off, Hersey Road, Caistor",yes,,2018-03-31,,0.26,10,10,,local-authority-eng:WLI,,2018-03-05,,permissioned,full planning permission,29,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2018-12-21
"Queensway, Sturton by Stow",,,2018-03-31,,0.27,8,8,,local-authority-eng:WLI,,,,pending decision,,30,https://www.west-lindsey.gov.uk/_resources/assets/attachment/full/0/55645.pdf,2017-12-17
