site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Queen Arms Yard, Margate",yes,,2017-12-18,,0.11,24,24,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,S189,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05
"Cottage Car Park, New Street, Margate",,,2017-12-18,,0.32,32,32,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,S411,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05
"Margate Town Centre, (south of New Street, Margate)",,,2017-12-18,,0.99,27,27,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,S412,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05
"Adjacent to 9 Minnis Road, Birchington",,,2017-12-18,,0.22,11,11,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,S019,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05
End of Seafield Road,yes,,2017-12-18,,1.15,16,16,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,S106,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05
"Adjacent to 8 Chapel Place, Ramsgate",,,2017-12-18,,0.09,6,6,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,S112,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05
Adjacent to 21 Royal Road & 9 Townley Street,,,2017-12-18,,0.28,18,18,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,S113,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05
"Gas Works Boundary Road, Ramsgate",yes,,2017-12-18,,1.34,96,96,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,S168,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05
Former Airport site Manston,yes,,2017-12-18,,320,,,Local plan allocation part brownfield. Strategic allocation,local-authority-eng:THA,not owned by a public authority,,,pending decision,,SP05,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O5Z2F2QE00300,2017-12-05
Land at Wilderness Hill and Dane Road,yes,,2017-12-18,,0.44,14,14,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,S174,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05
"79-85 High Street, Ramsgate",yes,,2017-12-18,,0.09,10,10,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,S186a,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05
"Gas Holder Station, Addington Street ,Margate",yes,,2017-12-18,,0.44,22,22,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,S196,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05
"WW Martin, Dane Park Road, Ramsgate",yes,,2017-12-18,,0.19,14,14,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,S215,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05
"10 Cliff Street, Ramsgate",yes,,2017-12-18,,0.04,11,11,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,S230,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05
"Complete Car Sales, Willsons Road, Ramsgate",yes,,2017-12-18,,0.06,10,10,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,S276,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05
"38, 38a and 42 St Peters Road, Broadstairs",yes,,2017-12-18,,0.06,5,5,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,S295,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05
Units 1-4 Monkton Place Ramsgate,yes,,2017-12-18,,0.05,5,5,Local plan allocation. Housing allocation,local-authority-eng:THA,not owned by a public authority,,,not permissioned,,S322,https://consult.thanet.gov.uk/consult.ti/TPODLP/viewCompoundDoc?docid=6059444&partid=6059540&sessionid=&voteid=,2017-12-05
