site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"7/Factory/Land Corner Of Station Road And Church Street, Irthlingborough, NN9 5SN",,,2017-12-31,,0.520886,20,20,"15/00990/FUL - 20 No. two storey dwellings with associated access, parking and landscaping. 15/00990/FUL",local-authority-eng:ENO,not owned by a public authority,2016-05-04,,permissioned,full planning permission,BFR E26,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1602,2016-06-30
"77 Kimbolton Road, Higham Ferrers, NN10 8HL",,,2017-12-31,,0.289833,24,24,09/00405/REM - Reserved Matters: Landscaping associated with demolition of existing buildings and redevelopment of twenty four dwellings with associated external works pursuant to outline planning permission EN/04/02158/OUT dated 21/03/2006.. 09/00405/REM - Site under construction as at 31 March 2017.,local-authority-eng:ENO,not owned by a public authority,2010-04-29,,permissioned,reserved matters approval,BFR E56,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1603,2016-06-30
"Factory Premises, Oakley Road, Rushden, NN10 6UR",,,2017-12-31,,0.294131,15,14,Derelict Industrial Site where the former GBD Reproduction Furniture warehouse was located.,local-authority-eng:ENO,not owned by a public authority,,,not permissioned,,BFR E65,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1604,2016-06-30
"High Beech, 8 Hayway, Rushden, NN10 6ES",,,2017-12-31,,0.384095,5,5,14/02228/FUL - Demolition of existing building and erection of five detached dwellings pursuant to planning permission 13/01585/FUL.. 14/02228/FUL,local-authority-eng:ENO,,2015-03-11,,permissioned,full planning permission,BFR E66,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1605,2016-06-30
"REXAM Factory, Upper Queen Street, Rushden, NN10 0DU",,,2017-12-31,,0.736937,47,47,14/00683/FUL - Erection of 47 dwellings with associated access road including demolition of extensions and sheds to the rear of listed building. 14/00683/FUL - Site was under construction (and nearly complete) pursuant to extant permission at 31/03/2017.,local-authority-eng:ENO,,2015-10-21,,permissioned,full planning permission,BFR E67,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1606,2016-06-30
"Car Park, Pytchley Court, Corby, NN17 2PL",,,2017-12-31,,0.379256,9,9,,local-authority-eng:COR,owned by a public authority,,,not permissioned,,BFR C1,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1594,2016-06-30
"Garage Court, Lindisfarne Road, Corby, NN17 2HW",,,2017-12-31,,0.283413,11,11,Majority of site is in public sector ownership but the remaining garages are private. Site considered in mutiple ownership as a result.,local-authority-eng:COR,owned by a public authority,,,not permissioned,,BFR C16,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1595,2016-06-30
"Maple House, Canada Square, Corby, NN18 9HU",,,2017-12-31,,0.419532,11,11,A Tree Preservation Order exists on site (TPO/2014/5),local-authority-eng:COR,owned by a public authority,,,not permissioned,,BFR C20,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1596,2016-06-30
"Former Our Lady Pope John School, Tower Hill Road, Corby, NN18 0TF",,,2017-12-31,,2.11051,95,95,"11/00215/OUT - Outline application for demolition of the existing school buildings and redevelopment of site to provide 95 residential dwellings, together with parking, access roads, communal square, children's playground, utility services and other associated works.. 11/00215/OUT - No start on site at November 2017.",local-authority-eng:COR,not owned by a public authority,2013-06-21,,permissioned,outline planning permission,BFR C23,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1597,2016-06-30
"Railway Station Interchange, Station Road, Corby, NN17 1NA",,,2016-12-31,,0.805703,40,29,"Site previously assessed through SHLAA as site 2030. The site has been subject to a bid to the HCA for Starter Homes funding and it was assumed that 40 dwellings could be delivered on the site. However, as part of an urban design review, consideration was also made of a mix of uses being deployed on site which reduces the developable area for housing (assuming 50dph) an alternative yield of 29 dwellings has been assumed.",local-authority-eng:COR,owned by a public authority,,,not permissioned,,BFR C24,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1598,2016-06-30
