site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Land adjacent to Station Goods Yard, Keymer Road, Hassocks",yes,,2017-12-13,,0.31,16,16,No further details available.. http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/,local-authority-eng:MSS,not owned by a public authority,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,SHLAAID36,http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/brownfield-land-register/,2017-12-13
"Former Sewage Works, Fairbridge Way, Burgess Hill",yes,,2017-12-13,,10.5,325,325,"Planning Permission Reference: 08/01644/OUT. Development comprising the redevelopment of the former sewage treatment works to provide up to 325 residential dwellings (Class C3), the relocation of the existing residential gypsy site, a community hall with associated access and landscaping at Fairbridge Way, Burgess Hill.. http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/",local-authority-eng:MSS,not owned by a public authority,2014-06-24,https://pa.midsussex.gov.uk/online-applications/,permissioned,outline planning permission,SHLAAID45,http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/brownfield-land-register/,2017-12-13
"Covers Timber Yard, 107 Fairfield Road, Burgess Hill",yes,,2017-12-13,,0.4,15,15,Planning Permission Reference: DM/15/1410. Proposal for 15 residential units comprising of 7 houses and 8 flats.. http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/,local-authority-eng:MSS,not owned by a public authority,2016-01-27,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,SHLAAID73,http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/brownfield-land-register/,2017-12-13
"Motorcycle Workshop (former G&W Motors), London Road, Bolney",,,2017-12-13,,0.3,10,10,Bolney Neighbourhood Plan allocated. http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/,local-authority-eng:MSS,not owned by a public authority,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,SHLAAID82,http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/brownfield-land-register/,2017-12-13
"Burgess Hill Station yard/car park, Burgess Hill",,,2017-12-13,,1.75,100,100,Local Plan allocated. http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/,local-authority-eng:MSS,mixed ownership,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,SHLAAID83,http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/brownfield-land-register/,2017-12-13
"The Oaks Centre, Junction Road, Burgess Hill",yes,,2017-12-13,,0.42,12,12,Local Plan allocation. http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/,local-authority-eng:MSS,not owned by a public authority,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,SHLAAID84,http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/brownfield-land-register/,2017-12-13
"Open air market, Cyprus Road, Burgess Hill",yes,,2017-12-13,,0.4,25,25,Local Plan Allocation. http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/,local-authority-eng:MSS,owned by a public authority,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,SHLAAID92,http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/brownfield-land-register/,2017-12-13
"Station Goods Yard, Hassocks",,,2017-12-13,,1.35,70,70,SSHAD allocation. http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/,local-authority-eng:MSS,not owned by a public authority,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,SHLAAID106,http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/brownfield-land-register/,2017-12-13
"Land opposite Newlands, (Spring Field Shaw), London Road, Balcombe",yes,,2017-12-13,,0.3,10,10,Balcombe Neighbourhood Plan allocation. http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/,local-authority-eng:MSS,not owned by a public authority,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,SHLAAID188,http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/brownfield-land-register/,2017-12-13
"Land to rear of 151 Western Road, Haywards Heath",yes,,2017-12-13,,0.39,14,14,Planning Permission Reference: DM/15/3636. Demolition of existing garage buildings and erection of 14 no houses and 1 no 180sqm B1 use building. http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/,local-authority-eng:MSS,not owned by a public authority,2016-02-23,https://pa.midsussex.gov.uk/online-applications/,permissioned,full planning permission,SHLAAID199,http://www.midsussex.gov.uk/planning-licensing-building-control/planning-policy/local-development-framework/evidence-base/strategic-housing-land-availability-assessment/brownfield-land-register/,2017-12-13
