site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Tower Place, Waterworks Street, Immingham",yes,,2017-10-18,,0.8,32,32,Under construction (Planning application reference DC/578/10/IMM) (Local Plan allocation HOU001).,local-authority-eng:NEL,not owned by a public authority,2010-08-06,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZVJLJXB209,permissioned,full planning permission,BS0001,,2017-10-18
"71-85 Hamilton Street, Grimsby",,,2017-10-18,,0.27,30,24,The site was granted planning permission for 3 dwellings and 21 apartments on 2007-11-05 (Planning application reference DC/764/07/EMA) but has since expired. An existing car wash forms part of the site.,local-authority-eng:NEL,not owned by a public authority,,,not permissioned,,BS0002,,2017-10-18
"Chapman's pond, Hawthorne Avenue, Cleethorpes",,,2017-10-18,,3.76,110,110,Site is allocated as housing site HOU034A in the adopted Local Plan (2018).,local-authority-eng:NEL,not owned by a public authority,,,not permissioned,,BS0003,,2017-10-18
"Land off Pelham Road, Cleethorpes (1)",yes,,2017-10-18,,0.54,14,14,S106 approved. Demolish existing commercial premise and erect 14 link homes (12 no. 3 bed link over 2 floors and 2 no. 3 bed semi detached over 3 floors). Planning application reference DC/800/12/SSU. Allocated as housing site HOU034B in the adopted Local Plan (2018).,local-authority-eng:NEL,not owned by a public authority,2015-12-24,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZVRLJXB013,permissioned,full planning permission,BS0004,,2017-10-18
"Land off Pelham Road, Cleethorpes (2)",,,2017-10-18,,3.96,118,118,Site is allocated as housing site HOU034C in the adopted Local Plan (2018).,local-authority-eng:NEL,owned by a public authority,,,not permissioned,other,BS0005,,2017-10-18
"Land west of Cartergate, Grimsby",,,2017-10-18,,0.18,14,14,The site is currently in temporary alternative use as a car park granted permission on 2016-12-21 (Planning application reference DM/1027/16/FUL).,local-authority-eng:NEL,not owned by a public authority,,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFLDHMLJM1000,not permissioned,,BS0006,,2017-10-18
"Former Clifton Bingo, Grant Street, Grimsby",yes,,2017-10-18,,0.21,80,35,"Outline for LDO, erection of buildings and / or use of land primarily for Class C3 with ancillary A1, A3, D2 and C1 use. Reserved Matters, 2018-06-29. (Planning application reference DM/0537/18/REM)",local-authority-eng:NEL,not owned by a public authority,2016-03-09,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NRY47VLJ00700,permissioned,full planning permission,BS0007,,2017-10-18
"Former Birds-eye factory site, Ladysmith Road, Grimsby",yes,,2017-10-18,,4.16,260,176,Under construction (Planning application reference DC/630/12/HEN and DC/1224/06/HEN) (Local Plan allocation HOU044).,local-authority-eng:NEL,not owned by a public authority,2013-02-18,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZVKLJXB482,permissioned,outline planning permission,BS0008,,2017-10-18
"Claremont House, 7 Welholme Avenue, Grimsby",yes,,2017-10-18,,0.58,22,13,Under construction (Planning application reference DM/0889/17/FUL) (Local Plan allocation HOU047).,local-authority-eng:NEL,not owned by a public authority,,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OWH9KQLJK4B00,permissioned,full planning permission,BS0009,,2017-10-18
"The Cedars offices, Eastern Inway, Grimsby",yes,,2017-10-18,,0.43,34,32,Under construction (Planning application reference DM/0105/15/OUT) (Local Plan allocation HOU059).,local-authority-eng:NEL,not owned by a public authority,2016-09-28,http://planninganddevelopment.nelincs.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NJI410LJJSK00,permissioned,outline planning permission,BS0010,,2017-10-18
