site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Dunsfold Aerodrome, Stovolds Hill, Cranleigh",yes,,2017-12-15,,214,2600,2600,"Site forms part of a larger promoted site which includes elements of greenfield, only the brownfield element has been included.",local-authority-eng:WAE,not owned by a public authority,,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20152395?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20080788?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20022046?OpenDocument,pending decision,,10a,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15
"Cranleigh C of E Primary School (Infant), Church Lane, Cranleigh",,,2017-12-15,,0.61,20,20,,local-authority-eng:WAE,owned by a public authority,,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20171389?OpenDocument,pending decision,,130,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15
"Coal Yard, 6 The Street, Wrecclesham, Farnham",yes,,2017-12-15,,0.27,9,9,Erection of 9 dwellings and associated works following demolition of unlisted buildings in a Conservation Area,local-authority-eng:WAE,not owned by a public authority,2016-10-27,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20161264?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20151979?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20142448?OpenDocument,permissioned,full planning permission,132a,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15
"Colemans Yard, Wrecclesham Road, Farnham",yes,,2017-12-15,,0.24,10,10,,local-authority-eng:WAE,not owned by a public authority,,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20072192?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20062551?OpenDocument,not permissioned,,133a,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15
"Central Hindhead, London Road, Hindhead",yes,,2017-12-15,,1.64,30,30,,local-authority-eng:WAE,not owned by a public authority,,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20080761?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20021162?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19931703?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19880851?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19870358?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19840131?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19780825?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19770596?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19771218?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19751797?OpenDocument,not permissioned,,144,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15
"Former Weyburn Bartel Works, Shackleford Road, Elstead",yes,,2017-12-15,,3.60,69,69,"Site forms part of a larger promoted site which includes elements of greenfield, only the brownfield element has been included. The built development, made up of the housing and care home, would be wholly within the 3.6 hectares of previously developed land.. Demolition of existing industrial/commercial units and the construction of 69 residential units, of which 21 are to be provided as affordable homes.",local-authority-eng:WAE,not owned by a public authority,2017-03-20,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20161261?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20150789?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19981239?OpenDocument,permissioned,outline planning permission,16a,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15
"Site of 5 to 21 Wey Hill, Haslemere",yes,,2017-12-15,,0.31,39,39,,local-authority-eng:WAE,not owned by a public authority,,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20170920?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20160879?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20101568?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20082217?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19810331?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19760997?OpenDocument,pending decision,,245,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15
"Victoria House, South Street Farnham",yes,,2017-12-15,,0.06,8,8,,local-authority-eng:WAE,not owned by a public authority,,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20101035?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19862097?OpenDocument,not permissioned,,264,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15
"Wheeler Street Nurseries, Wheeler Lane, Witley, Godalming",,,2017-12-15,,0.71,15,10,,local-authority-eng:WAE,not owned by a public authority,,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20161067?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19811577?OpenDocument,not permissioned,,368,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15
"Cranleigh C of E Primary School (Junior), Parsonage Road, Cranleigh",,,2017-12-15,,1.98,70,70,,local-authority-eng:WAE,mixed ownership,,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20171389?OpenDocument,pending decision,,383a,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15
