site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Land Bounded By Polygon Street, Stockport Road And Brunswick Street Ardwick Manchester M12 6AN",yes,,2017-12-31,,0.17,39,39,Erection of 6 storey building to form 4 commercial units on the ground floor (Class A1/A2/B1a) and 39 apartments (Class C3) on upper floors with associated car parking and amenity space,local-authority-eng:MAN,,2014-05-19,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,104931/FO/2014/N2,https://mappinggm.org.uk/gmodin/,2017-12-31
"Land Bounded By Park Hill Avenue, Cleveland Road And Delaunays Road Crumpsall Manchester",yes,,2017-12-31,,0.38,25,25,"New residential development for erection of 25 no. dwellings (12 houses and 13 flats) with associated car parking, landscaping, boundary treatment and ground works",local-authority-eng:MAN,,2014-12-09,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,106987/FO/2014/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
Land On Chapman Street Gorton Manchester M18 8UA,yes,,2017-12-31,,0.34,30,30,"Erection of part three, part two storey building, comprising a total of 30 residential apartments (Class C3a)",local-authority-eng:MAN,,2014-07-22,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,105415/FO/2014/N2,https://mappinggm.org.uk/gmodin/,2017-12-31
Land At Upper Brook Street Ardwick Manchester,yes,,2017-12-31,,0.25,13,13,"Erection of a three storey terrace to form 13 No. 4 bedroom residential dwellinghouses (Use Class C3) with associated car parking, landscaping, boundary treatment and access road.",local-authority-eng:MAN,,2014-04-24,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,105107/FO/2014/N2,https://mappinggm.org.uk/gmodin/,2017-12-31
Land At 30 Trenchard Drive Woodhouse Park Wythenshawe Manchester M22 5NA,yes,,2017-12-31,,0.31,15,15,"Erection of 15 x 2 storey dwellinghouses consisting of 6 pairs of semi-detached dwellings and 3 No.detached dwellings (Class C3) together with associated landscaping, boundary treatments and car parking following demolition of existing buildings",local-authority-eng:MAN,,2015-03-02,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,106943/FO/2014/S2,https://mappinggm.org.uk/gmodin/,2017-12-31
Ambulance Station 81 Belle Vue Street Gorton Manchester M12 5PW,yes,,2017-12-31,,0.37,14,14,OUTLINE APPLICATION for the erection of a maximum of 14 two storey dwellings with all matters reserved except access.,local-authority-eng:MAN,,2014-08-13,http://pa.manchester.gov.uk/online-applications/,permissioned,outline planning permission,105636/OO/2014/N2,https://mappinggm.org.uk/gmodin/,2017-12-31
Royal Mill And Paragon Mill Redhill Street Ancoats Manchester M4 5AU,yes,,2017-12-31,,0.87,18,18,Use of part of first floor of both Paragon and Royal Mills to create an additional 18 apartments ( 9 in Parragon Mill and 9 in Royal Mill ) and associated parking spaces.,local-authority-eng:MAN,,2014-05-30,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,104923/FO/2014/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
Santiadd House Burnage Lane Burnage Manchester M19 1EN,yes,,2017-12-31,,0.20,13,13,"Change of use of vacant former nursing home to 13 apartments (eight, one bedroom, one studio and four, two bedroom) including widening of existing vehicle entrance together with associated car parking,and hard and soft landscaping",local-authority-eng:MAN,,2014-09-26,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,105462/FO/2014/S2,https://mappinggm.org.uk/gmodin/,2017-12-31
86 - 88 Market Street Manchester M1 1PD,yes,,2017-12-31,,0.04,14,14,Change of use of floors 2-5 from a single flat and offices to 15 flats and alterations to external elevations to provide an additional storey new circulation core and additional windows,local-authority-eng:MAN,,2016-05-12,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111631/P3OPA/2016 / 107712,https://mappinggm.org.uk/gmodin/,2017-12-31
"Land Bounded By St Michaels Church, Loom Street, Sherratt Street And George Leigh Street, Ancoats",yes,,2017-12-31,,0.12,14,14,"Erection of 14 x four bedroom, three-storey terraced houses in two rows along George Leigh Street and Loom Street, incorporating amenity terrace areas, together with garden decks over integral garages, and vehicular access from Sherratt Street, following",local-authority-eng:MAN,,2015-02-20,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,107484/FO/2014/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
2 Harter Street Manchester M1 6HY,yes,,2017-12-31,,0.04,22,22,"Conversion of building to 22 apartments (8 x 1 bed and 14 x 2 bed) (use class C3) and external alterations including demolition and replacement of existing roof to include roof lights, reinstatement of windows, provision of cycle store and cleaning, repa",local-authority-eng:MAN,,2015-01-13,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,105885/FO/2014/C2,https://mappinggm.org.uk/gmodin/,2017-12-31
15 - 17 Stanley Street Cheetham Manchester M8 8SH,yes,,2017-12-31,,0.04,10,10,Prior Approval for the change of use of the first floor from office (Use Class B1a) to ten 1 bedroom apartments (Use Class C3 (Dwellinghouses)),local-authority-eng:MAN,,2015-02-27,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,107689/P3JPA/2014/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
24 Reddish Lane Gorton Manchester M18 7JN,yes,,2017-12-31,,0.16,9,9,"Demolition of existing premises and the erection of nine x four bedroom, 3 storey dwellinghouses (including accommodation in roof space) with associated access, car parking, and amenity space following demolition of existing building.",local-authority-eng:MAN,,2014-08-13,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,105483/FO/2014/N2,https://mappinggm.org.uk/gmodin/,2017-12-31
16 - 18 King Street Manchester M2 6AG,yes,,2017-12-31,,0.02,5,5,"Notice of prior approval for conversion of first, second and third floor offices into five apartments (Use Class C3).",local-authority-eng:MAN,,2014-11-27,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,107025/P3JPA/2014/C1,https://mappinggm.org.uk/gmodin/,2017-12-31
Land In Between The Cringlewood Club And Beech House Nursing Home Yewtree Lane Northenden Manchester,yes,,2017-12-31,,0.35,9,9,"Erection of 9No. bungalows and associated landscaping, car parking and boundary treatment together with the creation of a new access road from Yewtree Lane",local-authority-eng:MAN,,2014-04-15,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,104097/FO/2013/S2,https://mappinggm.org.uk/gmodin/,2017-12-31
Old Half Moon Chambers 5 - 7 Chapel Walks Manchester M2 1HN,yes,,2017-12-31,,0.02,12,12,"3 apps give Notice of Prior Approval for conversion of first, second, third and fourth floor offices into a total of twelve apartments (Use Class C3)",local-authority-eng:MAN,,2015-02-12,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,107731/P3JPA/2014/C1,https://mappinggm.org.uk/gmodin/,2017-12-31
35 Houldsworth Street,yes,,2017-12-31,,0.02,22,22,Prior notification of change of use from offices (Class B1) for change of use to 22 apartments (use class C3) comprising 19no. studios and 3no. 1 bed apartments.,local-authority-eng:MAN,,2017-01-23,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114720/P3OPA/2016 / 105378,https://mappinggm.org.uk/gmodin/,2017-12-31
Cedar House 3 Cobourg Street,yes,,2017-12-31,,0.05,8,8,Prior approval for change of use of basement area from office (Class B1) to 8 residential apartments (Class C3),local-authority-eng:MAN,,2014-10-14,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,106588/P3JPA/2014/C1,https://mappinggm.org.uk/gmodin/,2017-12-31
158 Manchester Road Chorlton Manchester M16 0DZ,yes,,2017-12-31,,0.16,7,7,"Conversion of existing residential care home in to 8 no. apartments including first floor extension on north east elevation, with associated landscaping and car parking accessed via Manchester Road.",local-authority-eng:MAN,,2015-03-10,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,106854/FO/2014/S1,https://mappinggm.org.uk/gmodin/,2017-12-31
Land On The Corner Of Brunswick Street & Bramwell Drive And Arkley Walk & Kincardine Road Ardwick,yes,,2017-12-31,,0.09,6,6,"Erection of 5 no. three storey dwelling houses to the corner of Brunswick Street and Bramwell Drive and erection of 1 no. three storey dwelling house to the corner of Arkley Walk and Kincardine Road with associtaed car parking, landscaping and boundary t",local-authority-eng:MAN,,2015-02-23,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,107674/FO/2014/N2,https://mappinggm.org.uk/gmodin/,2017-12-31
1 Canal Street Manchester M1 3HE,yes,,2017-12-31,,0.02,8,8,"Change of use of floors 1-4 from commercial office space to 8 x residential apartments (2 x 1 bed and 6 x 2 bed) and external elevations including the remodelling of the Richmond Street Facade, removal of windows at 3rd floor level to form balcony area a",local-authority-eng:MAN,,2015-02-24,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,100982/FO/2012/C2,https://mappinggm.org.uk/gmodin/,2017-12-31
94-102 St Marys Road Newton Heath Manchester M40 0AG,yes,,2017-12-31,,0.10,7,7,"Creation of 7 no. three storey dwellinghouses (Class C3) within the shell of the existing building, together with associated elevational and roof alterations",local-authority-eng:MAN,,2016-10-14,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111593 / 105558,https://mappinggm.org.uk/gmodin/,2017-12-31
Land Adjacent To 115 Sale Road Northenden Manchester M23 0BU,yes,,2017-12-31,,0.09,5,5,"Erection of a three storey building comprising of ground floor retail unit with 5no. two-bedroom residential apartments on the upper two floors with associated car parking, landscaping and boundary treatment.",local-authority-eng:MAN,,2014-07-30,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,104888/FO/2014/S2,https://mappinggm.org.uk/gmodin/,2017-12-31
363 Wilmslow Road Withington Manchester M14 6XU,yes,,2017-12-31,,0.07,9,9,"Erection of part single, part two-storey rear extension to existing building together with excavation of rear garden to create nine flats, with landscaping and parking.",local-authority-eng:MAN,,2014-09-23,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,107448 / 106424/FO/2014/S1,https://mappinggm.org.uk/gmodin/,2017-12-31
Land At Wellington Street/Cross Lane Gorton,yes,,2017-12-31,,0.09,6,6,OUTLINE APPICATION for a mixed use development comprising 6no. retail/commercial premises with 6no. apartments at first floor,local-authority-eng:MAN,,2015-04-01,http://pa.manchester.gov.uk/online-applications/,permissioned,outline planning permission,107099/OO/2014/N2,https://mappinggm.org.uk/gmodin/,2017-12-31
Former Orange Grove Public House 304 Wilmslow Road,yes,,2017-12-31,,0.18,35,35,"Erection of part two, part three, part four, part five-storey building to form four commercial units (Class A1, A2, A3) at ground floor with 35no. residential units above",local-authority-eng:MAN,,2015-04-14,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,106846/FO/2014/S1,https://mappinggm.org.uk/gmodin/,2017-12-31
Morris Feinmann House 178 Palatine Road,yes,,2017-12-31,,0.58,21,21,"Erection of a four storey 87 unit care home (72 one bed care units, 13 one or two bed Extra Care apartments, 2 guest bedrooms),",local-authority-eng:MAN,,2015-05-12,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,105955/FO/2014/S2,https://mappinggm.org.uk/gmodin/,2017-12-31
"Murrays Mill, Redhill Street",yes,,2017-12-31,,0.49,124,124,"Conversion of former Murrarys Mill complex including elevational alterations to create 108 residential apartments (Use Class C3) (one, two and three bedroom), erection of five storey building to form 16 residential apartments (Use Class C3) to Bengal Str",local-authority-eng:MAN,,2015-07-02,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,108566/FO/2015/N2,https://mappinggm.org.uk/gmodin/,2017-12-31
"Whalley Pub, 2 Withington Road",yes,,2017-12-31,,0.15,14,14,Change of use of vacant public house (class A4) into 14 self-contained apartments (Class C3),local-authority-eng:MAN,,2015-07-02,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,108296/FO/2015/S1,https://mappinggm.org.uk/gmodin/,2017-12-31
Sky Gardens (Block C - Bentinck Street / Chester Road),yes,,2017-12-31,,0.26,162,162,"Redevelopment of site with a mixed-use development comprising 162 dwellings (Use Class C3) and 8 commercial units (to include Use Classes A1, A2, A3, A4, B1a), with associated car parking and a landscaped public square.",local-authority-eng:MAN,,2015-07-02,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,106657/FO/2014/C1,https://mappinggm.org.uk/gmodin/,2017-12-31
Silk Glass (New Union Street),yes,,2017-12-31,,0.89,302,302,"Erection of 3 x part 8 storey, part 9 and part 10 storey mixed use residential led buildings to form 302 residential apartments (Use Class C3) with ground floor commercial floorsapce (517 sqm) (Use Class A1, A2, A3, B1 and D1)",local-authority-eng:MAN,,2015-07-02,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,108562/FO/2015/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
Land At The Site Of The Former St Lukes School Sawley Road Miles Platting,yes,,2017-12-31,,0.33,36,36,"Erection of a part two, part three, part four and part five storey building to form 36 residential apartments (Use Class C3)",local-authority-eng:MAN,,2015-07-14,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,108482/FO/2015/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
Columbine Street Openshaw,yes,,2017-12-31,,0.58,27,27,Erection of 27 no. two storey Class C3 dwelling houses,local-authority-eng:MAN,,2014-07-22,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,108401/FO/2015/N2,https://mappinggm.org.uk/gmodin/,2017-12-31
"Behind Whitworth Park Mansions, Moss Lane East",yes,,2017-12-31,,0.24,11,11,Erection of 11 no. dwelling houses with an enclosed amenity space and associated car parking and erection of bin stores and cycle store,local-authority-eng:MAN,,2015-08-20,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,108496/FO/2015/S1,https://mappinggm.org.uk/gmodin/,2017-12-31
Green Quarter Management Building In Between Park Inn And Petrol Filling Station Cheetham Hill Road,yes,,2017-12-31,,0.14,145,145,"Variation of planning conditions 2, 15, 25, 26 and 29 and remove conditions 13, 16, 20 and 21 of planning permission 109031/FO/2015/N1 toreduce the number of apartments to 145,",local-authority-eng:MAN,,2016-11-14,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,113953 / 109031/FO/2015/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
Sirius (30-34 George Leigh Street),yes,,2017-12-31,,0.08,20,20,Change of use and extension of existing buildings to residential use (C3(a)) to form 20 no. apartments following demolition of existing two storey toilet block,local-authority-eng:MAN,,2015-09-16,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,108431/FO/2015/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
74-88 Great Ancoats Street,yes,,2017-12-31,,0.11,135,135,Redevelopment of the site for a residential building (Class C3),local-authority-eng:MAN,,2016-04-14,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,111276 / 109287,https://mappinggm.org.uk/gmodin/,2017-12-31
8-14 St Anns Square Manchester,yes,,2017-12-31,,0.08,21,21,"Notification of prior approval for conversion of part first floor, second and third floors of the building into twenty one residential apartments (Use Class C3)",local-authority-eng:MAN,,2015-10-14,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,108824/P3JPA/2015/C1,https://mappinggm.org.uk/gmodin/,2017-12-31
Hood Street,yes,,2017-12-31,,0.13,31,31,"Erection of part 9, part 8 and part 5 storey building to form ground floor commercial floor space (Use Classes A1, A2, A3, B1 D1 (excluding place of worship) (149 sqm) at ground floor facing Cutting Room square along with 3 residential town houses and 28",local-authority-eng:MAN,,2015-10-19,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,109593/FO/2015/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
Edinburgh Castle 15 Blossom Street Ancoats,yes,,2017-12-31,,0.09,21,21,"Erection of part four, part six storey building and extension to Edinburgh Castle Public House to form 21 residential units (Use Class C3) with",local-authority-eng:MAN,,2015-10-20,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,109467/FO/2015/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
South Village (The Village Phase 1),yes,,2017-12-31,,0.91,57,57,"Construction of nine mixed use blocks for retail use (A1, A2 and A3) and workspace/office (B1) on the lower floors, with residential above (C3),",local-authority-eng:MAN,,2015-10-21,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,109466/FO/2015/C1,https://mappinggm.org.uk/gmodin/,2017-12-31
Potato Wharf Blocks 3 and 4,yes,,2017-12-31,,0.74,191,191,Erection of two residential buildings (Use Class C3) comprising 191no apartments,local-authority-eng:MAN,,2015-11-03,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,109335/FO/2015/C1,https://mappinggm.org.uk/gmodin/,2017-12-31
"Former Green End Pub, Mauldeth Road",yes,,2017-12-31,,0.37,20,20,"Erection of 20 two and three-storey residential dwelling houses (Class C) with associated car parking, landscaping and boundary treatment following demolition of existing public house.",local-authority-eng:MAN,,2015-11-12,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,109304/FO/2015/S2,https://mappinggm.org.uk/gmodin/,2017-12-31
145/7 Upper Chorlton Road,,,2017-12-31,,0.14,20,20,"Erection of a four storey apartment building to form 20 apartments (14 x two bed, 6 x three bed),",local-authority-eng:MAN,,2015-11-18,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,109830/FO/2015/S1,https://mappinggm.org.uk/gmodin/,2017-12-31
Land At Greenbrow Road Baguley Wythenshawe,yes,,2017-12-31,,2.40,130,130,"Erection of 52 x 2 storey dwellinghouses and 6 blocks of 3 storey apartments to create 78 apartments, together with new access roads, landscaping and parking",local-authority-eng:MAN,,2015-12-07,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,109394/FO/2015/S2,https://mappinggm.org.uk/gmodin/,2017-12-31
"Land Bounded By Royce Road, City Road And Chorlton Road Hulme",yes,,2017-12-31,,0.64,67,67,Erection of two four storey and one five storey blocks to provide 67 (2 bed) apartments,local-authority-eng:MAN,,2015-12-31,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,110179/FO/2015/S1,https://mappinggm.org.uk/gmodin/,2017-12-31
Princess Street / Whitworth Street,yes,,2017-12-31,,0.48,351,351,"Erection of three residential buildings (Building 1 comprising 15 storeys plus plant space, Building 2 comprising 11 storeys plus plant space and Building 3 comprising 14 storeys plus plant space) to provide 351 residential units",local-authority-eng:MAN,,2016-01-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,114585/FO/2016 / 110346,https://mappinggm.org.uk/gmodin/,2017-12-31
Leaf Street,yes,,2017-12-31,,0.79,105,105,"Erection of part three, part four and part five storey building to provide 105 residential units with associated parking, landscaping and associated works",local-authority-eng:MAN,,2016-01-08,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,110180/FO/2015/S1,https://mappinggm.org.uk/gmodin/,2017-12-31
Simpson Street Car Park,yes,,2017-12-31,,0.10,66,66,Erection of four to six storey building to form 66 apartments with basement car parking and cycle storage,local-authority-eng:MAN,,2016-01-20,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,108455/FO/2015/N1,https://mappinggm.org.uk/gmodin/,2017-12-31
Graphic House 308 Moseley Road Levenshulme,yes,,2017-12-31,,0.09,12,12,Notification of prior approval for conversion of the building into 12 no. apartments (11 x 2 no. bedrooms and 1 x 1 no. bedroom),local-authority-eng:MAN,,2016-02-03,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,110782/P3OPA/2015/N2,https://mappinggm.org.uk/gmodin/,2017-12-31
"Former Laundry, Burnage Lane",yes,,2017-12-31,,0.51,56,56,"Erection of part three, part four storey building to form 56 extra care apartments with communal facilities, including cafe with external seating area to Burnage Lane frontage and associated landscaping and 28 car parking spaces (2 disabled).",local-authority-eng:MAN,,2016-02-03,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,110496/FO/2015/S2,https://mappinggm.org.uk/gmodin/,2017-12-31
"Christchurch, Burnage Lane",yes,,2017-12-31,,0.19,21,21,"Erection of 3 storey block comprising of 18 x 2 bedroom and 3 x 1 bedroom flats together with associated landscaping, car parking and amenity space",local-authority-eng:MAN,,2016-02-04,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,109838/FO/2015/S2,https://mappinggm.org.uk/gmodin/,2017-12-31
"M-One Central, 47 Houldsworth Street",yes,,2017-12-31,,0.10,119,119,"Construction of a new 13 storey building comprising of 119 apartments on the upper floors (Floors 1-12, Class C3)",local-authority-eng:MAN,,2016-02-04,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,109784/FO/2015/C2,https://mappinggm.org.uk/gmodin/,2017-12-31
Wendover Public House Site,yes,,2017-12-31,,0.29,12,12,"Erection of nine, two-storey dwellinghouses and a three-storey block of three apartments",local-authority-eng:MAN,,2016-03-02,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,110561/FO/2015/S2,https://mappinggm.org.uk/gmodin/,2017-12-31
Charlotte House 10 Charlotte Street,yes,,2017-12-31,,0.03,14,14,Change of use to 14no. residential apartments (C3) with 240m2 of commercial restaurant (A3) use at lower ground floor and associated external works including retrospective consent for previous unauthorised external works.,local-authority-eng:MAN,,2016-03-03,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,110190/FO/2015/C2,https://mappinggm.org.uk/gmodin/,2017-12-31
Deansgate South (Plot H - Great Jackson St MP),yes,,2017-12-31,,0.06,53,53,"Erection of a 13-storey building (plus basement level) comprising 53no. one and two bedroom apartments (Use Class C3), a commercial unit (Use Classes A1/ A2/ A3/ A4/ B1/D1),",local-authority-eng:MAN,,2016-03-04,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,110730/FO/2015/C1,https://mappinggm.org.uk/gmodin/,2017-12-31
Store Street opp Wharf Close,yes,,2017-12-31,,0.06,34,34,"Erection of 13 storey building comprising 34 apartments ( 3 x 1 bed, 28 x 2 bed and 3 x 3 bed duplex) with ground floor D2 (Assembly and Leisure)",local-authority-eng:MAN,,2016-03-04,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,107245/FO/2014/C2,https://mappinggm.org.uk/gmodin/,2017-12-31
"Oxygen, Store Street",yes,,2017-12-31,,0.28,357,357,Demolition of existing buildings and erection of 12 townhouses and 345 (109 x one bed and 236 x 2 bed) apartments,local-authority-eng:MAN,,2016-03-04,http://pa.manchester.gov.uk/online-applications/,permissioned,full planning permission,110276/FO/2015/C2,https://mappinggm.org.uk/gmodin/,2017-12-31
