site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"''Beaconsfield Garden Centre, London Road, Beaconsfield''",yes,,2018-12-10,,2.5,9,9,"Outline application for: Erection of 9 dwellings, formation of new access and associated driveway",local-authority-eng:SBU,not owned by a public authority,2016-04-27,,permissioned,outline planning permission,SB0005,http://www.southbucks.gov.uk/planning/brownfieldregister,2017-12-08
"''Land North of M40 & South of Hedgerley Lane, including Harrias House''",,,2018-12-10,,4.9,11,5,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.,local-authority-eng:SBU,not owned by a public authority,,,not permissioned,,SB0032,http://www.southbucks.gov.uk/planning/brownfieldregister,2017-12-08
"''73 High Street and Land to Rear, Burnham''",yes,,2018-12-10,,0.23,6,6,Apartment building comprising 6 dwellings with associated works,local-authority-eng:SBU,not owned by a public authority,2017-11-13,,permissioned,full planning permission,SB0034,http://www.southbucks.gov.uk/planning/brownfieldregister,2017-12-08
"''Thorney Business Park, Thorney Lane South''",,,2018-12-10,,42.95,320,130,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.,local-authority-eng:SBU,not owned by a public authority,,,not permissioned,,SB0043,http://www.southbucks.gov.uk/planning/brownfieldregister,2017-12-08
"''Wilton Park Land Parcel 1, Wilton Park''",,,2018-12-10,,36.89,350,350,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies and the Supplementary Planning Document guidance will apply to any future development proposals.,local-authority-eng:SBU,not owned by a public authority,,,not permissioned,,SB0055,http://www.southbucks.gov.uk/planning/brownfieldregister,2017-12-08
"''4a The Broadway, Farnham Common, ''",yes,,2018-12-10,,0.03,8,6,,local-authority-eng:SBU,not owned by a public authority,,,not permissioned,,SB0285,http://www.southbucks.gov.uk/planning/brownfieldregister,2017-12-08
"''Bulstrode, Oxford Road, Gerrards Cross, ''",yes,,2018-12-10,,13.55,11,8,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies and the Supplementary Planning Document guidance will apply to any future development proposals.,local-authority-eng:SBU,not owned by a public authority,,,not permissioned,,SB0320,http://www.southbucks.gov.uk/planning/brownfieldregister,2017-12-08
"''53 Huntercombe Lane, Burnham, ''",yes,,2018-12-10,,0.08,10,5,,local-authority-eng:SBU,not owned by a public authority,,,not permissioned,,SB0339,http://www.southbucks.gov.uk/planning/brownfieldregister,2017-12-08
"''77 Stomp Road, Burnham''",yes,,2018-12-10,,0.27,23,23,"Erection of 23 dwellings (comprising 3 one bedroom, 1 two bedroom apartments and 19 three bedroom houses), car parking, associated landscaping and ancillary works.",local-authority-eng:SBU,not owned by a public authority,2015-11-12,,permissioned,full planning permission,SB0387,http://www.southbucks.gov.uk/planning/brownfieldregister,2017-12-08
"''Old Slade Farm, 41 Old Slade Lane, Iver''",yes,,2018-12-10,,1.28,5,5,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies and the Supplementary Planning Document guidance will apply to any future development proposals.. Conversion of existing barn in to five dwellinghouses with associated parking.,local-authority-eng:SBU,not owned by a public authority,2015-06-25,,permissioned,full planning permission,SB0391,http://www.southbucks.gov.uk/planning/brownfieldregister,2017-12-08
"''Aston House, 62-68 Oak End Way, Gerrards Cross''",yes,,2018-12-10,,0.12,32,32,Construction of a five storey building to provide 32 no. residential (Class C3) units including car parking and associated works.,local-authority-eng:SBU,not owned by a public authority,2018-03-07,,permissioned,full planning permission,SB0418,http://www.southbucks.gov.uk/planning/brownfieldregister,2017-12-08
"''Land Rear of St. Johns Church, Victoria Road, Farnham Common''",,,2018-12-10,,0.44,7,7,Outline application for: Redevelopment of site to provide 7 dwellings and replacement of existing hall together with associated parking and access roads.,local-authority-eng:SBU,not owned by a public authority,2016-07-15,,permissioned,outline planning permission,SB0419,http://www.southbucks.gov.uk/planning/brownfieldregister,2017-12-08
"''River Court, 50 Oxford Road, New Denham''",yes,,2018-12-10,,0.46,22,22,"Notification under The Town and Country Planning (General Permitted Development) (England) Order 2015, Part 3 of Schedule 2 Class O for: Change of use from Offices (Class B1) to 22 Residential flats (Class C3).",local-authority-eng:SBU,not owned by a public authority,2016-10-10,,permissioned,other,SB0421,http://www.southbucks.gov.uk/planning/brownfieldregister,2017-12-08
"''Gerrards Cross Police Station, Oxford Road''",yes,,2018-12-10,,0.75,34,34,"Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.. Redevelopment of site to provide 34 new residential units (class C3), set out in 4 blocks of accommodation, comprising 6x1 bed and 28x2 bed apartments, together with associated car parking and access, private and shared amenity space, landscaping and other ancillary works.",local-authority-eng:SBU,owned by a public authority,2018-08-17,,permissioned,other,SB0428,http://www.southbucks.gov.uk/planning/brownfieldregister,2017-12-08
"''Lillyfee Farm, Lillyfee Farm Lane''",,,2018-12-10,,0.57,10,8,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.,local-authority-eng:SBU,not owned by a public authority,,,not permissioned,,SB0443,http://www.southbucks.gov.uk/planning/brownfieldregister,2017-12-08
"''Lockwoods Farm, Wooburn Common''",,,2018-12-10,,0.26,6,5,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.,local-authority-eng:SBU,not owned by a public authority,,,not permissioned,,SB0444,http://www.southbucks.gov.uk/planning/brownfieldregister,2017-12-08
"''Tendercare Nurseries, Southlands Road''",yes,,2018-12-10,,2.34,30,20,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.,local-authority-eng:SBU,not owned by a public authority,,,not permissioned,,SB0446,http://www.southbucks.gov.uk/planning/brownfieldregister,2017-12-08
"The Crown, Farnham Road",,,2018-12-10,,0.14,5,5,Conversion of public house to provide two dwellings and erection of three terraced dwellings.,local-authority-eng:SBU,not owned by a public authority,2017-05-31,,permissioned,full planning permission,SB0451,http://www.southbucks.gov.uk/planning/brownfieldregister,2018-12-10
Huntercombe Park (formerly Pfizer Pharmaceuticals),yes,,2018-12-10,,3.21,86,86,"Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.. Notification under The Town and Country Planning (General Permitted Development) Order 2015, Part 3 of Schedule 2 Class O for: Change of Use of from office (Class B1) to 86 units comprising 35 one-bed, 42 two-bed and 9 three-bed flats (Class C3).",local-authority-eng:SBU,not owned by a public authority,2017-09-07,,permissioned,other,SB0452,http://www.southbucks.gov.uk/planning/brownfieldregister,2018-12-10
Landrecies,yes,,2018-12-10,,0.38,5,5,"Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.. Redevelopment to create 5 detached dwellinghouses, including alterations to existing vehicular accesses, landscaping and associated works. Part single storey, part two storey side/rear extension to Landrecies.",local-authority-eng:SBU,not owned by a public authority,2018-03-14,,permissioned,full planning permission,SB0453,http://www.southbucks.gov.uk/planning/brownfieldregister,2018-12-10
Silchester Manor Day Nursery,,,2018-12-10,,0.46,10,10,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.. Replacement nursery and 10 no. 2 bedroom apartments.,local-authority-eng:SBU,not owned by a public authority,2018-03-20,,permissioned,full planning permission,SB0454,http://www.southbucks.gov.uk/planning/brownfieldregister,2018-12-10
Brockhurst Park,,,2018-12-10,,0.48,3,3,Any future development proposals should consider that the site is within the Green Belt. Green Belt policies will apply to any future development proposals.. Outline Application for: Redevelopment of the site to provide three detached dwellings with detached garages.,local-authority-eng:SBU,not owned by a public authority,2017-12-20,,permissioned,outline planning permission,SB0455,http://www.southbucks.gov.uk/planning/brownfieldregister,2018-12-10
