site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Canal Wharf Wyther Lane LS5,yes,,2016-11-07,,1.12,64,64,Demolition of existing industrial & manufacturing units and erection of 64 new residential dwellings (revised layout).,local-authority-eng:LDS,not owned by a public authority,2016-09-23,,permissioned,full planning permission,SHL00278,https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00278,2016-11-07
"Kirkstall Forge Abbey Road Kirkstall Leeds Kirkstall Forge, Abbey Road, Kirkstall, LS5 3NF",yes,,2016-11-07,,17.82,1385,1385,"Extension of Time period permission for application 24/96/05/OT for mixed use development comprising residential, offices, leisure, hotel, retail & bar/restaurants including access, site remediation, construction of bridges and river works, car parking and landscaping",local-authority-eng:LDS,not owned by a public authority,2014-04-04,,permissioned,other,SHL00279,https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00279,2016-11-07
Westfield Mill Broad Lane LS13,yes,,2016-11-07,,1.99,133,133,,local-authority-eng:LDS,not owned by a public authority,,,not permissioned,,SHL00280,https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00280,2016-11-07
"Royds Lane, Wortley, LS12",yes,,2016-11-07,,5.34,85,85,Reserved Matters application for 154 dwellings,local-authority-eng:LDS,not owned by a public authority,2014-09-19,,permissioned,reserved matters approval,SHL00281,https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00281,2016-11-07
Ashley Road LS12,yes,,2016-11-07,,1.42,7,7,"Demolition of existing buildings. Construction of 36No. dwellings, conversion of existing school building to create 13No dwellings; laying out of access roads and other associated works",local-authority-eng:LDS,not owned by a public authority,2014-11-20,,permissioned,full planning permission,SHL00282,https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00282,2016-11-07
3 Monk Bridge Road Meanwood Leeds,yes,,2016-11-07,,0.51,9,9,,local-authority-eng:LDS,not owned by a public authority,,,not permissioned,,SHL00001,https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00001,2016-11-07
Spenfield House Otley Road Headingley Leeds LS16 5,yes,,2016-11-07,,1.22,13,13,"Part demolition and conversion of Spenfield to create 6 apartments and studio flat together with construction of 7 terraced dwellings on car park to the rear with associated boundary treatments, landscaping and car parking.",local-authority-eng:LDS,not owned by a public authority,2017-04-19,,permissioned,full planning permission,SHL00004,https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00004,2016-11-07
Scarcroft Lodge Wetherby Road Scarcroft Leeds,,,2017-12-19,,5.79,130,130,,local-authority-eng:LDS,not owned by a public authority,,,not permissioned,,SHL00006,https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00006,2017-12-19
Land North Of Morrisons Swinnow Road Swinnow Leeds,yes,,2016-11-07,,0.69,25,25,Outline Application for residential development of 25No. units,local-authority-eng:LDS,not owned by a public authority,2014-03-11,,permissioned,outline planning permission,SHL00009,https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00009,2016-11-07
Daytona Works Carlisle Road Pudsey Leeds LS28 8PL,yes,,2016-11-07,,0.53,18,18,Erection of 23 dwelling houses,local-authority-eng:LDS,not owned by a public authority,2012-01-06,,permissioned,full planning permission,SHL00011,https://leedscc.maps.arcgis.com/apps/webappviewer/index.html?id=612532561dc547fa93e683a5fca73079&find=SHL00011,2016-11-07
