site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Maybrook House, 97 Godstone Road, Caterham, CR3 6RE",yes,,2019-11-21,,0.33,20,20,Demolition of existing office building. Erection of 20 apartments including associated parking and landscaping. http://www.cartogold.co.uk/tandridgelocalplan/,local-authority-eng:TAN,not owned by a public authority,2018-06-28,,permissioned,full planning permission,CAT 041,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2017-10-23
"Land at Fern Towers, Harestone Hill, Caterham, CR3 6SL",yes,,2019-11-21,,0.18,6,6,http://www.cartogold.co.uk/tandridgelocalplan/,local-authority-eng:TAN,owned by a public authority,,,Not permissioned,,CAT 044,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2017-10-23
"Hallmark House, 2 Timber Hill Road, Caterham, CR3 6LD",yes,,2019-11-21,,0.0166,6,6,http://www.cartogold.co.uk/tandridgelocalplan/,local-authority-eng:TAN,not owned by a public authority,,,Not permissioned,,CAT 079,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2017-10-23
"Former Coulsdon Lodge, Coulsdon Road, Caterham, CR3 5NE",yes,,2019-11-21,,0.39,15,15,http://www.cartogold.co.uk/tandridgelocalplan/,local-authority-eng:TAN,not owned by a public authority,,,Not permissioned,,CAT 081,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2017-10-23
"William Way Builders Merchants, 38-42 High Street, Godstone, RH9 8LW",yes,,2019-11-21,,0.23,18,18,"Demolition of existing buildings. Erection of 18 dwellings comprising 8 houses and a block of 10 flats, formation of new access, parking and landscaping.. http://www.cartogold.co.uk/tandridgelocalplan/",local-authority-eng:TAN,not owned by a public authority,2018-05-22,,permissioned,full planning permission,GOD 021,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2017-10-23
"Oxted Gas Holder, Nursery Way, Station Road East, Oxted, RH8 0BE",yes,,2019-11-21,,0.91,111,111,"Demolition of existing gasholder, erection of 111 residential apartments, together with the provision of enhances access route, landscaping and associated parking.. http://www.cartogold.co.uk/tandridgelocalplan/",local-authority-eng:TAN,not owned by a public authority,2018-07-02,,permissioned,full planning permission,OXT 016,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2017-10-23
"Council Depot, Warren Lane, Hurst Green, Oxted, RH8 9DB",yes,,2019-11-21,,1.21,50,50,http://www.cartogold.co.uk/tandridgelocalplan/,local-authority-eng:TAN,owned by a public authority,,,Not permissioned,,OXT 067,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2017-10-23
"Park Chesterfield, Chapel Road, Smallfield, RH6 9NW",yes,,2019-11-21,,0.54,15,15,http://www.cartogold.co.uk/tandridgelocalplan/,local-authority-eng:TAN,not owned by a public authority,,,Not permissioned,,SMA 015,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2017-10-23
"Amenity land at Edgeworth Close, Whyteleafe",yes,,2019-11-21,,0.16,6,6,http://www.cartogold.co.uk/tandridgelocalplan/,local-authority-eng:TAN,owned by a public authority,,,Not permissioned,,WAR 016,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2017-10-23
"409 to 411 Croydon Road, Caterham CR3 6PP",yes,,2019-11-21,,0.09,10,10,Demolition of existing buildings. Erection of a three storey mixed use building to form part B1(a) at ground floor (office) and C3 at first and second and second floors ( 1 x 2b duplex and 4 x 2b flats). http://www.cartogold.co.uk/tandridgelocalplan/,local-authority-eng:TAN,not owned by a public authority,2017-11-29,,permissioned,full planning permission,2017/240,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,2018-12-04
