site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Harbourside Car Park, Commercial Road",,,2017-12-15,,0.31,25,25,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=322,local-authority-eng:WEY,owned by a public authority,,,not permissioned,,WP/MELC/016,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=367786,79082,27700",2017-12-31
Land at Park Street (car park),,,2017-12-15,,0.3,50,50,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=497,local-authority-eng:WEY,owned by a public authority,,,not permissioned,,WP/MELC/004,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=367831,79319,27700",2017-12-31
Land at Commercial Road (car park),,,2017-12-15,,0.35,28,28,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=508,local-authority-eng:WEY,owned by a public authority,,,not permissioned,,WP/MELC/015,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=367789,79371,27700",2017-12-31
Jubilee Sidings,,,2017-12-15,,2.01,80,80,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=325,local-authority-eng:WEY,not owned by a public authority,,,not permissioned,,WP/MELC/019,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=367833,79729,27700",2017-12-31
"Weymouth Bowling Club, Commercial Road",,,2017-12-15,,0.4,32,32,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=804,local-authority-eng:WEY,not owned by a public authority,,,not permissioned,,WP/MELC/022,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=367782,79290,27700",2017-12-31
Westwey Road (South),yes,,2017-12-15,,2.88,90,90,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=353,local-authority-eng:WEY,not owned by a public authority,,,not permissioned,,WP/WESE/003,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=367528,78947,27700",2017-11-15
Land to the West of Fortuneswell,,,2017-12-15,,0.04,3,3,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=445,local-authority-eng:WEY,owned by a public authority,,,not permissioned,,WP/UNDE/002,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=368845,73340,27700",2017-12-31
Hambro Car Park (part),yes,,2017-12-15,,0.08,10,10,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=452,local-authority-eng:WEY,owned by a public authority,,,not permissioned,,WP/UNDE/014,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=368781,73335,27700",2017-12-31
Land at Governors Lane (car park),,,2017-12-15,,0.09,18,18,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=498,local-authority-eng:WEY,owned by a public authority,,,not permissioned,,WP/MELC/005,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=367998,78818,27700",2017-12-31
Weymouth College,,,2017-12-15,,3,150,150,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=507,local-authority-eng:WEY,owned by a public authority,,,not permissioned,,WP/MELC/014,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=368158,80408,27700",2017-12-31
