site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"6 Easton Street, High Wycombe, HP11 1NJ",,,2019-10-21,,0.04,5,5,17/05813/FUL,local-authority-eng:WYO,not owned by a public authority,,,permissioned,,HABBEY304,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=486794.0&StartNorthing=192928.92&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,
"89 - 90 Easton Street, High Wycombe, HP11 1LT",,,2019-10-21,,0.06,10,10,17/07396/FUL,local-authority-eng:WYO,not owned by a public authority,,,permissioned,,HABBEY322,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=486785.78&StartNorthing=192868.61&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,
"30 & 30a Marlow Road, High Wycombe, HP11 1TB",,,2019-10-21,,0.08,7,7,17/05169/FUL,local-authority-eng:WYO,not owned by a public authority,,,permissioned,,HABBEY323,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=485530.735&StartNorthing=191744.725&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,
"Aria House, 80 Oxford Road, High Wycombe, HP11 2DX",,,2019-10-21,,0.42,72,72,17/06651/PNP30,local-authority-eng:WYO,not owned by a public authority,,,permissioned,,HABBEY331,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=486087.23&StartNorthing=193415.731&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,
"195b, c, d, & e Desborough Avenue, High Wycombe, HP11 2TW",,,2019-10-21,,0.06,6,6,17/07009/FUL,local-authority-eng:WYO,not owned by a public authority,,,permissioned,,HABBEY334,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=485634.905&StartNorthing=192648.62&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,
"Unit 3, Station Court, Station Road, Bourne End",,,2019-10-21,,0.11,6,6,17/07068/PNP30,local-authority-eng:WYO,not owned by a public authority,,,permissioned,,HBOURN143,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=489385.314&StartNorthing=187225.263&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,
"Land North of Comino House, Furlong Road, Bourne End",,,2019-10-21,,0.1,5,5,17/05972/FUL,local-authority-eng:WYO,not owned by a public authority,,,permissioned,,HBOURN144,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=489705.595&StartNorthing=187278.875&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,
"Abbey House, 28 - 30 Chapel Street, Marlow, SL7 1DD",,,2019-10-21,,0.03,6,6,13/07614/PAJ,local-authority-eng:WYO,not owned by a public authority,,,permissioned,,HMARSE090,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=485005.199&StartNorthing=186769.642&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,
79 - 81 High Street Marlow Buckinghamshire SL7 1AB,,,2019-10-21,,0.06,7,7,16/07708/FUL,local-authority-eng:WYO,not owned by a public authority,,,permissioned,,HMARSE119,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=485053.66&StartNorthing=186369.271&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,
2 Dashwood Avenue High Wycombe Buckinghamshire HP12 3DN,,,2019-10-21,,0.06,7,7,17/06506/FUL,local-authority-eng:WYO,not owned by a public authority,,,permissioned,,HOAKCA216,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=485363.835&StartNorthing=193446.147&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,
