point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/district-council/fylde,,BP01,"Land off Bridgeside, St Annes",-3.049413,53.776979,,0.426,not owned by a public authority,,permissioned,full planning permission,2014-02-26,,,22,22,yes,(aa) (13/032212),2017-12-21,2017-12-21,
,http://opendatacommunities.org/id/district-council/fylde,,BP02,"Council Car Park & Airport Parking Site, rear 11-63",-3.045271,53.776431,,0.647,,,permissioned,full planning permission,2016-03-18,,,25,25,yes,(aa),2017-12-21,2017-12-21,
,http://opendatacommunities.org/id/district-council/fylde,,BP03,"Westgate Road, St Annes Pontins Holiday Centre, Clifton Drive North, St Annes",-3.050628,53.773409,,15.632,not owned by a public authority,,permissioned,full planning permission,2017-03-28,,,369,369,yes,(aa),2017-12-21,2017-12-21,
,http://opendatacommunities.org/id/district-council/fylde,,BP05a,"Former Clock Garage, Preston New Road, Westby",-2.977653,53.788839,,1.576,not owned by a public authority,,permissioned,outline planning permission,2013-01-14,,,14,14,,(bb) (11/084174) (RM p 15/081941),2017-12-21,2017-12-21,
,http://opendatacommunities.org/id/district-council/fylde,,BP28,"Spengarth, Cropper Road, Westby",-2.996861,53.788483,,0.67,not owned by a public authority,,pending decision,,,,,14,14,,,2017-12-21,2017-12-21,
,http://opendatacommunities.org/id/district-council/fylde,,EL03,"Land adj. Bonds of Elswick, Bonds Lane, Elswick",-2.878942,53.840288,,0.26,not owned by a public authority,,permissioned,outline planning permission,2016-02-12,,,8,8,yes,(bb) (15/03489),2017-12-21,2017-12-21,
,http://opendatacommunities.org/id/district-council/fylde,,FR04,"122 Lytham Road, Freckleton",-2.874408,53.753234,,0.26,not owned by a public authority,,permissioned,full planning permission,2017-09-22,,,7,7,,(aa) (17/03973),2017-12-21,2017-12-21,
,http://opendatacommunities.org/id/district-council/fylde,,FR05,"Land off Ruskin Road, Freckleton",-2.871622,53.752688,,0.38,not owned by a public authority,,permissioned,full planning permission,2016-12-12,,,11,11,,(aa) (16/060191),2017-12-21,2017-12-21,
,http://opendatacommunities.org/id/district-council/fylde,,FR11a,"Land to rear 56-64 Preston Old Road, Freckleton",-2.862531,53.753113,,0.27,not owned by a public authority,,permissioned,outline planning permission,2017-01-13,,,9,9,,(aa) (16/07390),2017-12-21,2017-12-21,
,http://opendatacommunities.org/id/district-council/fylde,,FR41,"Croft Court, Naze Lane, Freckleton",-2.866557,53.751988,,0.45,owned by a public authority,,Not permissioned,,,,,13,13,,,2017-12-21,2017-12-21,
,http://opendatacommunities.org/id/district-council/fylde,,FR48,"Naze Court, Naze Lane, Freckleton",-2.868677,53.751856,,0.33,owned by a public authority,,Not permissioned,,,,,12,12,,,2017-12-21,2017-12-21,
,http://opendatacommunities.org/id/district-council/fylde,,FR49,"Whittles, Preston New Road, Warton",-2.859807,53.757106,,0.29,not owned by a public authority,,permissioned,outline planning permission,2015-06-03,,,4,4,,(bb) (14/09143),2017-12-21,2017-12-21,
