point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/unitary-authority/redcar-and-cleveland,,464,"Bridge House, Bridge Court, Normanby",-1.159834,54.555829,http://www.redcar-cleveland.gov.uk/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202020/BLR%20maps%202020/464.pdf,0.17,not owned by a public authority,,not permissioned,,,https://planning.redcar-cleveland.gov.uk/Planning/Display?applicationNumber=R%2F2020%2F0235%2FFF,,9,9,yes,"Detailed permission for 12 flats expired June 2019. Since then the building has beome vacant and another detailed application has been submitted, for 9 houses, and is awaiting determination.",2017-11-10,2020-12-10,
,http://opendatacommunities.org/id/unitary-authority/redcar-and-cleveland,,136,"Wilton Lane, Guisborough",-1.054712,54.539524,http://www.redcar-cleveland.gov.uk/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202020/BLR%20maps%202020/136.pdf,0.27,not owned by a public authority,,permissioned,full planning permission,,,,14,14,yes,Site under development.,2017-11-10,2020-12-10,03/12/2019
,http://opendatacommunities.org/id/unitary-authority/redcar-and-cleveland,,387,"Land Adjacent Ryehills School, Redcar",-1.057576,54.605045,http://www.redcar-cleveland.gov.uk/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202020/BLR%20maps%202020/387.pdf,1.4,owned by a public authority,,permissioned,full planning permission,,,,49,49,yes,Site under development.,2017-11-10,2020-12-10,03/12/2019
,http://opendatacommunities.org/id/unitary-authority/redcar-and-cleveland,,360,"Former Rosecroft School, Rosecroft Lane, Loftus",-0.891035,54.550708,http://www.redcar-cleveland.gov.uk/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202020/BLR%20maps%202020/360.pdf,1.38,owned by a public authority,,permissioned,full planning permission,,,,69,69,yes,Site under development.,2017-11-10,2020-12-10,03/12/2019
,http://opendatacommunities.org/id/unitary-authority/redcar-and-cleveland,,389,"Hummersea Hills Phase 1, Loftus",-0.886763,54.557688,http://www.redcar-cleveland.gov.uk/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202020/BLR%20maps%202020/389.pdf,0.41,not owned by a public authority,,permissioned,full planning permission,2010-03-08,https://planning.redcar-cleveland.gov.uk/(S(y3dqliq10gifg4sfkqqfuc4f))/plaRecord.aspx?AppNo=R/2009/0766/FFM,,17,17,,Comprises remaining development area on extant consent at phase 1 . Site in use as public open space; phase 1 has completed.,2017-11-10,2020-12-10,10/12/2020
,http://opendatacommunities.org/id/unitary-authority/redcar-and-cleveland,,392,"Hummersea Hills Phase 2, Loftus",-0.889832,54.557402,http://www.redcar-cleveland.gov.uk/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202020/BLR%20maps%202020/392.pdf,3.05,not owned by a public authority,,permissioned,full planning permission,,,,128,128,yes,Site under development (revised proposals).,2017-11-10,2020-12-10,
,http://opendatacommunities.org/id/unitary-authority/redcar-and-cleveland,,457,"Former Abattoir Site, Boosbeck",-0.983966,54.54464,http://www.redcar-cleveland.gov.uk/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202020/BLR%20maps%202020/457.pdf,0.81,not owned by a public authority,,permissioned,,,https://planning.redcar-cleveland.gov.uk/(S(uu2vptib0zpyew1olpkpck1q))/plaRecord.aspx?AppNo=R/2016/0759/OOM,,31,31,,Local Plan Housing Allocation https://www.redcar-cleveland.gov.uk/resident/planning-and-building/strategic%20planning/Documents/Local%20Plan%20Adopted%20May%202018.pdf Part of larger allocation site (4.3ha.) site with outline permission for 69 dwellings. Rest of allocation is currently Council owned open space.,2017-11-10,2020-12-10,
,http://opendatacommunities.org/id/unitary-authority/redcar-and-cleveland,,456,"Former Handale Primary School, Loftus",-0.892609,54.554237,http://www.redcar-cleveland.gov.uk/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202020/BLR%20maps%202020/456.pdf,0.28,owned by a public authority,,permissioned,,,,,10,10,,Permission granted October 2019 for non-residential uses.,2017-11-10,2020-12-10,03/12/2019
,http://opendatacommunities.org/id/unitary-authority/redcar-and-cleveland,,376,"Land at Park Lane, Guisborough",-1.057268,54.536596,http://www.redcar-cleveland.gov.uk/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202020/BLR%20maps%202020/376.pdf,0.48,owned by a public authority,,not permissioned,,,,,20,20,,Local Plan Housing Allocation https://www.redcar-cleveland.gov.uk/resident/planning-and-building/strategic%20planning/Documents/Local%20Plan%20Adopted%20May%202018.pdf,2017-11-10,2020-12-10,
,http://opendatacommunities.org/id/unitary-authority/redcar-and-cleveland,,405,"Land at Stanghow Road, Skelton",-0.972613,54.560263,http://www.redcar-cleveland.gov.uk/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202020/BLR%20maps%202020/405.pdf,0.33,not owned by a public authority,,not permissioned,,,,,10,10,,Local Plan Housing Allocation https://www.redcar-cleveland.gov.uk/resident/planning-and-building/strategic%20planning/Documents/Local%20Plan%20Adopted%20May%202018.pdf,2017-11-10,2020-12-10,
