point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/district-council/arun,Arun District Council,A1513,Chandlers BMW Site Water Lane Angmering,-0.483042,50.829486,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=506931&y=104424&resolution=1.0&MapName=Helaa,0.5,not owned by a public authority,,not permissioned,,,,18,18,20,yes,,2017-11-10,2017-11-10,
,http://opendatacommunities.org/id/district-council/arun,Arun District Council,HP3,S&G Motors Arundel Road Walberton,-0.638555,50.853464,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=495930&y=106877&resolution=1.0&MapName=Helaa,0.75,not owned by a public authority,,not permissioned,,,,26,26,28,yes,,2017-11-10,2017-11-10,
,http://opendatacommunities.org/id/district-council/arun,Arun District Council,LU33,Patterson Wilson Road Littlehampton,-0.537529,50.812115,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=503132&y=102415&resolution=1.0&MapName=Helaa,0.54,not owned by a public authority,,not permissioned,,,,14,14,16,yes,,2017-11-10,2017-11-10,
,http://opendatacommunities.org/id/district-council/arun,Arun District Council,LU33a,Meadowfield House Littlehampton,-0.537269,50.811806,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=503151&y=102381&resolution=1.0&MapName=Helaa,0.35,owned by a public authority,,not permissioned,,,,12,12,14,yes,,2017-11-10,2020-12-07,
,http://opendatacommunities.org/id/district-council/arun,Arun District Council,NEWBE10,Bartons County Infants School Romney Broadwalk Bersted,-0.688163,50.800353,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=492543&y=100908&resolution=1.0&MapName=Helaa,0.59,not owned by a public authority,,not permissioned,,,,19,19,21,yes,,2017-11-10,2020-12-07,
,http://opendatacommunities.org/id/district-council/arun,Arun District Council,LU5515OUT,Land South of Littlehampton Academy Littlehampton,-0.534319,50.813999,http://www1.arun.gov.uk/webapps/wml/map.aspx?MapName=HELAA&resolution=0.5&X=503354&Y=102629,2.42,owned by a public authority,,not permissioned,,,,67,67,69,yes,,2017-11-10,2020-12-07,
,http://opendatacommunities.org/id/district-council/arun,Arun District Council,NEWLU40,Former Hospital Site Fitzalan Road / Church Street Littlehampton,-0.537465,50.808715,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=503144&y=102037&resolution=1.0&MapName=Helaa,0.54,not owned by a public authority,,not permissioned,,,,14,14,16,yes,,2017-11-10,2020-12-07,
,http://opendatacommunities.org/id/district-council/arun,Arun District Council,PS12,St Martins Car Park & Former Waitrose Littlehampton,-0.542317,50.810628,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=502798&y=102243&resolution=1.0&MapName=Helaa,2.2,mixed ownership,,not permissioned,,,,110,110,120,yes,,2017-11-10,2020-12-07,
,http://opendatacommunities.org/id/district-council/arun,Arun District Council,BR10,Covers Richmond Road Bognor Regis,-0.674687,50.787602,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=493518&y=99507&resolution=1.0&MapName=Helaa,1.19,not owned by a public authority,,not permissioned,,,,32,32,34,yes,,2017-11-10,2017-11-10,
,http://opendatacommunities.org/id/district-council/arun,Arun District Council,17LU9,Littlehampton - West Bank,-0.554268,50.810165,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=501957&y=102175&resolution=1.0&MapName=Helaa,8.46,mixed ownership,,not permissioned,,,,390,390,620,yes,,2017-11-10,2017-11-10,
