point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/district-council/mole-valley,Mole Valley District Council,BLR02,"St Martin's Walk Centre (Upper Floors), Dorking, RH4 1UX",-0.329811,51.232473,https://maps.molevalley.gov.uk/,0.5,owned by a public authority,,not permissioned,,,,25,25,25,yes,Conversion and/or extension of existing office space in upper floors to provide additional residential units.. http://www.molevalley.gov.uk/media/pdf/7/9/Brownfield_LAA_June_2017REVFC.pdf,2017-11-28,2018-12-18,
,http://opendatacommunities.org/id/district-council/mole-valley,Mole Valley District Council,BLR06,"Claire House and James House, Bridge St, Leatherhead KT22 8BZ",-0.331253,51.293989,https://maps.molevalley.gov.uk/,0.21,owned by a public authority,,not permissioned,,,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2014/1918,25,25,25,yes,Residential development as part of a mixed use scheme as set out in the Transform Leatherhead Masterplan.. http://www.molevalley.gov.uk/media/pdf/7/9/Brownfield_LAA_June_2017REVFC.pdf|http://www.molevalley.gov.uk/index.cfm?articleid=29385,2017-11-28,2018-12-18,
,http://opendatacommunities.org/id/district-council/mole-valley,Mole Valley District Council,BLR04,"Bull Hill Site, Leatherhead, KT22 7AH",-0.330567,51.297151,https://maps.molevalley.gov.uk/,1.85,owned by a public authority,,not permissioned,,,,120,120,120,,Residential development as part of a mixed use scheme as set out in the Transform Leatherhead Masterplan.. http://www.molevalley.gov.uk/media/pdf/7/9/Brownfield_LAA_June_2017REVFC.pdf|http://www.molevalley.gov.uk/index.cfm?articleid=29385,2017-11-28,2018-12-18,
,http://opendatacommunities.org/id/district-council/mole-valley,Mole Valley District Council,BLR01,"Grove Corner, Lower Shott/Guildford Road, Bookham KT23 4LP",-0.37199,51.276444,https://maps.molevalley.gov.uk/,0.33,owned by a public authority,,not permissioned,,,,5,5,5,yes,"Residential development as part of a well-designed mixed use building and/or development on garage court to rear, incorporating up to around 10 residential units (gross).. http://www.molevalley.gov.uk/media/pdf/7/9/Brownfield_LAA_June_2017REVFC.pdf",2017-11-28,2018-12-18,
,http://opendatacommunities.org/id/district-council/mole-valley,Mole Valley District Council,BLR05,"Sorting Office, Station Rd, Leatherhead KT22 7AE and Telephone Exchange,Station Rd, Leatherhead KT22 7AF",-0.332044,51.295224,https://maps.molevalley.gov.uk/,0.77,not owned by a public authority,,not permissioned,,,,95,95,95,,"Residential redevelopment of existing sorting office and telephone exchange, subject to satisfactory relocation of existing uses.. http://www.molevalley.gov.uk/media/pdf/7/9/Brownfield_LAA_June_2017REVFC.pdf|http://www.molevalley.gov.uk/index.cfm?articleid=29385",2017-11-28,2018-12-18,
,http://opendatacommunities.org/id/district-council/mole-valley,Mole Valley District Council,BLR12,"Land to the rear of 272-294 High St,Dorking RH4 1QT",-0.325781,51.23337,https://maps.molevalley.gov.uk/,0.11,not owned by a public authority,,permissioned,full planning permission,2016-10-10,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2016/0659,8,8,8,yes,"Demolish existing building and erect 8 No. apartments including 8 No. undercroft car parking for residents and 15 No. leased and licensed car parking spaces, together with associated refuse stores, cycle parking, amenity space, and landscaping.",2017-11-28,2018-12-18,
,http://opendatacommunities.org/id/district-council/mole-valley,Mole Valley District Council,BLR10,"Fortyfoot Hall,Fortyfoot Rd,Leatherhead KT22 8RY",-0.315605,51.293765,https://maps.molevalley.gov.uk/,0.11,not owned by a public authority,,permissioned,full planning permission,2016-11-03,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2016/1061,8,8,8,yes,"Demolition of Fortyfoot Hall and erection of 8 No. apartments above with associated landscaping, parking and access.",2017-11-28,2018-12-18,
,http://opendatacommunities.org/id/district-council/mole-valley,Mole Valley District Council,BLR17,"Institute Of Further Education,Dene St,Dorking RH4 3EB",-0.326652,51.230391,https://maps.molevalley.gov.uk/,0.21,owned by a public authority,,permissioned,full planning permission,2016-12-23,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2016/0610,12,12,12,yes,"Conversion of existing building to create 8 No. flats and erection of 2 pairs of semi-detached dwellings (12 units in total) with associated landscaping, parking and access",2017-11-28,2018-12-18,
,http://opendatacommunities.org/id/district-council/mole-valley,Mole Valley District Council,BLR08,"37 & 39 Kingston Rd,Leatherhead KT22 7SL",-0.329087,51.299528,https://maps.molevalley.gov.uk/,0.06,not owned by a public authority,,permissioned,full planning permission,2015-01-26,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2013/0381,7,7,7,,Demolition of existing building and erection of a 4-storey building of 7 No. two bedroom flats with associated parking and access. (Renewal of MO/2010/0111).,2017-11-28,2018-12-18,
,http://opendatacommunities.org/id/district-council/mole-valley,Mole Valley District Council,BLR18,"87-99 High St,Dorking RH4 1AN",-0.330087,51.23175,https://maps.molevalley.gov.uk/,0.05,not owned by a public authority,,permissioned,full planning permission,2017-06-08,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2017/0439,8,8,8,yes,Part demolition and change of use of existing (B1) single-storey rear building and erection of replacement 2-storey building for resi use; change of use of ancillary 1st and 2nd floors of bank to residential with additions to create 8 No. units,2017-11-28,2018-12-18,
,http://opendatacommunities.org/id/district-council/mole-valley,Mole Valley District Council,BLR20,"176-180,High Street,Dorking,Surrey,RH4 1QR",-0.329349,51.232815,https://maps.molevalley.gov.uk/,0.05,not owned by a public authority,,permissioned,full planning permission,2018-06-14,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2018/0298,5,5,5,yes,"Proposed extension to first floor and creation of second floor to accommodate 5 No. new dwellings, with associated refuse and cycle storage.",2018-12-18,2018-12-18,
,http://opendatacommunities.org/id/district-council/mole-valley,Mole Valley District Council,BLR21,"Two Ways,Oxshott Road,Leatherhead,Surrey,KT22 0EG",-0.335778,51.313041,https://maps.molevalley.gov.uk/,0.14,not owned by a public authority,,permissioned,full planning permission,2018-07-05,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2018/0538,9,9,9,yes,"Removal of existing detached dwelling and erection of 10 No. Apartments in a single building, vehicular and pedestrian access, car and secure cycle parking, landscaping and servicing.",2018-12-18,2018-12-18,
,http://opendatacommunities.org/id/district-council/mole-valley,Mole Valley District Council,BLR22,"Whitefriars,Ottways Lane,Ashtead,Surrey,KT21 2PB",-0.303631,51.307319,https://maps.molevalley.gov.uk/,0.2,not owned by a public authority,,permissioned,full planning permission,2018-09-07,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2018/0500,8,8,8,yes,Extension and conversion of existing dwelling following partial demolition and demolition of outbuildings to provide 4. No flats and 1 No. dwelling. Erection of building to comprise two pairs of semi-detached houses; 4 No. dwellings (9 No. dwellings in,2018-12-18,2018-12-18,
,http://opendatacommunities.org/id/district-council/mole-valley,Mole Valley District Council,BLR23,"Rear of Grantham House, 11-15,North Street,Leatherhead,Surrey,KT22 7AX",-0.330961,51.295518,https://maps.molevalley.gov.uk/,0.1,not owned by a public authority,,permissioned,full planning permission,2018-09-07,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2018/0738,9,9,9,yes,Erect four storey building (including basement) comprising 9 No. residential units with associated landscaping and basement parking.,2018-12-18,2018-12-18,
,http://opendatacommunities.org/id/district-council/mole-valley,Mole Valley District Council,BLR24,"Stocks House,9,North Street,Leatherhead,Surrey,KT22 7AX",-0.330839,51.295327,https://maps.molevalley.gov.uk/,0.16,not owned by a public authority,,permissioned,full planning permission,2018-09-07,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2018/0753,7,7,7,yes,Erection of rear extension to existing building to provide 7 No. apartments with landscaping and car parking.,2018-12-18,2018-12-18,
,http://opendatacommunities.org/id/district-council/mole-valley,Mole Valley District Council,BLR26,"British Food Manu Research Assoc,Randalls Way,Leatherhead,Surrey,KT22 7RY",-0.334912,51.300088,https://maps.molevalley.gov.uk/,1.54,not owned by a public authority,,permissioned,outline planning permission,2018-08-17,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2017/1658,218,218,218,yes,"Outline planning application with some matters reserved, for consideration of access in respect of erection of 218 No. new residential dwellings (including affordable housing) located in eight buildings ranging from three to five storeys high and includ",2018-12-18,2018-12-18,
,http://opendatacommunities.org/id/district-council/mole-valley,Mole Valley District Council,BLR27,"Surrey Hills Hotel,Horsham Road,Beare Green,Surrey",-0.316406,51.169769,https://maps.molevalley.gov.uk/,0.36,not owned by a public authority,,permissioned,full planning permission,2018-06-14,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2017/2058,10,10,10,yes,"Removal of existing building and erection of 10 No. dwellings and associated landscaping, car parking areas and access.",2018-12-18,2018-12-18,
,http://opendatacommunities.org/id/district-council/mole-valley,Mole Valley District Council,BLR28,"80a,86 and 88 Woodfield Lane,Ashtead,KT21 2BS",-0.304648,51.315949,https://maps.molevalley.gov.uk/,0.04,not owned by a public authority,,permissioned,full planning permission,2018-04-20,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2016/1934,10,10,10,yes,Erection of 10 No. flats following removal of existing buildings.,2018-12-18,2018-12-18,
