point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,https://opendatacommunities.org/atlas/resource?uri=http%3A%2F%2Fopendatacommunities.org%2Fid%2Fgeography%2Fadministration%2Fnmd%2FE07000245&inactive=false,WestSuffolkCouncil,BF006,"Warren Close, Brandon",,,https://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=mapsources/AllMaps&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF006,0.39,not owned by a public authority,,,,,,,23,23,yes,"Brownfield, previous library and preschool",2017-09-01,2020-12-17,
,https://opendatacommunities.org/atlas/resource?uri=http%3A%2F%2Fopendatacommunities.org%2Fid%2Fgeography%2Fadministration%2Fnmd%2FE07000245&inactive=false,WestSuffolkCouncil,BF007,"Land Off Gas House Lane, Brandon",,,https://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=mapsources/AllMaps&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF007,0.35,not owned by a public authority,,,outline planning permission,2019-01-09,,,10,10,yes,"Brownfield, previous gasworks",2017-09-01,2020-12-17,
,https://opendatacommunities.org/atlas/resource?uri=http%3A%2F%2Fopendatacommunities.org%2Fid%2Fgeography%2Fadministration%2Fnmd%2FE07000245&inactive=false,WestSuffolkCouncil,BF012,"Land rear of 65, 69, 73 Station Road, Lakenheath",,,https://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=mapsources/AllMaps&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF012,0.81,,,,,,,,24,24,yes,"Brownfield- gardens within settlement boundary, but not town",2017-09-01,2020-12-17,
,https://opendatacommunities.org/atlas/resource?uri=http%3A%2F%2Fopendatacommunities.org%2Fid%2Fgeography%2Fadministration%2Fnmd%2FE07000245&inactive=false,WestSuffolkCouncil,BF015,"District Council Offices, College Heath Road, Mildenhall",,,https://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=mapsources/AllMaps&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF015,2.01,owned by a public authority,,,,,,,89,89,yes,Brownfield- Council offices,2017-09-01,2020-12-17,
,https://opendatacommunities.org/atlas/resource?uri=http%3A%2F%2Fopendatacommunities.org%2Fid%2Fgeography%2Fadministration%2Fnmd%2FE07000245&inactive=false,WestSuffolkCouncil,BF016,"Land At Wamil Court, Mildenhall",,,https://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=mapsources/AllMaps&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF016,0.62,owned by a public authority,,,full planning permission,2020-09-03,,,18,18,yes,Brownfield - care home,2017-09-01,2020-12-17,
,https://opendatacommunities.org/atlas/resource?uri=http%3A%2F%2Fopendatacommunities.org%2Fid%2Fgeography%2Fadministration%2Fnmd%2FE07000245&inactive=false,WestSuffolkCouncil,BF019,"Former Swimming Pool Site, Newmarket",,,https://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=mapsources/AllMaps&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF016,0.26,not owned by a public authority,,,outline planning permission,2016-03-10,,,14,14,yes,Brownfield - old swimming pool site and disused public house within settlement boundary,2017-09-01,2020-12-17,
,https://opendatacommunities.org/atlas/resource?uri=http%3A%2F%2Fopendatacommunities.org%2Fid%2Fgeography%2Fadministration%2Fnmd%2FE07000245&inactive=false,WestSuffolkCouncil,BF020,"St Felix Middle School Site, Newmarket",,,https://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=mapsources/AllMaps&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF016,1.39,owned by a public authority,,,,,,,50,50,yes,"Mixed - outbuildings associated with school, in settlement boundary",2017-09-01,2020-12-17,
,https://opendatacommunities.org/atlas/resource?uri=http%3A%2F%2Fopendatacommunities.org%2Fid%2Fgeography%2Fadministration%2Fnmd%2FE07000245&inactive=false,WestSuffolkCouncil,BF021,"Land Off Turnpike Road, Red Lodge",,,https://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=mapsources/AllMaps&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF021,2.56,mixed ownership,,,,,,,132,132,yes,"Mixed - residential, haulage depot, garage",2017-09-01,2020-12-17,
,https://opendatacommunities.org/atlas/resource?uri=http%3A%2F%2Fopendatacommunities.org%2Fid%2Fgeography%2Fadministration%2Fnmd%2FE07000245&inactive=false,WestSuffolkCouncil,BF031,"Bury St Edmunds Garden Centre, Bury St Edmunds",,,https://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=mapsources/AllMaps&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF031,1.37,not owned by a public authority,,,,,,,30,30,yes,Brownfield - garden centre,2017-09-01,2020-12-17,
,https://opendatacommunities.org/atlas/resource?uri=http%3A%2F%2Fopendatacommunities.org%2Fid%2Fgeography%2Fadministration%2Fnmd%2FE07000245&inactive=false,WestSuffolkCouncil,BF032,"Garages And Bus Depot, Cotton Lane, Bury St Edmunds",,,https://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=mapsources/AllMaps&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF032,0.65,not owned by a public authority,,,,,,,50,50,yes,Brownfield - bus depot and car repairs/ dealership,2017-09-01,2020-12-17,
