point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/district-council/newark-and-sherwood,,BF0001,"Balderton, Hawton Lane (Flowserve)",-0.796934,53.053167,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0001.pdf,15.57,not owned by a public authority,,pending decision,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=HTZTIFLBF3000,,210,259,yes,The site has a previous planning permission for the erection of up to 210 dwellings. Application pending for 322 dwellings - outline application with all matters reserved except for access for up to 322-unit residential development (19/00854/OUTM). Applicant: Colliers,2017-11-30,2020-01-20,
,http://opendatacommunities.org/id/district-council/newark-and-sherwood,,BF0002,"Bilsthorpe, The Moor, Bilsthorpe",-1.021598,53.129919,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0002.pdf,5.45,not owned by a public authority,,pending decision,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=JSBUFGLB05Q00,,106,136,yes,Allocated for up to 55 dwellings in the Allocations and DM DPD (Bi/Ho/2). Pending decision for 136 dwellings combined with site below: 18/00931/OUTM seeking outline planning permission for up to 136 dwellings and public open spaces.,2017-11-30,2020-01-20,
,http://opendatacommunities.org/id/district-council/newark-and-sherwood,,BF0003,"Bilsthorpe, The Moor (Noble Foods Ltd)",-1.024101,53.130254,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0003.pdf,,not owned by a public authority,,pending decision,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=JSBUFGLB05Q00,,,,yes,The site has a previous planning permission for the erection of 77 dwellings. Pending decision for 136 dwellings combined with site above: 18/00931/OUTM seeking outline planning permission for up to 136 dwellings and public open spaces.,2017-11-30,2020-01-20,
,http://opendatacommunities.org/id/district-council/newark-and-sherwood,,BF0004,"Clipstone, Mansfield Road (Former Squinting Cat)",-1.126653,53.159384,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0004.pdf,0.19,not owned by a public authority,,permissioned,full planning permission,2016-11-08,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MZTC4SLB04E00,,6,9,yes,Previous full permission for the change of use from vehicle sales site to redevelopment for 5 houses and 4 flats. non-residential development including 4 shop units (15/01153/FUL),2017-11-30,2020-01-20,
,http://opendatacommunities.org/id/district-council/newark-and-sherwood,,BF0005,"Edwinstowe, Abbey Road (Garage Court)",-1.056708,53.185756,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0005.pdf,0.14,owned by a public authority,,not permissioned,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001CGQOILI000,,4,4,yes,,2017-11-30,2020-01-20,
,http://opendatacommunities.org/id/district-council/newark-and-sherwood,,BF0006,"Edwinstowe, Fourth Avenue",-1.069851,53.192529,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0006.pdf,0.53,owned by a public authority,,permissioned,reserved matters approval,2017-04-04,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001DUTOILI000,,28,28,yes,Reserved matters application for residential development of 28 affordable dwellings and associated landscaping and parking. Applicant: Westleigh Homes,2017-11-30,2020-01-20,
,http://opendatacommunities.org/id/district-council/newark-and-sherwood,,BF0007,"Edwinstowe, High Street (Edwinstowe House)",-1.064685,53.19194,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0007.pdf,3.56,not owned by a public authority,,permissioned,full planning permission,2017-03-13,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=KDQ5WALB05Q00,,34,34,yes,"Full permission for the erection of 34 dwellings and to include demolition of cottages, extension and remodelling of business centre.",2017-11-30,2020-01-20,
,http://opendatacommunities.org/id/district-council/newark-and-sherwood,,BF0008,"Newark, Hawton Lane (Tarmac Site)",-0.799168,53.059743,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0008.pdf,8.59,not owned by a public authority,,not permissioned,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00127NOILI000,,168,206,yes,,2017-11-30,2020-01-20,
,http://opendatacommunities.org/id/district-council/newark-and-sherwood,,BF0009,"Newark, Bowbridge Road (The Bearings)",-0.806572,53.069373,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0009.pdf,1.6,not owned by a public authority,,permissioned,full planning permission,2019-03-15,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0016OLOILI000,,62,62,yes,Full permission for erection of 62 dwellings including new vehicular access road and removal of 8 TPO trees (Under Construction),2017-11-30,2020-01-20,
,http://opendatacommunities.org/id/district-council/newark-and-sherwood,,BF0010,"Newark, Howes Court, William Street",-0.803676,53.073677,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0010.pdf,0.97,owned by a public authority,,not permissioned,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001JY6OILI000,,35,39,yes,,2017-11-30,2020-01-20,
