point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,Sandwell MBC,28,"Alma Street, Wednesbury",-2.005119,52.553922,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.52,,,,Other,2012-01-01,,19,19,19,,,2016-06-30,2018-12-13,
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,Sandwell MBC,265,"Old Cross Street, Tipton",-2.069724,52.529593,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.48,,,,Other,2012-01-01,,14,14,14,,Planning app expired,2016-06-30,2018-12-13,
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,Sandwell MBC,317,Phoenix Street / Irvan Avenue West Bromwich,-2.017909,52.525926,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2.88,,,,full planning permission,2018-01-01,,132,132,132,,DC/18/62186 - 6 units completed,2020-01-15,2020-01-15,
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,Sandwell MBC,440,"Orchard Street, Burnt Tree, Tipton",-2.06214,52.51435,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.28,,,,Other,2012-01-01,,30,30,30,,,2016-06-30,2018-12-13,
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,Sandwell MBC,585,"Birmingham Road, Oldbury",-2.011005,52.502859,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.39,not owned by a public authority,,,Other,2012-01-01,,36,36,36,,,2016-06-30,2018-12-13,
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,Sandwell MBC,585,"Birmingham Road, Oldbury",-2.011005,52.502859,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.47,,,,full planning permission,2012-01-01,,5,5,5,,"DC/13/55827 - 3 units completed, site stalled",2016-06-30,2020-01-15,
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,Sandwell MBC,764,"Hawes Lane, Rowley Regis",-2.047815,52.48505,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.56,owned by a public authority,,,Other,2012-01-01,,20,20,20,,,2016-06-30,2016-06-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,Sandwell MBC,768,"Reservoir Road, Rowley Regis",-2.038199,52.485413,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.76,,,,Other,2012-01-01,,30,30,30,,DC/19/63414,2016-06-30,2020-01-15,
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,Sandwell MBC,856,"Cradley Road / Bannister Road, Cradley Heath",-2.07946,52.476672,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.52,,,,reserved matters approval,2016-01-26,,12,12,12,,2 units under construction,2016-06-30,2016-06-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,Sandwell MBC,1152,Land adj to Blue Ball Public House Peartree Lane Cradley Heath,-2.070031,52.472686,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.15,,,,outline planning permission,2017-09-26,,31,31,31,,DC/17/60896,2018-12-13,2018-12-13,
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,Sandwell MBC,1170,"Beever Road, Great Bridge",-2.037006,52.536503,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,1.01,,,,Other,2012-01-01,,35,35,35,,,2016-06-30,2020-01-15,
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,Sandwell MBC,1183,"land at Horseley Heath, Alexandra Road, and Lower Church Lane, Tipton",-2.047745,52.529361,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,1.67,,,,Other,2012-01-01,,60,60,60,,,2016-06-30,2016-06-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,Sandwell MBC,1203a,"Mill Street, Great Bridge",-2.035776,52.529374,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.87,,,,Other,2012-01-01,,30,30,30,,Allocated part of site,2016-06-30,2017-12-01,
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,Sandwell MBC,1376,"Elbow Street, Old Hill",-2.065929,52.476159,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.72,,,,Other,2012-01-01,,25,25,25,,,2016-06-30,2017-12-01,
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,Sandwell MBC,1436,"St Annes Road, Cradley Heath",-2.084873,52.473989,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,1.13,,,,Other,2012-01-01,,40,40,40,,,2016-06-30,2017-12-01,
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,Sandwell MBC,1437,"Lower High Street, Cradley Heath",-2.089812,52.470246,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.4,,,,Other,2012-01-01,,26,26,26,,permission expired,2016-06-30,2016-06-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,Sandwell MBC,1440,"John Street North, West Bromwich",-2.003022,52.525586,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.5,,,,Other,2012-01-01,,18,18,18,,,2016-06-30,2020-01-15,
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,Sandwell MBC,1440,"John Street North, West Bromwich",-2.003022,52.525586,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,1.4,,,,full planning permission,2019-09-13,,31,31,31,,DC/19/62932,2020-01-15,2020-01-15,
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,Sandwell MBC,1446,"(Site of Former Primrose Centre), Holly Lane Clinic, St. Pauls Road, Smethwick",-1.981646,52.500629,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,0.18,not owned by a public authority,,,Other,2012-01-01,,16,16,16,,,2016-06-30,2016-06-30,
,http://opendatacommunities.org/id/metropolitan-district-council/sandwell,,1449,Wellington Road,-1.986046,52.513368,,1.04,,,,Other,,,31,31,31,,,2016-06-30,2016-06-30,
