point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/unitary-authority/cornwall,Cornwall Council,BR1,Former Liskeard Enterprise Centre Liskeard PL14 4BW,-4.465671,50.451009,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=162690&ycoord=64380&wsName=ccmap&layerName,0.39,not owned by a public authority,,not permissioned,,,http://planning.cornwall.gov.uk/online-applications/,10,10,15,,Site partially in a Conservation Area - permission for any relevant demolition would also be required.. http://www.cornwall.gov.uk/brownfieldregister,2017-12-12,2017-12-12,
,http://opendatacommunities.org/id/unitary-authority/cornwall,Cornwall Council,BR2,Land to rear Old County Hall Truro TR1 3HA,-5.064684,50.262187,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=162690&ycoord=64380&wsName=ccmap&layerName,0.58,owned by a public authority,,not permissioned,,,http://planning.cornwall.gov.uk/online-applications/,20,20,40,,http://www.cornwall.gov.uk/brownfieldregister,2017-12-12,2017-12-12,
,http://opendatacommunities.org/id/unitary-authority/cornwall,Cornwall Council,BR4,Forge Industrial Park North Roskear Camborne TR14 0AW,-5.288859,50.223965,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=162690&ycoord=64380&wsName=ccmap&layerName,0.47,not owned by a public authority,,not permissioned,,,http://planning.cornwall.gov.uk/online-applications/,25,25,35,,Any proposals must be referred to the WHS team as part of Development Management consultation at both PIP and TDC stages.. http://www.cornwall.gov.uk/brownfieldregister,2017-12-12,2017-12-12,
,http://opendatacommunities.org/id/unitary-authority/cornwall,Cornwall Council,BR5,Land at North Roskear Road Camborne TR14 8PR,-5.283996,50.221763,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=162690&ycoord=64380&wsName=ccmap&layerName,0.5,not owned by a public authority,,not permissioned,,,http://planning.cornwall.gov.uk/online-applications/,15,15,30,,Site in a Conservation Area - permission for any relevant demolition would also be required. Dependent on wider site for highways access. Any proposals must be referred to the WHS team as part of Development Management consultation at both PIP and TDC stages.. http://www.cornwall.gov.uk/brownfieldregister,2017-12-12,2017-12-12,
,http://opendatacommunities.org/id/unitary-authority/cornwall,Cornwall Council,BR7,Former Murdoch & Trevithick Centre Lower Cardrew Lane Redruth TR15 1SY,-5.224149,50.238348,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=162690&ycoord=64380&wsName=ccmap&layerName,0.64,owned by a public authority,,not permissioned,,,http://planning.cornwall.gov.uk/online-applications/,20,20,30,,Dependent on wider site for highways access.. http://www.cornwall.gov.uk/brownfieldregister,2017-12-12,2017-12-12,
,http://opendatacommunities.org/id/unitary-authority/cornwall,Cornwall Council,BR14,Site Adj To Tuckingmill Apartments Maynes Row Tuckingmill TR14 8QP,-5.279919,50.223444,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=162690&ycoord=64380&wsName=ccmap&layerName,0.1,not owned by a public authority,,permissioned,full planning permission,2017-01-10,http://planning.cornwall.gov.uk/online-applications/,5,5,5,yes,five x 2 bedroom dwellings,2017-12-12,2017-12-12,
,http://opendatacommunities.org/id/unitary-authority/cornwall,Cornwall Council,BR15,Whitsand Bay Hotel Finnygook Lane Portwrinkle Torpoint PL11 3BU,-4.306935,50.362187,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=162690&ycoord=64380&wsName=ccmap&layerName,0.3,not owned by a public authority,,permissioned,full planning permission,2017-03-14,http://planning.cornwall.gov.uk/online-applications/,5,5,5,yes,Construction of terrace of five dwellings,2017-12-12,2017-12-12,
,http://opendatacommunities.org/id/unitary-authority/cornwall,Cornwall Council,BR16,The Garden Sports and Leisure Club 10 Antony Road Torpoint PL11 2JW,-4.198286,50.376813,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=162690&ycoord=64380&wsName=ccmap&layerName,0.11,not owned by a public authority,,permissioned,full planning permission,2017-03-17,http://planning.cornwall.gov.uk/online-applications/,26,26,26,yes,26 residential units,2017-12-12,2017-12-12,
,http://opendatacommunities.org/id/unitary-authority/cornwall,Cornwall Council,BR17,The Harbour Lights 1 Fore Street Torpoint PL11 2AA,,,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=162690&ycoord=64380&wsName=ccmap&layerName,0.05,not owned by a public authority,,permissioned,full planning permission,2017-03-29,http://planning.cornwall.gov.uk/online-applications/,10,10,10,yes,6 no. 2 bed flats and extension of 1 Fore Street to form 5 no. new 1 and 2 bed flats,2017-12-12,2017-12-12,
,http://opendatacommunities.org/id/unitary-authority/cornwall,Cornwall Council,BR18,St Michaels Hotel And Spa 7 Stracey Road Falmouth TR11 4NB,-5.067688,50.145331,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=162690&ycoord=64380&wsName=ccmap&layerName,0.48,not owned by a public authority,,permissioned,full planning permission,2017-03-30,http://planning.cornwall.gov.uk/online-applications/,73,73,73,yes,Part revises PA14/07349 for the demolition of Captains House and Tremor buildings and erection of 14 residential apartments; demolition of The Cottage and erection of 3 residential apartments. 64 residential apartments plus 14 apartments approved under PA14/07349,2017-12-12,2017-12-12,
