point,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
,http://opendatacommunities.org/id/district-council/gloucester,,GLOSBR001,"Land at Barnwood Manor, Barnwood Road, Barnwood",-2.199187,51.858536,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,0.7,not owned by a public authority,,permissioned,full planning permission,2020-03-20,https://glcstrplnng12.co.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PTAX50HMJ7M00,,20,23,yes,,2017-12-01,2020-12-01,
,http://opendatacommunities.org/id/district-council/gloucester,,GLOSBR002,"Jordans Brook House, North Upton Lane, Barnwood",-2.199741,51.857133,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,0.85,owned by a public authority,,permissioned,full planning permission,2001-10-08,http://glcstrplnng12.co.uk/online-applications/simpleSearchResults.do?action=firstPage,,15,20,yes,,2017-12-01,2019-12-01,
,http://opendatacommunities.org/id/district-council/gloucester,,GLOSBR004,"Allstone site, off Myers Road, Elmbridge",-2.223049,51.862458,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,5.5,not owned by a public authority,yes,permissioned,outline planning permission,2018-12-19,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001DFGHMLI000,,200,280,yes,,2017-12-01,2020-12-01,
,http://opendatacommunities.org/id/district-council/gloucester,,GLOSBR005,"Cheltenham Surfacing, off Myers Road, Elmbridge",-2.22751,51.863061,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,0.36,not owned by a public authority,yes,not permissioned,,,,,5,10,yes,,2017-12-01,2019-12-01,
,http://opendatacommunities.org/id/district-council/gloucester,,GLOSBR007,"Great Western Road Sidings, Great Western Road, Kingsholm and Wotton",-2.231492,51.863647,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,4.5,owned by a public authority,yes,not permissioned,,,,,150,200,yes,,2017-12-01,2019-12-01,
,http://opendatacommunities.org/id/district-council/gloucester,,GLOSBR008,"Wessex House, Great Western Road, Kingsholm and Wotton",-2.23804,51.866061,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,0.3,owned by a public authority,,not permissioned,,,,,15,20,yes,,2017-12-01,2020-12-01,
,http://opendatacommunities.org/id/district-council/gloucester,,GLOSBR015,"Land at St Oswalds, off Gavel Way, Westgate",-2.252703,51.872918,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2.5,mixed ownership,yes,not permissioned,,,,,200,300,yes,,2017-12-01,2019-12-01,
,http://opendatacommunities.org/id/district-council/gloucester,,GLOSBR019,"Part of Kings Quarter, Westgate",-2.240754,51.865642,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2.84,owned by a public authority,,permissioned,full planning permission,2020-03-04,https://glcstrplnng12.co.uk/online-applications/applicationDetails.do?keyVal=PJOIHBHM0L600&activeTab=summary,,100,156,yes,,2017-12-01,2020-12-01,
,http://opendatacommunities.org/id/district-council/gloucester,,GLOSBR021,"Gloucester Prison, the Quay, Westgate",-2.251425,51.865188,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,1.45,not owned by a public authority,,permissioned,full planning permission,2018-12-06,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NWGYWEHM04F00,,150,204,yes,,2017-12-01,2019-12-01,
,http://opendatacommunities.org/id/district-council/gloucester,,GLOSBR022,"Quayside part of Blackfriars LDO, Quay Street, Westgate",-2.251505,51.866402,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2.9,owned by a public authority,,permissioned,other,2019-11-04,https://glcstrplnng12.co.uk/online-applications/simpleSearchResults.do?action=firstPage,,40,50,yes,,2017-12-01,2020-12-01,
