row-number,field,issue-type,value
1,PlanningHistory,uri,S/14/0886 | Erection of 10no. dwellings and change of use from office to 2no. flats and associated works.
1,NetDwellingsRangeFrom,default,12
1,NetDwellingsRangeTo,default,12
1,LastUpdatedDate,default,2020-03-10
2,PlanningHistory,uri,"S/OUT/14/0833 | Outline application for a mixed use development comprising up to 100no. dwellings, car parking in association with stadium events, fire station and associated facilities, access works, landscaping and open space - Access not reserved - (Variation to outline permission S/12/1826).

S/07/1365 | Outline application for the demolition of existing stadium and construction of new stadium, with youth training facilities, 16,745 sq.m. of business (B1) floorspace, a care home and 450 no. residential dwellings - Access not reserved."
2,NetDwellingsRangeFrom,default,171
2,NetDwellingsRangeTo,default,171
2,LastUpdatedDate,default,2020-03-10
3,PlanningHistory,uri,"S/OUT/15/1338 | Outline application for the demolition of 3no. existing dwellings and the erection of up to 10no. dwellings and associated works (All matters reserved).

S/RES/19/0446 | Reserved Matters application for the erection of 10no. dwellings and associated works following outline permission S/OUT/15/1338."
3,NetDwellingsRangeFrom,default,10
3,NetDwellingsRangeTo,default,10
3,LastUpdatedDate,default,2020-03-10
4,PlanningHistory,uri,"S/15/0467 | Erection of 5 no. dwellings, a detached garage and construction of a new vehicular access."
4,NetDwellingsRangeFrom,default,5
4,NetDwellingsRangeTo,default,5
4,LastUpdatedDate,default,2020-03-10
5,PlanningHistory,uri,S/16/1911 | Erection of 8no. flats and associated works.
5,NetDwellingsRangeFrom,default,8
5,NetDwellingsRangeTo,default,8
5,LastUpdatedDate,default,2020-03-10
6,PlanningHistory,uri,"S/17/1150 | Change of use of house in multiple occupation (HMO) to 5no. flats, increase in size of front lightwell and insertion of new basement window."
6,NetDwellingsRangeFrom,default,5
6,NetDwellingsRangeTo,default,5
6,LastUpdatedDate,default,2020-03-10
7,PlanningHistory,uri,S/16/1059 | Erection of a new dental practice and adjoining opticians (Class A1) with 3no. flats above. and 4 no. dwellings.
7,NetDwellingsRangeFrom,default,7
7,NetDwellingsRangeTo,default,7
7,LastUpdatedDate,default,2020-03-10
8,PlanningHistory,uri,S/PRIORC/16/0477 | Prior Approval Notification for the change of use from offices (class B1(a)) to dwelling houses (class C3) (100no. flats).
8,NetDwellingsRangeFrom,default,100
8,NetDwellingsRangeTo,default,100
8,LastUpdatedDate,default,2020-03-10
9,PlanningHistory,uri,S/PRIORC/16/0988 | Prior Approval Notification for the change of use from offices (Class B1a) to dwellings (Class C3) (38no. apartments).
9,NetDwellingsRangeFrom,default,38
9,NetDwellingsRangeTo,default,38
9,LastUpdatedDate,default,2020-03-10
10,PlanningHistory,uri,S/17/0775 | Erection of 2no. retail units with 6no. flats above and associated parking.
10,NetDwellingsRangeFrom,default,6
