row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,7
1,NetDwellingsRangeTo,default,7
2,LastUpdatedDate,date,2018-21-21
2,NetDwellingsRangeFrom,default,5
2,NetDwellingsRangeTo,default,5
2,LastUpdatedDate,default,2017-12-21
3,NetDwellingsRangeFrom,default,6
3,NetDwellingsRangeTo,default,6
4,NetDwellingsRangeFrom,default,8
4,NetDwellingsRangeTo,default,8
5,NetDwellingsRangeFrom,default,9
5,NetDwellingsRangeTo,default,9
6,NetDwellingsRangeFrom,default,7
6,NetDwellingsRangeTo,default,7
7,NetDwellingsRangeFrom,default,10
7,NetDwellingsRangeTo,default,10
8,NetDwellingsRangeFrom,default,9
8,NetDwellingsRangeTo,default,9
9,NetDwellingsRangeFrom,default,7
9,NetDwellingsRangeTo,default,7
10,NetDwellingsRangeFrom,default,8
10,NetDwellingsRangeTo,default,8
11,NetDwellingsRangeFrom,default,7
11,NetDwellingsRangeTo,default,7
12,NetDwellingsRangeFrom,default,7
12,NetDwellingsRangeTo,default,7
13,NetDwellingsRangeFrom,default,16
13,NetDwellingsRangeTo,default,16
14,NetDwellingsRangeFrom,default,15
14,NetDwellingsRangeTo,default,15
15,NetDwellingsRangeFrom,default,98
15,NetDwellingsRangeTo,default,98
16,NetDwellingsRangeFrom,default,67
16,NetDwellingsRangeTo,default,67
17,NetDwellingsRangeFrom,default,1
17,NetDwellingsRangeTo,default,1
18,NetDwellingsRangeFrom,default,44
18,NetDwellingsRangeTo,default,44
19,NetDwellingsRangeFrom,default,1
19,NetDwellingsRangeTo,default,1
20,NetDwellingsRangeFrom,default,1
20,NetDwellingsRangeTo,default,1
21,NetDwellingsRangeFrom,default,1
21,NetDwellingsRangeTo,default,1
22,NetDwellingsRangeFrom,default,1
22,NetDwellingsRangeTo,default,1
23,NetDwellingsRangeFrom,default,81
23,NetDwellingsRangeTo,default,81
24,NetDwellingsRangeFrom,default,80
24,NetDwellingsRangeTo,default,80
25,NetDwellingsRangeFrom,default,44
25,NetDwellingsRangeTo,default,44
26,NetDwellingsRangeFrom,default,9
26,NetDwellingsRangeTo,default,9
27,NetDwellingsRangeFrom,default,1
27,NetDwellingsRangeTo,default,1
28,NetDwellingsRangeFrom,default,22
28,NetDwellingsRangeTo,default,22
29,NetDwellingsRangeFrom,default,1
29,NetDwellingsRangeTo,default,1
30,NetDwellingsRangeFrom,default,1
30,NetDwellingsRangeTo,default,1
31,NetDwellingsRangeFrom,default,1
31,NetDwellingsRangeTo,default,1
32,NetDwellingsRangeFrom,default,244
32,NetDwellingsRangeTo,default,244
33,NetDwellingsRangeFrom,default,16
33,NetDwellingsRangeTo,default,16
34,NetDwellingsRangeFrom,default,11
34,NetDwellingsRangeTo,default,11
35,NetDwellingsRangeFrom,default,6
35,NetDwellingsRangeTo,default,6
36,NetDwellingsRangeFrom,default,9
36,NetDwellingsRangeTo,default,9
37,NetDwellingsRangeFrom,default,5
37,NetDwellingsRangeTo,default,5
38,NetDwellingsRangeFrom,default,7
38,NetDwellingsRangeTo,default,7
39,NetDwellingsRangeFrom,default,8
39,NetDwellingsRangeTo,default,8
40,NetDwellingsRangeFrom,default,8
40,NetDwellingsRangeTo,default,8
41,NetDwellingsRangeFrom,default,10
41,NetDwellingsRangeTo,default,10
42,NetDwellingsRangeFrom,default,10
42,NetDwellingsRangeTo,default,10
43,NetDwellingsRangeFrom,default,26
43,NetDwellingsRangeTo,default,26
44,NetDwellingsRangeFrom,default,8
44,NetDwellingsRangeTo,default,8
