row-number,field,issue-type,value
1,NetDwellingsRangeFrom,default,22
1,NetDwellingsRangeTo,default,22
2,PlanningHistory,uri,Site Allocation in Euston Area Plan http://www.eustonareaplan.info/
2,NetDwellingsRangeFrom,default,1400
2,NetDwellingsRangeTo,default,1400
3,NetDwellingsRangeFrom,default,11
3,NetDwellingsRangeTo,default,11
4,NetDwellingsRangeFrom,default,10
4,NetDwellingsRangeTo,default,10
5,NetDwellingsRangeFrom,default,53
5,NetDwellingsRangeTo,default,53
6,NetDwellingsRangeFrom,default,13
6,NetDwellingsRangeTo,default,13
7,NetDwellingsRangeFrom,default,9
7,NetDwellingsRangeTo,default,9
8,PlanningHistory,uri,Fitzrovia Area Action Plan http://camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/fitzrovia-aap.en
8,NetDwellingsRangeFrom,default,20
8,NetDwellingsRangeTo,default,20
9,NetDwellingsRangeFrom,default,106
9,NetDwellingsRangeTo,default,106
10,PlanningHistory,uri,Site Allocation in Euston Area Plan http://www.eustonareaplan.info/
10,NetDwellingsRangeFrom,default,1000
10,NetDwellingsRangeTo,default,1000
11,NetDwellingsRangeFrom,default,7
11,NetDwellingsRangeTo,default,7
12,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
12,NetDwellingsRangeFrom,default,60
12,NetDwellingsRangeTo,default,60
13,NetDwellingsRangeFrom,default,5
13,NetDwellingsRangeTo,default,5
14,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
14,NetDwellingsRangeFrom,default,30
14,NetDwellingsRangeTo,default,30
15,PlanningHistory,uri,Fitzrovia Area Action Plan http://camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/fitzrovia-aap.en
15,NetDwellingsRangeFrom,default,27
15,NetDwellingsRangeTo,default,27
16,NetDwellingsRangeFrom,default,136
16,NetDwellingsRangeTo,default,136
17,NetDwellingsRangeFrom,default,6
17,NetDwellingsRangeTo,default,6
18,NetDwellingsRangeFrom,default,8
18,NetDwellingsRangeTo,default,8
19,NetDwellingsRangeFrom,default,9
19,NetDwellingsRangeTo,default,9
20,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
20,NetDwellingsRangeFrom,default,40
20,NetDwellingsRangeTo,default,40
21,NetDwellingsRangeFrom,default,6
21,NetDwellingsRangeTo,default,6
22,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
22,NetDwellingsRangeFrom,default,315
22,NetDwellingsRangeTo,default,315
23,NetDwellingsRangeFrom,default,5
23,NetDwellingsRangeTo,default,5
24,NetDwellingsRangeFrom,default,5
24,NetDwellingsRangeTo,default,5
25,NetDwellingsRangeFrom,default,7
25,NetDwellingsRangeTo,default,7
26,NetDwellingsRangeFrom,default,8
26,NetDwellingsRangeTo,default,8
27,NetDwellingsRangeFrom,default,7
27,NetDwellingsRangeTo,default,7
28,NetDwellingsRangeFrom,default,60
28,NetDwellingsRangeTo,default,60
29,NetDwellingsRangeFrom,default,121
29,NetDwellingsRangeTo,default,121
30,NetDwellingsRangeFrom,default,12
30,NetDwellingsRangeTo,default,12
31,NetDwellingsRangeFrom,default,5
31,NetDwellingsRangeTo,default,5
32,NetDwellingsRangeFrom,default,13
32,NetDwellingsRangeTo,default,13
33,NetDwellingsRangeFrom,default,14
33,NetDwellingsRangeTo,default,14
34,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
34,NetDwellingsRangeFrom,default,94
34,NetDwellingsRangeTo,default,94
35,NetDwellingsRangeFrom,default,6
35,NetDwellingsRangeTo,default,6
36,NetDwellingsRangeFrom,default,16
36,NetDwellingsRangeTo,default,16
37,NetDwellingsRangeFrom,default,15
37,NetDwellingsRangeTo,default,15
38,NetDwellingsRangeFrom,default,9
38,NetDwellingsRangeTo,default,9
39,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
39,NetDwellingsRangeFrom,default,35
39,NetDwellingsRangeTo,default,35
40,NetDwellingsRangeFrom,default,6
40,NetDwellingsRangeTo,default,6
41,NetDwellingsRangeFrom,default,6
41,NetDwellingsRangeTo,default,6
42,NetDwellingsRangeFrom,default,7
42,NetDwellingsRangeTo,default,7
43,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
43,NetDwellingsRangeFrom,default,175
43,NetDwellingsRangeTo,default,175
44,NetDwellingsRangeFrom,default,5
44,NetDwellingsRangeTo,default,5
45,NetDwellingsRangeFrom,default,9
45,NetDwellingsRangeTo,default,9
46,NetDwellingsRangeFrom,default,27
46,NetDwellingsRangeTo,default,27
47,NetDwellingsRangeFrom,default,63
47,NetDwellingsRangeTo,default,63
48,NetDwellingsRangeFrom,default,53
48,NetDwellingsRangeTo,default,53
49,NetDwellingsRangeFrom,default,6
49,NetDwellingsRangeTo,default,6
50,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
50,NetDwellingsRangeFrom,default,35
50,NetDwellingsRangeTo,default,35
51,NetDwellingsRangeFrom,default,5
51,NetDwellingsRangeTo,default,5
52,NetDwellingsRangeFrom,default,7
52,NetDwellingsRangeTo,default,7
53,NetDwellingsRangeFrom,default,6
53,NetDwellingsRangeTo,default,6
54,NetDwellingsRangeFrom,default,5
54,NetDwellingsRangeTo,default,5
55,NetDwellingsRangeFrom,default,19
55,NetDwellingsRangeTo,default,19
56,NetDwellingsRangeFrom,default,50
56,NetDwellingsRangeTo,default,50
57,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
57,NetDwellingsRangeFrom,default,26
57,NetDwellingsRangeTo,default,26
58,NetDwellingsRangeFrom,default,21
58,NetDwellingsRangeTo,default,21
59,NetDwellingsRangeFrom,default,15
59,NetDwellingsRangeTo,default,15
60,NetDwellingsRangeFrom,default,164
60,NetDwellingsRangeTo,default,164
61,NetDwellingsRangeFrom,default,573
61,NetDwellingsRangeTo,default,573
62,NetDwellingsRangeFrom,default,184
62,NetDwellingsRangeTo,default,184
63,NetDwellingsRangeFrom,default,7
63,NetDwellingsRangeTo,default,7
64,NetDwellingsRangeFrom,default,8
64,NetDwellingsRangeTo,default,8
65,NetDwellingsRangeFrom,default,10
65,NetDwellingsRangeTo,default,10
66,NetDwellingsRangeFrom,default,4
66,NetDwellingsRangeTo,default,4
67,NetDwellingsRangeFrom,default,9
67,NetDwellingsRangeTo,default,9
68,NetDwellingsRangeFrom,default,42
68,NetDwellingsRangeTo,default,42
69,NetDwellingsRangeFrom,default,52
69,NetDwellingsRangeTo,default,52
70,NetDwellingsRangeFrom,default,10
70,NetDwellingsRangeTo,default,10
71,NetDwellingsRangeFrom,default,345
71,NetDwellingsRangeTo,default,345
72,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
72,NetDwellingsRangeFrom,default,55
72,NetDwellingsRangeTo,default,55
73,NetDwellingsRangeFrom,default,70
73,NetDwellingsRangeTo,default,70
74,NetDwellingsRangeFrom,default,6
74,NetDwellingsRangeTo,default,6
75,PlanningHistory,uri,Site allocation in Camden Site Allocations Plan 2013 https://www.camden.gov.uk/ccm/content/environment/planning-and-built-environment/two/planning-policy/local-development-framework/site-allocations-development-plan/
75,NetDwellingsRangeFrom,default,58
75,NetDwellingsRangeTo,default,58
76,NetDwellingsRangeFrom,default,36
76,NetDwellingsRangeTo,default,36
77,NetDwellingsRangeFrom,default,8
77,NetDwellingsRangeTo,default,8
78,NetDwellingsRangeFrom,default,12
78,NetDwellingsRangeTo,default,12
79,NetDwellingsRangeFrom,default,14
79,NetDwellingsRangeTo,default,14
80,NetDwellingsRangeFrom,default,22
80,NetDwellingsRangeTo,default,22
81,NetDwellingsRangeFrom,default,5
81,NetDwellingsRangeTo,default,5
82,NetDwellingsRangeFrom,default,5
82,NetDwellingsRangeTo,default,5
83,NetDwellingsRangeFrom,default,5
83,NetDwellingsRangeTo,default,5
84,NetDwellingsRangeFrom,default,12
84,NetDwellingsRangeTo,default,12
85,NetDwellingsRangeFrom,default,8
85,NetDwellingsRangeTo,default,8
86,NetDwellingsRangeFrom,default,22
86,NetDwellingsRangeTo,default,22
87,NetDwellingsRangeFrom,default,5
87,NetDwellingsRangeTo,default,5
88,NetDwellingsRangeFrom,default,22
88,NetDwellingsRangeTo,default,22
89,NetDwellingsRangeFrom,default,6
89,NetDwellingsRangeTo,default,6
90,NetDwellingsRangeFrom,default,9
90,NetDwellingsRangeTo,default,9
91,NetDwellingsRangeFrom,default,5
91,NetDwellingsRangeTo,default,5
92,NetDwellingsRangeFrom,default,6
92,NetDwellingsRangeTo,default,6
93,NetDwellingsRangeFrom,default,38
93,NetDwellingsRangeTo,default,38
94,NetDwellingsRangeFrom,default,29
94,NetDwellingsRangeTo,default,29
95,NetDwellingsRangeFrom,default,26
95,NetDwellingsRangeTo,default,26
96,NetDwellingsRangeFrom,default,6
96,NetDwellingsRangeTo,default,6
97,NetDwellingsRangeFrom,default,93
97,NetDwellingsRangeTo,default,93
