row-number,field,issue-type,value
1,LastUpdatedDate,default,2017-12-22
2,LastUpdatedDate,default,2017-12-22
3,LastUpdatedDate,default,2017-12-22
4,LastUpdatedDate,default,2017-12-22
5,LastUpdatedDate,default,2017-12-22
6,LastUpdatedDate,default,2017-12-22
7,LastUpdatedDate,default,2017-12-22
8,LastUpdatedDate,default,2017-12-22
9,LastUpdatedDate,default,2017-12-22
10,LastUpdatedDate,default,2017-12-22
11,LastUpdatedDate,default,2017-12-22
12,LastUpdatedDate,default,2017-12-22
13,PlanningHistory,uri,"""14/01448/OUT, 17/00140/REM, 16/00751/AMD, 16/00094/REM, 15/02241/REM, 14/01103/FUL, 10/01882/OUT, 07/00009/FUL, 06/01533/OUT"""
13,NetDwellingsRangeFrom,default,742
13,NetDwellingsRangeTo,default,742
13,LastUpdatedDate,default,2017-12-22
14,LastUpdatedDate,default,2017-12-22
15,LastUpdatedDate,default,2017-12-22
16,LastUpdatedDate,default,2017-12-22
17,LastUpdatedDate,default,2017-12-22
18,LastUpdatedDate,default,2017-12-22
19,LastUpdatedDate,default,2017-12-22
20,LastUpdatedDate,default,2017-12-22
21,LastUpdatedDate,default,2017-12-22
22,LastUpdatedDate,default,2017-12-22
23,LastUpdatedDate,default,2017-12-22
24,PlanningHistory,uri,12/02027/OUT
24,NetDwellingsRangeFrom,default,87
24,NetDwellingsRangeTo,default,87
24,LastUpdatedDate,default,2017-12-22
25,LastUpdatedDate,default,2017-12-22
26,PlanningHistory,uri,"""07/01094/OUT, 17/00166/REM, 16/00488/REM, 13/00941/REM, 12/01171/REM"""
26,NetDwellingsRangeFrom,default,1341
26,NetDwellingsRangeTo,default,1341
26,LastUpdatedDate,default,2017-12-22
27,LastUpdatedDate,default,2017-12-22
28,LastUpdatedDate,default,2017-12-22
29,LastUpdatedDate,default,2017-12-22
30,LastUpdatedDate,default,2017-12-22
31,LastUpdatedDate,default,2017-12-22
32,LastUpdatedDate,default,2017-12-22
33,LastUpdatedDate,default,2017-12-22
34,PlanningHistory,uri,15/02359/FUL
34,NetDwellingsRangeFrom,default,25
34,NetDwellingsRangeTo,default,25
34,LastUpdatedDate,default,2017-12-22
35,LastUpdatedDate,default,2017-12-22
36,LastUpdatedDate,default,2017-12-22
37,LastUpdatedDate,default,2017-12-22
38,LastUpdatedDate,default,2017-12-22
39,PlanningHistory,uri,15/02234/FUL
39,NetDwellingsRangeFrom,default,62
39,NetDwellingsRangeTo,default,62
39,LastUpdatedDate,default,2017-12-22
40,LastUpdatedDate,default,2017-12-22
41,PlanningHistory,uri,16/00644/FUL
41,NetDwellingsRangeFrom,default,21
41,NetDwellingsRangeTo,default,21
41,LastUpdatedDate,default,2017-12-22
42,PlanningHistory,uri,16/01128/FUL
42,NetDwellingsRangeFrom,default,95
42,NetDwellingsRangeTo,default,95
42,LastUpdatedDate,default,2017-12-22
43,LastUpdatedDate,default,2017-12-22
44,LastUpdatedDate,default,2017-12-22
45,LastUpdatedDate,default,2017-12-22
46,LastUpdatedDate,default,2017-12-22
47,PlanningHistory,uri,15/00858/OUT
47,NetDwellingsRangeFrom,default,137
47,NetDwellingsRangeTo,default,137
47,LastUpdatedDate,default,2017-12-22
48,PlanningHistory,uri,16/01973/FUL
48,NetDwellingsRangeFrom,default,15
48,NetDwellingsRangeTo,default,15
48,LastUpdatedDate,default,2017-12-22
49,PlanningHistory,uri,15/01520/FUL
49,NetDwellingsRangeFrom,default,24
49,NetDwellingsRangeTo,default,24
49,LastUpdatedDate,default,2017-12-22
50,PlanningHistory,uri,16/02233/FUL
50,NetDwellingsRangeFrom,default,54
50,NetDwellingsRangeTo,default,54
50,LastUpdatedDate,default,2017-12-22
51,LastUpdatedDate,default,2017-12-22
52,PlanningHistory,uri,"""15/02230/FUL, 15/02229/FUL"""
52,NetDwellingsRangeFrom,default,6
52,NetDwellingsRangeTo,default,6
52,LastUpdatedDate,default,2017-12-22
53,LastUpdatedDate,default,2017-12-22
54,PlanningHistory,uri,15/01609/FUL
54,NetDwellingsRangeFrom,default,12
54,NetDwellingsRangeTo,default,12
54,LastUpdatedDate,default,2017-12-22
55,PlanningHistory,uri,05/00862/FUL
55,NetDwellingsRangeFrom,default,24
55,NetDwellingsRangeTo,default,24
55,LastUpdatedDate,default,2017-12-22
56,PlanningHistory,uri,15/01629/FUL
56,NetDwellingsRangeFrom,default,14
56,NetDwellingsRangeTo,default,14
56,LastUpdatedDate,default,2017-12-22
57,PlanningHistory,uri,16/00554/FUL
57,NetDwellingsRangeFrom,default,162
57,NetDwellingsRangeTo,default,162
57,LastUpdatedDate,default,2017-12-22
58,PlanningHistory,uri,16/02046/FUL
58,NetDwellingsRangeFrom,default,10
58,NetDwellingsRangeTo,default,10
58,LastUpdatedDate,default,2017-12-22
59,PlanningHistory,uri,"""15/01726/FUL, 91/01031/OUT"""
59,NetDwellingsRangeFrom,default,6
59,NetDwellingsRangeTo,default,6
59,LastUpdatedDate,default,2017-12-22
60,PlanningHistory,uri,"""05/00162/FUL, 03/00920/FUL"""
60,NetDwellingsRangeFrom,default,12
60,NetDwellingsRangeTo,default,12
60,LastUpdatedDate,default,2017-12-22
61,PlanningHistory,uri,14/00743/FUL
61,NetDwellingsRangeFrom,default,5
61,NetDwellingsRangeTo,default,5
61,LastUpdatedDate,default,2017-12-22
62,PlanningHistory,uri,"""12/00005/FUL, 08/01627/FUL"""
62,NetDwellingsRangeFrom,default,17
62,NetDwellingsRangeTo,default,17
62,LastUpdatedDate,default,2017-12-22
63,PlanningHistory,uri,15/00776/FUL
63,NetDwellingsRangeFrom,default,11
63,NetDwellingsRangeTo,default,11
63,LastUpdatedDate,default,2017-12-22
