name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
17200001,100-100A West Cromwell Road,yes,,2018-12-31,,1.53,450,278,"Erection of five buildings (up to a maximum of 13 storeys in height including basement level) to provide a maximum of 278 residential units, provision of an extension at ground floor level to existing retail store of 1722 sq.m. (NIA), community and leisure facilities (comprising 3,880 sq.m. gross external area), crèche facility and café, hard and soft landscaping, provision of parking and cycle spaces, provision of vehicular and pedestrian access, improvements to the existing public realm and all ancillary and associated works, servicing, servicing, storage, plant and equipment at 100A West Cromwell Road.. PP/15/03067 https://www.rbkc.gov.uk/planning/searches/default.aspx Site allocation CA7 in the adopted Local Plan and CA6 in the Local Plan Partial Review (LPPR) https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",local-authority-eng:KEC,mixed ownership,2017-04-11,,permissioned,full planning permission,POINT(-0.201027 51.492808),17200001,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,/brownfield-land/local-authority-eng/KEC/17200001
17200004,Homebase - 195 Warwick Road,yes,,2018-12-31,,1.13,375,330,"Demolition and redevelopment of the site to provide up to 32,192 Sqm of use class C3 (Up to 243 units); Up to 12,700 Sqm of use class C2 (Up to 89 units); up to 430 Sqm of flexible commercial/community use (Use classes A1/A2/A3/A4/D1/B1, hard and soft landscaping works; highway and infrastructure works; engineering works including basement and lower basement excavation works; Plant and equipment and all necessary associated ancillary works. PP/18/01416 Variation of condition 2 (Compliance with approved drawings) of planning permission PP/16/7740 for construction of residential units, to revise the unit mix of Block 4, reducing the number of one and two bedroom units, and providing additional three bedroom units.. PP/18/01416 PP/16/07740 PP/17/01973 PP/10/02817 https://www.rbkc.gov.uk/planning/searches/default.aspx Site allocation CA6 in the adopted Local Plan and CA7 in the Local Plan Partial Review (LPPR) https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",local-authority-eng:KEC,not owned by a public authority,2012-03-20,,permissioned,full planning permission,POINT(-0.203561 51.49505),17200004,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,/brownfield-land/local-authority-eng/KEC/17200004
17200005,196 to 222 King's Road,yes,,2018-12-31,,0.53,39,39,"Partial demolition and redevelopment of 196 - 222 King's Road with a two storey basement excavation to provide cinema floor space at basement and ground floor level; retail use at ground basement and first floor level fronting King's Road and Chelsea Manor Street; office use at ground first second third and fourth floor level; roof top bar at basement ground and fifth floor level; public house at basement and ground floor level fronting Kings Road; and residential floor space at ground, first, second, third, fourth, fifth and sixth floor level. New plant and equipment to basement; hard and soft landscaping; works to the public highway; and other ancillary associated works. PP/15/04338 https://www.rbkc.gov.uk/planning/searches/default.aspx",local-authority-eng:KEC,not owned by a public authority,2016-02-04,,permissioned,full planning permission,POINT(-0.167859 51.488293),17200005,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,/brownfield-land/local-authority-eng/KEC/17200005
17200007,Telephone Exchange 213-215 Warwick Road,yes,,2018-12-31,,0.56,163,163,"Redevelopment of the site to provide 99 market residential units and 59 affordable housing units, 542 square metres of Class A1, A2, A3 or D1 use within four buildings of 7 - 17 storeys in height together with the provision of public and private open space, new access road, basement car parking and associated hard and soft landscaping. S73 application to vary conditions 3, 4, 7, 9, 10, 11, 13, 14 and 20 (in order to allow a phased development) attached to planning permission PP/08/01214, dated 11 December 2008, for: Redevelopment of the site to provide 99 market residential units and 59 affordable housing units, 542 square metres of Class A1, A2, A3 or D1 use within four buildings of 7 - 17 storeys in height together with the provision of public and private open space, new access road, basement car parking and associated hard and soft landscaping. PP/08/01214 PP/12/05112 https://www.rbkc.gov.uk/planning/searches/default.aspx Site allocation CA6 in the adopted Local Plan and CA7 in the Local Plan Partial Review (LPPR) https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",local-authority-eng:KEC,not owned by a public authority,2013-10-25,,permissioned,full planning permission,POINT(-0.204155 51.49532),17200007,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,/brownfield-land/local-authority-eng/KEC/17200007
17200008,Lancer Square - Kensington Church Street,yes,,2018-12-31,,0.42,48,48,"Demolition of building and structures and the construction of 22,271 sq m (GEA) mixed use development comprising four buildings ranging from four to seven storeys including 2,857 sq m. (GEA) retail use (class A1) 7,103 sq m. (GEA) office use (class B1) and 12,311 sq m. (GEA) residential use (class C3) consisting of 51 units (14 affordable) along with ancillary car and cycle parking landscaping.. PP/13/05341 https://www.rbkc.gov.uk/planning/searches/default.aspx",local-authority-eng:KEC,not owned by a public authority,2014-06-16,,permissioned,full planning permission,POINT(-0.191121 51.50324),17200008,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,/brownfield-land/local-authority-eng/KEC/17200008
17200009,Former TA Centre 245 Warwick Road,,,2018-12-31,,0.81,255,255,"Variation of condition 2 (approved drawings) of planning permission PP/08/00218 (Redevelopment to provide 174 market residential units and 81 affordable residential units, 481 sq.m. of Class A1 (shop), Class A2 (Financial and Professional Services), Class A3 (Restaurant and Cafes) or Class D1 (Non-Residential Institutional) use, together with open space and associated access, parking and landscaping) for amendments to floor to floor heights, unit size, mix of market residential units, block size and alterations to basement. NMA/14/06678 PP/14/01234 https://www.rbkc.gov.uk/planning/searches/default.aspx Site allocation CA6 in the adopted Local Plan and CA7 in the Local Plan Partial Review (LPPR) https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",local-authority-eng:KEC,not owned by a public authority,2014-08-27,,permissioned,full planning permission,POINT(-0.205085 51.495119),17200009,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,/brownfield-land/local-authority-eng/KEC/17200009
17200010,257-265 (Odeon Cinema) Kensington High Street,yes,,2018-12-31,,0.35,62,62,"Demolition of former Post Office delivery office, Whitlock House office building and cinema building with retention of cinema facade to Kensington High Street and construction of basement and buildings to provide cinema facilities 62 residential units (including affordable housing units for elderly people) and associated residential facilities retail and office accommodation car parking spaces. PP/15/02618 https://www.rbkc.gov.uk/planning/searches/default.aspx",local-authority-eng:KEC,not owned by a public authority,2015-10-01,,permissioned,full planning permission,POINT(-0.199213 51.498617),17200010,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,/brownfield-land/local-authority-eng/KEC/17200010
17200012,"K1, 33-35 Brompton Road",yes,,2018-12-31,,0.45,24,24,"Demolition of 33-35 Brompton Road; partial demolition of 4a/5 Sloane Street at basement, ground and first floor level and partial demolition of nos. 1-9 Brompton Road and 1-3 Sloane Street, 13-27 Brompton Road and 2-8 Basil Street, 29-31 Brompton Road and 10-14 Basil Street behind retained facades. Redevelopment of Site to provide retail use, office, residential and restaurant use in a part seven, part eight storey building above three storey basement level. Relocation of existing London Underground entrance; creation of space to facilitate provision of a new step-free London Underground entrance on Hooper's Court; together with amenity space, public realm enhancements, plant, car parking, servicing and access works, electricity sub-station and other associated works.. PP/16/00423 https://www.rbkc.gov.uk/planning/searches/default.aspx",local-authority-eng:KEC,not owned by a public authority,2016-10-28,,permissioned,full planning permission,POINT(-0.160884 51.501268),17200012,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,/brownfield-land/local-authority-eng/KEC/17200012
17200027,Clearings Draycott Avenue,yes,,2018-12-31,,0.54,78,78,"Demolition of Clearings 1, Leverett Street and Denyer Street depot (collectively known as the Clearings site) and redevelopment to provide 78 residential units within three buildings of part 9, part 8 storeys, 7 storeys and 4 storeys, with ancillary facilities for residents, basement car parking, landscaping and walkways between Mossop Street and Denyer Street, Class A1 and Class A1/D2 floorspace at ground floor and Class D2 floorspace at basement levels 1 and 2 (MAJOR DEVELOPMENT). PP/16/01795 https://www.rbkc.gov.uk/planning/searches/default.aspx",local-authority-eng:KEC,not owned by a public authority,2016-09-13,,permissioned,full planning permission,POINT(-0.165513 51.493625),17200027,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,/brownfield-land/local-authority-eng/KEC/17200027
17200033,Earls Court Exhibition Centre and Land Bounded by Warwick Road,,,2018-12-31,,6.2,930,930,"Residential development is part deliverable in the first five years.. Demolition and alteration of existing buildings and structures and the comprehensive redevelopment of the site including new open space, vehicular and pedestrian accesses and routes and a mixed use development comprising buildings to accommodate residential use (Class C3), office use (Class B1), retail use (Classes A1-A5), hotel and serviced apartments uses (Class C1), education, health, community, culture and leisure use (Class D) below ground ancillary space (including parking/plant /servicing), vehicle parking and associated highways alterations, structures for decking over existing rail lines and tunnels, waste and utilities, enabling works including related temporary works including construction of an access road and structures and other works incidental to the development.. PP/11/01937 https://www.rbkc.gov.uk/planning/searches/default.aspx Site allocation CA7 in the adopted Local Plan and CA6 in the Local Plan Partial Review (LPPR) https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",local-authority-eng:KEC,mixed ownership,2013-11-14,,permissioned,outline planning permission,POINT(-0.19662 51.489854),17200033,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,/brownfield-land/local-authority-eng/KEC/17200033
17200036,Holiday Inn ?Forum Hotel - 97 Cromwell Road,,,2018-12-31,,0.62,100,40,"Comprehensive redevelopment and erection of part 30, part 22, and part 7 storey building comprising hotel bedrooms and serviced apartments (Class C1) with ancillary bar, restaurants, conferencing and dining areas, leisure facilities, and back of house areas; and new homes [including affordable homes] (Class C3); with associated basement, energy centre, plant, car parking, cycle parking, refuse stores, and servicing areas; associated highway works; and creation of new publicly accessible open space with associated hard and soft landscaping. PP/18/03461 Refused 46 units. The application has been called in by the Mayor of London who will determine the applciation in February/March 2019. https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",local-authority-eng:KEC,not owned by a public authority,,,not permissioned,,POINT(-0.185125 51.494218),17200036,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,/brownfield-land/local-authority-eng/KEC/17200036
17200047,Kensal Gasworks - Canal Way - Ladbroke Grove,,,2018-12-31,,15.28,3500,3500,"A minimum of 3,500 new residential units, 10,000 sq m of new offices, 2,000 sq m of new non-residential floorspace, including social and community and local shopping facilities in addition to the supermarket. A station on the Elizabeth Line. The relocation and re-provision of the existing Sainsbury's supermarket. On-site renewable energy and the provision of on-site waste management facilities.. Site allocation CA1 both in the adopted Local Plan and the Local Plan Partial Review (LPPR) https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",local-authority-eng:KEC,mixed ownership,,,not permissioned,,POINT(-0.221992 51.526724),17200047,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,/brownfield-land/local-authority-eng/KEC/17200047
17200064,Lots Road Power Station and Chelsea Creek - Lots Road,yes,,2018-12-31,,1.89,420,420,"Conversion of Power Station to provide a mix of residential, retail, office, business and restaurant uses, together with erection of a 25 storey residential tower with ground floor gym, a 3-8 storey building incorporating commercial and residential uses, a 9 storey residential building, associated parking, servicing and landscaping, and works to Chelsea Creek, including three pedestrian bridges.. PP/02/01324, s73 applications NMA/16/05655 https://www.rbkc.gov.uk/planning/searches/default.aspx Chapter 27 in the adopted Local Plan and Policy CA9 in the Local Plan Partial Review (LPPR) https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",local-authority-eng:KEC,not owned by a public authority,2006-01-30,,permissioned,full planning permission,POINT(-0.181135 51.478284),17200064,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,/brownfield-land/local-authority-eng/KEC/17200064
