name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
SKBFR-2,"The Old Quarry, Station Road",yes,,2018-01-12,,6.9,124,124,"Site was promoted through CFS.. Residential. Site is a former Quarry, is brownfield",local-authority-eng:SKE,not owned by a public authority,2017-03-30,,permissioned,outline planning permission,POINT(-0.533053 52.749915),SKBFR-2,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22388&p=0,2017-12-22,/brownfield-land/local-authority-eng/SKE/SKBFR-2
SKBFR-3,"Former Grimers Transport site, Station Road ( Part1 )",yes,,2018-01-12,,1.1,26,26,Site was promoted through CFS.. Residential. Former industrial land. Site is brownfield,local-authority-eng:SKE,not owned by a public authority,2015-10-08,,permissioned,outline planning permission,POINT(-0.342367 52.892299),SKBFR-3,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22389&p=0,2017-12-22,/brownfield-land/local-authority-eng/SKE/SKBFR-3
SKBFR-4,"Former Grimers Transport site, Station Road ( Part2)",yes,,2018-01-12,,0.8,22,22,Site was promoted through CFS.. Former industrial land. Site is brownfield,local-authority-eng:SKE,not owned by a public authority,,,pending decision,,POINT(-0.341904 52.893736),SKBFR-4,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22390&p=0,2017-12-22,/brownfield-land/local-authority-eng/SKE/SKBFR-4
SKBFR-8,Former Aveland High School,yes,,2018-01-12,,1.6,38,38,Site was promoted through CFS.. Residential. Former School site which has now been demolished. Site is brownfield,local-authority-eng:SKE,not owned by a public authority,2016-01-14,,permissioned,outline planning permission,POINT(-0.34644 52.890326),SKBFR-8,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22391&p=0,2017-12-22,/brownfield-land/local-authority-eng/SKE/SKBFR-8
SKBFR-10,"former Peugeot Garage, Uffington Road",yes,,2018-01-12,,0.45,12,12,Site promoted through the CFS.. Former Peugeot Car dealership garage + car park . Site is brownfield,local-authority-eng:SKE,not owned by a public authority,,,pending decision,,POINT(-0.457419 52.655325),SKBFR-10,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22387&p=0,2017-12-22,/brownfield-land/local-authority-eng/SKE/SKBFR-10
SKBFR-22,"Land at Uffington Road, Stamford",yes,,2018-01-12,,4.9,88,88,Site promoted through the CFS . Site is preferred allocation for the LP.. Previous industrial use land that is now vacant. Site is brownfield.,local-authority-eng:SKE,not owned by a public authority,,,pending decision,,POINT(-0.462418 52.657351),SKBFR-22,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22392&p=0,2017-12-22,/brownfield-land/local-authority-eng/SKE/SKBFR-22
SKBFR-26,"Former site of st Wulframs school, Queensway Grantham",yes,,2018-01-12,,1.3,31,31,Site promoted through the SHLAA 2014.. Residential. Demolished School Site . Site is brownfield,local-authority-eng:SKE,not owned by a public authority,2015-09-24,,permissioned,outline planning permission,POINT(-0.612689 52.92278),SKBFR-26,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22393&p=0,2017-12-22,/brownfield-land/local-authority-eng/SKE/SKBFR-26
SKBFR-36,"land north of Uffington Road, Stamford known as Stamford Near East",yes,,2018-01-12,,4.1,73,73,Site promoted through the CFS . Site is preferred allocation for the LP.. Site mixture of industrial buildings. Site is brownfield,local-authority-eng:SKE,not owned by a public authority,,,pending decision,,POINT(-0.460321 52.656785),SKBFR-36,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22394&p=0,2017-12-22,/brownfield-land/local-authority-eng/SKE/SKBFR-36
SKBFR-52,"Blenheim Court, Scotgate, Stamford",yes,,2018-01-12,,0.14,5,5,Site promoted through the SHLAA 2014 .. Site is a hard standing area behind a current shops. Site is brownfield,local-authority-eng:SKE,not owned by a public authority,,,not permissioned,,POINT(-0.48276 52.652803),SKBFR-52,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22395&p=0,2017-12-22,/brownfield-land/local-authority-eng/SKE/SKBFR-52
SKBFR-57,"Old Tannery, Earlsfield Lane",yes,,2018-01-12,,0.4,11,11,Site promoted through the SHLAA 2014 .. Site was former Tanners . Now demolished hard standing area. Site is brownfield,local-authority-eng:SKE,,,,not permissioned,,POINT(-0.651723 52.90544),SKBFR-57,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22396&p=0,2017-12-22,/brownfield-land/local-authority-eng/SKE/SKBFR-57
SKBFR-69,"Garage Court, Kesteven Road",yes,,2018-01-12,,0.1,5,5,Site taken off NULD data. Site is hard standing garages. Site is brownfield,local-authority-eng:SKE,owned by a public authority,,,not permissioned,,POINT(-0.477161 52.660995),SKBFR-69,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22397&p=0,2017-12-22,/brownfield-land/local-authority-eng/SKE/SKBFR-69
SKBFR-119,"Land at 8 Stamford Street, Colsterworth",yes,,2018-01-12,,0.25,5,5,"New site submitted.. Site a former Timber yard. Now used for storage, part of site is brownfield",local-authority-eng:SKE,not owned by a public authority,,,not permissioned,,POINT(-0.619909 52.801532),SKBFR-119,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22398&p=0,2017-12-22,/brownfield-land/local-authority-eng/SKE/SKBFR-119
