site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Westbury Estate,yes,,2019-12-20,,2.84,181,181,,local-authority-eng:LBH,owned by a public authority,2019-09-26,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P0T1RVBOIWV00,permissioned,outline planning permission,POINT(-0.139441 51.46984),BLR028,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15,brownfield-land/local-authority-eng/LBH/BLR028
44 Clapham Common South Side,yes,2019-12-20 00:00:00,2018-12-17,,1.41,293,293,,local-authority-eng:LBH,not owned by a public authority,2018-03-29,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=OL40Z6BOKOL00&activeTab=summary,permissioned,full planning permission,POINT(-0.138776 51.45763),BLR017,,2017-12-15,brownfield-land/local-authority-eng/LBH/BLR017
184 Larkhall Lane,yes,,2018-12-17,,0.06,14,14,,local-authority-eng:LBH,not owned by a public authority,2018-04-06,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=makeComment&keyVal=O4G9WSBOK2J00,permissioned,full planning permission,POINT(-0.131237 51.469863),BLR022,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15,brownfield-land/local-authority-eng/LBH/BLR022
Hemans Estate,,2019-12-20 00:00:00,2017-12-15,,1.91,21,21,,local-authority-eng:LBH,owned by a public authority,,,not permissioned,,POINT(-0.130305 51.478601),BLR029,,2017-12-15,brownfield-land/local-authority-eng/LBH/BLR029
93 King's Avenue,yes,2019-12-20 00:00:00,2017-12-15,,0.29,5,5,,local-authority-eng:LBH,not owned by a public authority,2017-06-27,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONMVRYBOGKM00,permissioned,full planning permission,POINT(-0.129232 51.452703),BLR006,,2017-12-15,brownfield-land/local-authority-eng/LBH/BLR006
Fenwick Estate South,yes,2019-12-20 00:00:00,2017-12-15,,0.47,55,55,,local-authority-eng:LBH,owned by a public authority,2017-02-10,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NUTTNKBO0IB00,permissioned,full planning permission,POINT(-0.127122 51.463812),BLR003,,2017-12-15,brownfield-land/local-authority-eng/LBH/BLR003
Fenwick Estate,,2019-12-20 00:00:00,2017-12-15,,3.15,236,236,,local-authority-eng:LBH,owned by a public authority,,,not permissioned,,POINT(-0.127103 51.464639),BLR027,,2017-12-15,brownfield-land/local-authority-eng/LBH/BLR027
340A Clapham Road,yes,2019-12-20 00:00:00,2017-12-15,,0.19,62,62,,local-authority-eng:LBH,not owned by a public authority,2017-06-21,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7S7DBOFLE00,permissioned,full planning permission,POINT(-0.126674 51.469497),BLR010,,2017-12-15,brownfield-land/local-authority-eng/LBH/BLR010
12-20 Wyvil Road,yes,,2017-12-15,,0.38,278,278,,local-authority-eng:LBH,not owned by a public authority,2017-09-06,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCIUJFBO0GI00,permissioned,full planning permission,POINT(-0.124917 51.481472),BLR005,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15,brownfield-land/local-authority-eng/LBH/BLR005
"Texaco Garage, 36-46 Albert Embankment",yes,,2017-12-15,,0.19,166,166,,local-authority-eng:LBH,not owned by a public authority,2017-10-13,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O2AEV2BO0GI00,permissioned,full planning permission,POINT(-0.121093 51.488785),BLR009,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,2017-12-15,brownfield-land/local-authority-eng/LBH/BLR009
