name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
RBBCBLR008,"Hockley Business Centre, Hooley Lane, Redhill",yes,,2020-12-31,,0.52,60,60,"Outline planning permission (15/01008/OUT) allowed at appeal 2017-05-08 for partial demolition of existing buildings, erection of 4 apartment blocks comprising 33 x 2 bed and 16 x 1 bed apartments, retention of locally listed wall and conversion of existing building into 2 bed house. Outline planning permission (18/00967/OUT) approved 2019-07-19 for partial demolition of existing buildings, erection of 4 apartment blocks comprising 23 x 1-bed flats and 37 x 2-bed flats. Reserved matters (18/00967/RM1) approved 2020-02-06. s.73 application (20/00812/S73) approved 2020-07-22.",local-authority-eng:REI,not owned by a public authority,2020-02-06,https://planning.reigate-banstead.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000ZP9MVLI000,permissioned,reserved matters approval,POINT(-0.170394 51.232365),RBBCBLR008,http://www.reigate-banstead.gov.uk/downloads/file/3828/rbbcblr008,2017-12-31,/brownfield-land/local-authority-eng/REI/RBBCBLR008
RBBCBLR011,"Merstham Library, Weldon Way, Merstham",yes,,2020-12-31,,0.26,10,10,The site allocated in the Development Management Plan for up to 10 homes and/or community/faith facilities (site allocation policy RED5). The library has recently closed following the re-location to the new Community Hub.,local-authority-eng:REI,owned by a public authority,,,Not permissioned,,POINT(-0.145883 51.259156),RBBCBLR011,http://www.reigate-banstead.gov.uk/downloads/file/3827/rbbcblr011,2017-12-31,/brownfield-land/local-authority-eng/REI/RBBCBLR011
RBBCBLR012,"Former Oakley Centre, Radstock Way, Merstham",yes,,2020-12-31,,0.58,22,22,"Planning permission (18/00312/F) and listed building consent (18/00313/LBC) allowed at appeal 2020-01-13 for the demolition of modern extension and conversion of existing listed building to provide 8 flats. Conversion of existing outbuilding into two houses. Residential development of surrounding land to provide 12 houses with associated access, parking and refuse storage. The site is allocated in the Development Management Plan for up to 30 homes (including conversion of listed building) (site allocation policy RED6).",local-authority-eng:REI,owned by a public authority,2020-01-13,https://planning.reigate-banstead.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=HRHHXCMV44000,permissioned,full planning permission,POINT(-0.132443 51.261523),RBBCBLR012,http://www.reigate-banstead.gov.uk/downloads/file/3821/rbbcblr012,2017-12-31,/brownfield-land/local-authority-eng/REI/RBBCBLR012
RBBCBLR013,"Oakley Farm, 143 Bletchingley Road, Merstham",,,2020-12-31,,0.67,13,13,"The site has been allocated, as part of a wider site, as a Sustainable Urban Extension (site allocation policy ERM5) in the Development Management Plan. The wider site has been identified for mixed-use development including residential, open space and either employment (offices and workshops) and/or community space. Its delivery will be subject to DMP Policy MLS1 “Managing land supply.",local-authority-eng:REI,not owned by a public authority,,http://planning.reigate-banstead.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000AAPMVLI000,Not permissioned,,POINT(-0.133085 51.259483),RBBCBLR013,http://www.reigate-banstead.gov.uk/downloads/file/3835/rbbcblr013,2017-12-31,/brownfield-land/local-authority-eng/REI/RBBCBLR013
RBBCBLR016,"Church of the Epiphany, Merstham",yes,,2020-12-31,,0.32,10,10,Planning permission (19/02559/F) granted 2020-11-25 for the demolition of the existing properties and erection of 10 houses. The site is allocated in the Development Management Plan (site allocation policy RED4) for up to 10 homes.,local-authority-eng:REI,not owned by a public authority,2020-11-27,https://planning.reigate-banstead.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=HRH3SXMV44000,permissioned,full planning permission,POINT(-0.141664 51.262119),RBBCBLR016,http://www.reigate-banstead.gov.uk/downloads/file/3836/rbbcblr016,2017-12-31,/brownfield-land/local-authority-eng/REI/RBBCBLR016
RBBCBLR019,"Redhill Railway Station, Princess Way, Redhill",,,2020-12-31,,0.9,200,150,"Planning permission (13/00848/F) granted 2014-01-09 for the redevelopment of the existing station buildings and carparks to provide a new station concourse, a new A1 foodstore; retail parking spaces; 150 residential units arranged in two apartment blocks; residents parking spaces; flexible use class A1, A2, A3 floorspace; plant space; a combined heat and power plant; green roofs; sustainable transport facilities to include a taxi rank; kiss and ride and new multi-storey carpark to provide commuter car parking; delivery and servicing spaces; cycle spaces. Permission lapsed 2017-01-09.",local-authority-eng:REI,not owned by a public authority,,https://planning.reigate-banstead.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IFLPFXMVR5000,Not permissioned,,POINT(-0.166145 51.240167),RBBCBLR019,http://www.reigate-banstead.gov.uk/downloads/file/3847/rbbcblr019,2017-12-31,/brownfield-land/local-authority-eng/REI/RBBCBLR019
RBBCBLR021,"Colebrook Centre, Noke Drive, Redhill",yes,,2020-12-31,,1.3,110,110,"The site has been allocated in the Development Management Plan (site allocation policy RTC4) for mixed-uses (approximately 110 units of housing, potentially housing for older people) and new community uses, potentially including adult social care.",local-authority-eng:REI,owned by a public authority,,https://planning.reigate-banstead.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0004S2MVLI000,Not permissioned,,POINT(-0.162682 51.241233),RBBCBLR021,http://www.reigate-banstead.gov.uk/downloads/file/3844/rbbcblr021,2017-12-31,/brownfield-land/local-authority-eng/REI/RBBCBLR021
RBBCBLR022,"Reading Arch Road Industrial Estate, Redhill",,,2020-12-31,,1.94,150,150,The site has been allocated in the Development Management Plan (site allocation policy RED8) for mixed-use development (retail and 150 residential units).,local-authority-eng:REI,mixed ownership,,https://planning.reigate-banstead.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=KIYU72MV08800,Not permissioned,,POINT(-0.168632 51.237059),RBBCBLR022,http://www.reigate-banstead.gov.uk/downloads/file/3832/rbbcblr022,2017-12-31,/brownfield-land/local-authority-eng/REI/RBBCBLR022
RBBCBLR024,"Former Copyhold Works, Nutfield Road, Redhill",,,2020-12-31,,1.68,35,35,The site is allocated as part of a wider site allocation (DMP site allocation policy ERM2/3). Delivery of the site is dependent upon DMP Policy MLS1 “Managing Land Supply.,local-authority-eng:REI,not owned by a public authority,,https://planning.reigate-banstead.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IEXLSZMVR5000,Not permissioned,,POINT(-0.156196 51.238176),RBBCBLR024,http://www.reigate-banstead.gov.uk/downloads/file/3841/rbbcblr024,2017-12-31,/brownfield-land/local-authority-eng/REI/RBBCBLR024
RBBCBLR033,"Land at Gloucester Road, Redhill",,,2020-12-31,,0.76,60,0,The site has been allocated in the DMP (site allocation policy RTC6) for either residential; residential and office development; or office only development. Loss of town centre car parking capacity would need to be fully assessed and retained or re-provided.,local-authority-eng:REI,owned by a public authority,,,Not permissioned,,POINT(-0.169208 51.243471),RBBCBLR033,http://www.reigate-banstead.gov.uk/downloads/file/3851/rbbcblr033,2017-12-31,/brownfield-land/local-authority-eng/REI/RBBCBLR033
