name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BR0002,"Land off York Road, St Ann's, Rotherham, S65 1PN",yes,,2020-12-15,,0.47,30,15,"RDF0061 - Housing allocation in the Rotherham Local Plan,H20, LDF0065",local-authority-eng:ROT,owned by a public authority,,,not permissioned,,POINT(-1.348773 53.435459),BR0002,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29,/brownfield-land/local-authority-eng/ROT/BR0002
BR0004,"Land at Boswell Street and Arundel Road, Herringthorpe, Rotherham",yes,,2020-12-15,,0.46,15,11,"RDF0082 - H29, LDF0088,",local-authority-eng:ROT,,,,not permissioned,,POINT(-1.340764 53.425265),BR0004,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29,/brownfield-land/local-authority-eng/ROT/BR0004
BR0005,"Land behind Bradgate Club, Bradgate Lane, Rotherham, S61 1QJ",,,2020-12-15,,0.59,19,14,"RDF0139 - Housing allocation in the Rotherham Local Plan,H7, LDF0181,",local-authority-eng:ROT,,,,not permissioned,,POINT(-1.38567 53.435341),BR0005,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29,/brownfield-land/local-authority-eng/ROT/BR0005
BR0006,"Timberyard, Outgang Lane, Dinnington, S25 3QX",yes,,2020-12-15,,7.96,271,167,"RDF0175 - Housing allocation in the Rotherham Local Plan,H75, LDF0238,",local-authority-eng:ROT,not owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2012/1643,not permissioned,,POINT(-1.214415 53.3761),BR0006,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29,/brownfield-land/local-authority-eng/ROT/BR0006
BR0008,"Tarmac site off Blyth Road, Maltby, Rotherham, S64 8HJ",yes,,2020-12-15,,0.95,25,18,"RDF0268 - Under Construction, Housing allocation in the Rotherham Local Plan,H68, LDF0409,",local-authority-eng:ROT,not owned by a public authority,2017-06-02,http://rotherham.planportal.co.uk/?id=RB2015/1075,permissioned,full planning permission,POINT(-1.205144 53.421777),BR0008,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29,/brownfield-land/local-authority-eng/ROT/BR0008
BR0009,"North Farm Close, Harthill, S26 7YH",yes,,2020-12-15,,0.75,17,14,"RDF0360 - Housing allocation in the Rotherham Local Plan,H94, LDF0551, included in larger development proposal not yet decided for 51 dwellings",local-authority-eng:ROT,not owned by a public authority,,,not permissioned,,POINT(-1.26201 53.325376),BR0009,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29,/brownfield-land/local-authority-eng/ROT/BR0009
BR0010,"128-130 Wellgate, Rotherham, S60 2LL",yes,,2020-12-15,,0.65,100,52,"RDF0859 - Housing allocation in the Rotherham Local Plan,H22, LDF0565,",local-authority-eng:ROT,owned by a public authority,2019-11-29,http://rotherham.planportal.co.uk/?id=RB2019/1035,permissioned,full planning permission,POINT(-1.351992 53.427807),BR0010,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29,/brownfield-land/local-authority-eng/ROT/BR0010
BR0011,"Moorgate House, Moorgate Road, Rotherham, S60 2AD",yes,,2020-12-15,,0.43,26,10,"RDF1017 - Housing allocation in the Rotherham Local Plan,H23, LDF0563, 2020 - Demolition application received",local-authority-eng:ROT,not owned by a public authority,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2007/1136,not permissioned,,POINT(-1.352757 53.42621),BR0011,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29,/brownfield-land/local-authority-eng/ROT/BR0011
BR0012,"Land off Mansfield Road, North of A57, Aston, Rotherham",yes,,2020-12-15,,0.78,24,18,"RDF1619 - Under Construction, Housing allocation in the Rotherham Local Plan. Forms part of a wider allocation which in total is estimated to have capacity for 99 homes,H90, LDF0792,",local-authority-eng:ROT,not owned by a public authority,2018-09-10,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2018/0021,permissioned,full planning permission,POINT(-1.303652 53.354299),BR0012,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29,/brownfield-land/local-authority-eng/ROT/BR0012
BR0013,"Land to the north west of Doncaster Road, Dalton, Rotherham",yes,,2020-12-15,,0.63,38,15,"RDF1671 - Housing allocation in the Rotherham Local Plan,H25, LDF0134",local-authority-eng:ROT,not owned by a public authority,,,not permissioned,,POINT(-1.317059 53.443248),BR0013,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29,/brownfield-land/local-authority-eng/ROT/BR0013
