name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
10a,"Dunsfold Aerodrome, Stovolds Hill, Cranleigh",yes,,2019-12-04,,214,2600,2600,"Site forms part of a larger promoted site which includes elements of greenfield, only the brownfield element has been included. This is a strategic site within the Waverley Local Plan Part 1 with an allocation of 2600 with planning permission granted for 1,800. Planning permission granted for new access road.",local-authority-eng:WAE,not owned by a public authority,2018-03-29,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2015%2F2395#VIEW?RefType=GFPlanning&KeyNo=279094&KeyText=Subjecthttp://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=WA%2F2019%2F1278#VIEW?RefType=GFPlanning&KeyNo=371098&KeyText=Subject,permissioned,outline planning permission,POINT(-0.535632 51.116282),10a,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,/brownfield-land/local-authority-eng/WAE/10a
130,"Cranleigh C of E Primary School (Infant), Church Lane, Cranleigh",yes,,2019-12-04,,0.61,20,20,,local-authority-eng:WAE,owned by a public authority,,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=WA%2F2017%2F1389#VIEW?RefType=GFPlanning&KeyNo=309693&KeyText=Subject,not permissioned,,POINT(-0.485114 51.142539),130,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,/brownfield-land/local-authority-eng/WAE/130
132a,"Coal Yard, 6 The Street, Wrecclesham, Farnham",yes,2019-12-04,2018-12-12,,0.27,9,9,,local-authority-eng:WAE,not owned by a public authority,2018-09-28,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2018%2F0840#VIEW?RefType=GFPlanning&KeyNo=318229&KeyText=Subject|http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2016%2F1264#VIEW?RefType=GFPlanning&KeyNo=287343&KeyText=Subject,permissioned,full planning permission,POINT(-0.818773 51.199569),132a,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,/brownfield-land/local-authority-eng/WAE/132a
133a,"Colemans Yard, Wrecclesham Road, Farnham",,,2019-12-04,,0.24,10,10,The site is an allocation in the Farnham Neighbourhood Plan.,local-authority-eng:WAE,not owned by a public authority,,,not permissioned,,POINT(-0.81658 51.199888),133a,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,/brownfield-land/local-authority-eng/WAE/133a
144,"Central Hindhead, London Road, Hindhead",yes,,2018-12-12,,1.64,34,34,,local-authority-eng:WAE,not owned by a public authority,,,not permissioned,,POINT(-0.731194 51.114449),144,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,/brownfield-land/local-authority-eng/WAE/144
245,"Site of 5 to 21 Wey Hill, Haslemere",yes,,2018-12-12,,0.31,45,45,"Erection of 45 apartments in 2 blocks including associated semi-basement parking, amenity space, landscaping and new access.",local-authority-eng:WAE,not owned by a public authority,2018-11-21,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2010%2F1568#VIEW?RefType=GFPlanning&KeyNo=173378&KeyText=Subject|http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2017%2F0920#VIEW?RefType=GFPlanning&KeyNo=308178&KeyText=Subject,permissioned,full planning permission,POINT(-0.723738 51.08791),245,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,/brownfield-land/local-authority-eng/WAE/245
264,"Victoria House, South Street, Farnham",,,2017-12-15,,0.06,8,8,,local-authority-eng:WAE,not owned by a public authority,,,not permissioned,,POINT(-0.795983 51.214095),264,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,/brownfield-land/local-authority-eng/WAE/264
368,"Wheeler Street Nurseries, Wheeler Lane, Witley, Godalming",yes,2019-12-04,2018-12-12,,0.71,18,18,Erection of 18 dwellings (including 5 affordable dwellings following demolition of existing dwelling and all other structures,local-authority-eng:WAE,not owned by a public authority,2019-01-23,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2018%2F1688#VIEW?RefType=GFPlanning&KeyNo=326779&KeyText=Subject,permissioned,full planning permission,POINT(-0.649846 51.157423),368,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,/brownfield-land/local-authority-eng/WAE/368
383a,"Cranleigh C of E Primary School (Junior), Parsonage Road, Cranleigh",yes,,2019-12-04,,1.98,70,70,,local-authority-eng:WAE,mixed ownership,,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2017%2F1389#VIEW?RefType=GFPlanning&KeyNo=309693&KeyText=Subject,not permissioned,,POINT(-0.488236 51.142421),383a,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,/brownfield-land/local-authority-eng/WAE/383a
478a,"Part of SSE Farnham Depot, Lower Weybourne Lane, Farnham",,,2019-12-04,,1.79,52,52,,local-authority-eng:WAE,not owned by a public authority,,,not permissioned,,POINT(-0.770997 51.231888),478a,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,/brownfield-land/local-authority-eng/WAE/478a
