name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BLR17135,"The Old Mill Hollingthorpe Lane, Hall Green, Wakefield",yes,,2017-12-31,,0.22,6,6,15/02331/OUT. Outline residential development for up to 6 dwellings (all other matters reserved) and demolition of buildings.,local-authority-eng:WKF,,2015-12-22,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NVHQWYQQL0C00,permissioned,outline planning permission,POINT(-1.527481 53.631008),BLR17135,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=431345&y=415046&zoom=10,2017-12-31,/brownfield-land/local-authority-eng/WKF/BLR17135
BLR18207,"18 King Street, Wakefield",yes,,2018-12-31,,0.02,8,8,17/03109/COUO. Change of use from class B1 (offices) to Class C3 8 apartments,local-authority-eng:WKF,,2018-01-26,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P0FLRWQQ08600,permissioned,full planning permission,POINT(-1.500824 53.683257),BLR18207,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=433067&y=420871&zoom=10,2018-03-31,/brownfield-land/local-authority-eng/WKF/BLR18207
BLR17166,"Bishopgarth, Wakefield",yes,,2017-12-31,,3.55,112,112,14/02730/OUT. Demolition of existing buildings. Outline application for residential development up to 150no. dwellings with means of access,local-authority-eng:WKF,,2016-03-22,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NGDGQRQQ90000,permissioned,outline planning permission,POINT(-1.500284 53.690517),BLR17166,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=433097&y=421679&zoom=10,2017-12-31,/brownfield-land/local-authority-eng/WKF/BLR17166
BLR17142,"Victoria Works, Wakefield",,,2017-12-31,,0.18,20,20,,local-authority-eng:WKF,,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=KJ9NPYQQ90000,not permissioned,,POINT(-1.51368 53.684451),BLR17142,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=432217&y=420998&zoom=10,2017-12-31,/brownfield-land/local-authority-eng/WKF/BLR17142
BLR17141,"Sirdar, Flanshaw Lane, Wakefield",,,2017-12-31,,6.54,262,262,,local-authority-eng:WKF,,,,not permissioned,,POINT(-1.53108 53.685545),BLR17141,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=431067&y=421112&zoom=10,2017-12-31,/brownfield-land/local-authority-eng/WKF/BLR17141
BLR17167,"Former B Power Station Site, Wakefield",yes,,2017-12-31,,16.64,334,334,"16/01977/FUL. Full Application for 334 dwellings and associated car parking, garages, access and landscaping, open space and drainage provision, with vehicular access served from Doncaster Road and new junction improvements proposed as part of the Wakefield Eastern Relief Road (WERR) (app ref: 14/01889/FUL).",local-authority-eng:WKF,,2007-05-25,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OBP8KHQQKHW00,permissioned,full planning permission,POINT(-1.472772 53.672027),BLR17167,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=434929&y=419635&zoom=10,2017-12-31,/brownfield-land/local-authority-eng/WKF/BLR17167
BLR17140,"Eagle Grove, Flanshaw, Wakefield",,,2017-12-31,,1.23,49,49,,local-authority-eng:WKF,mixed ownership,,,not permissioned,,POINT(-1.532642 53.68396),BLR17140,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=430965&y=420935&zoom=10,2017-12-31,/brownfield-land/local-authority-eng/WKF/BLR17140
BLR17129,"Kirkgate (Kirkgate / Sun Lane), Wakefield",,,2017-12-31,,0.28,14,14,,local-authority-eng:WKF,owned by a public authority,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MY3XMDQQ90000,not permissioned,,POINT(-1.492754 53.682037),BLR17129,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=433601&y=420739&zoom=10,2017-12-31,/brownfield-land/local-authority-eng/WKF/BLR17129
BLR17137,"Former Warburton's, Westgate End, Wakefield",,,2017-12-31,,0.75,30,30,,local-authority-eng:WKF,,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JYSI8OQQ24000,not permissioned,,POINT(-1.512549 53.680132),BLR17137,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=432295&y=420518&zoom=10,2017-12-31,/brownfield-land/local-authority-eng/WKF/BLR17137
BLR17163,"Red Hall Avenue (unit 18B), Wakefield",yes,,2017-12-31,,0.98,26,26,15/01197/COU. Change of use from B1(a) office to 26 no. apartments.,local-authority-eng:WKF,,2015-08-06,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NODV0NQQ04200,permissioned,other,POINT(-1.50654 53.700718),BLR17163,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=432676&y=422811&zoom=10,2017-12-31,/brownfield-land/local-authority-eng/WKF/BLR17163
