site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Honey Street Mills, Honey Street, Pewsey",yes,,2017-12-01,,0.36,5,5,Demolition of two dwellings and vacant former commercial buildings and replacement with five no. dwellings.,local-authority-eng:WIL,not owned by a public authority,2014-03-19,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.8523 51.353337),E10.0772,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01,brownfield-land/local-authority-eng/WIL/E10-0772
"28 St Margarets Mead, Marlborough",yes,,2018-12-01,,0.12,6,6,Demolition of building in use as a small HMO and erection of 6 dwellings and associated works,local-authority-eng:WIL,not owned by a public authority,2018-01-08,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.720667 51.418503),E17.11168,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2018-12-01,brownfield-land/local-authority-eng/WIL/E17-11168
"Royal Oak Public House, 43 New Park Street, Devizes",yes,,2018-12-01,,0.03,7,7,Conversion of former public house into 8 residential apartments including conversion of rear single storey outbuilding,local-authority-eng:WIL,not owned by a public authority,2017-07-18,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.99412 51.353889),E17.1587,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2018-12-01,brownfield-land/local-authority-eng/WIL/E17-1587
"Former Laurel Garage & New House, Back Lane, Ramsbury",yes,,2018-12-01,,0.14,6,6,"Demolition of 'The New House' and redevelopment of former Laurel Garage site to provide 6 no. dwellings, associated access, parking, turning, landscaping and private amenity space (resubmission of 16/10596/FUL)",local-authority-eng:WIL,not owned by a public authority,2017-11-07,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.612291 51.442787),E17.2540,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2018-12-01,brownfield-land/local-authority-eng/WIL/E17-2540
"St Marys School, College Road, Purton, nr Swindon",yes,01/03/2020,2017-12-01,,0.26,8,8,Part Demolition & Change of Use From Education to Residential,local-authority-eng:WIL,not owned by a public authority,2016-04-07,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.86878 51.586696),N12.1442,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01,brownfield-land/local-authority-eng/WIL/N12-1442
"Pew Hill House, Pew Hill, Chippenham",yes,,2017-12-01,,0.47,9,9,Convert offices to 9 flats - Renewal of 10/00449/FUL,local-authority-eng:WIL,mixed ownership,2013-07-22,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.11033 51.469639),N13.0611,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01,brownfield-land/local-authority-eng/WIL/N13-0611
"Old Glove Factory adj 25 Brockleaze, Neston, Corsham",yes,,2017-12-01,,0.34,10,10,Conversion of 3 Factory Units to 10 Dwellings,local-authority-eng:WIL,not owned by a public authority,2014-02-25,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.19238 51.41241),N13.2173,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01,brownfield-land/local-authority-eng/WIL/N13-2173
"81, The Green, Lyneham, Chippenham",yes,01/03/2020,2017-12-01,,0.5,15,15,Extra Care Facility with Guest Bedrooms,local-authority-eng:WIL,not owned by a public authority,2016-01-27,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.972716 51.513378),N14.10444,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01,brownfield-land/local-authority-eng/WIL/N14-10444
"36 Market Place, Chippenham",yes,,2018-12-01,,0.03,6,6,Change of Use from Offices/Storage into 6 Domestic Dwellings and Associated Works,local-authority-eng:WIL,not owned by a public authority,2017-04-21,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.113065 51.458011),N16.11758,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2018-12-01,brownfield-land/local-authority-eng/WIL/N16-11758
"Grove House Surgery, 18 Wilton Road, Salisbury",yes,,2017-12-01,,0.1,10,10,erection of a new 2.5 storey building containing 10x flats; parking and landscaping,local-authority-eng:WIL,not owned by a public authority,2014-06-26,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.806948 51.072949),S13.7176,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01,brownfield-land/local-authority-eng/WIL/S13-7176
"Milford House 43-55 Milford Street, Salisbury",yes,,2017-12-01,,0.24,31,31,Prior Approval notification for change of use of existing property from office (B1(a)) to 31 no. flats (C3),local-authority-eng:WIL,not owned by a public authority,2015-01-13,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,other,POINT(-1.791037 51.068848),S14.10997,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01,brownfield-land/local-authority-eng/WIL/S14-10997
"1 Fish Row, Salisbury",yes,,2017-12-01,,0.03,7,7,Change of use / conversion of part of first floor and second / third floors to residential use,local-authority-eng:WIL,not owned by a public authority,2015-04-20,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.794292 51.068764),S15.0665,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01,brownfield-land/local-authority-eng/WIL/S15-0665
"Skylark Motor Services Ltd, The Ridge, Woodfalls, Salisbury",yes,,2017-12-01,,0.28,7,7,"Proposed demolition of existing buildings and construction of 7 dwellings, including formation of access and parking, and associated works.",local-authority-eng:WIL,not owned by a public authority,2016-10-04,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.719627 50.980197),S15.11698,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01,brownfield-land/local-authority-eng/WIL/S15-11698
"Adj. Hideaway Garage, London Road, Amesbury",yes,,2017-12-01,,0.14,12,12,Variation of Condition 11 of planning application 13/06337/FUL to vary the ground floor and site plans,local-authority-eng:WIL,not owned by a public authority,2015-09-30,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.768676 51.177079),S15.6962,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01,brownfield-land/local-authority-eng/WIL/S15-6962
"Hillcote 22 Manor Road, Salisbury",yes,,2017-12-01,,0.18,5,5,"Change of use of care home to two dwellings, conversion of stable building to one dwelling, erection of two new detached dwellings",local-authority-eng:WIL,not owned by a public authority,2017-01-09,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.786483 51.072203),S16.10594,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01,brownfield-land/local-authority-eng/WIL/S16-10594
