site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Formerly Pondwell Holiday Camp, Pondwell Hill, Ryde, PO331QA",yes,,2019-12-16,,1.44,25,25,"P/00867/17. Demolition of office block and 37 residential units, redevelopment of the site for 25 residential units.",local-authority-eng:IOW,not owned by a public authority,2017-10-16,,permissioned,full planning permission,POINT(-1.123851 50.717711),BFR090,https://www.iwight.com/brownfieldlandregister,2017-12-22,brownfield-land/local-authority-eng/IOW/BFR090
"Former Bembridge C or E School, Steyne Road, Brembridge, PO35",yes,2019-12-16,2019-12-16,,0.75,13,13,"Completed. Demolition of buildings, construction of 5 pairs of semi-detached dwellings and terrace of 3 dwellings",local-authority-eng:IOW,not owned by a public authority,2015-06-09,,permissioned,full planning permission,POINT(-1.083307 50.685133),BFR091,https://www.iwight.com/brownfieldlandregister,2017-12-22,brownfield-land/local-authority-eng/IOW/BFR091
"Former Youth Centre, Well Street, Ryde",,2019-12-16,2019-12-16,,0.08,5,5,No longer meets the appropriate tests and no longer under ownership of the authority. Residential led development,local-authority-eng:IOW,not owned by a public authority,,,not permissioned,,POINT(-1.164225 50.724671),BFR092,https://www.iwight.com/brownfieldlandregister,2017-12-22,brownfield-land/local-authority-eng/IOW/BFR092
"Former Sandham Middle School site, Sandown",,,2017-12-22,,2.29,5,5,Residential led development,local-authority-eng:IOW,owned by a public authority,,,not permissioned,,POINT(-1.164089 50.659004),BFR094,https://www.iwight.com/brownfieldlandregister,2017-12-22,brownfield-land/local-authority-eng/IOW/BFR094
"Test Centre, 23 Medina Avenue, Newport",,,2019-12-16,,0.1,6,6,"P/01413/18. Proposed 6 x dwellings with associated parking, landscaping and works",local-authority-eng:IOW,owned by a public authority,2019-03-06,,permissioned,full planning permission,POINT(-1.290793 50.695761),BFR095,https://www.iwight.com/brownfieldlandregister,2017-12-22,brownfield-land/local-authority-eng/IOW/BFR095
"Former Ventnor Youth Centre, Victoria Street, Ventnor",,,2017-12-22,,0.03,5,5,Residential led development,local-authority-eng:IOW,owned by a public authority,,,not permissioned,,POINT(-1.201952 50.595329),BFR096,https://www.iwight.com/brownfieldlandregister,2017-12-22,brownfield-land/local-authority-eng/IOW/BFR096
"St Thomas' Car Park, St Thomas Street (south), Ryde",,,2017-12-22,,0.45,5,5,Residential led development,local-authority-eng:IOW,owned by a public authority,,,not permissioned,,POINT(-1.162872 50.732225),BFR098,https://www.iwight.com/brownfieldlandregister,2017-12-22,brownfield-land/local-authority-eng/IOW/BFR098
"Former Town Hall, Grafton Street, Sandown",,,2020-04-03,,0.15,11,11,20/00455/FUL. Demolition of flat roof extensions and outbuildings; proposed conversion to form 9 dwellings and community hall; pair of semi-detached dwellings on land to the rear,local-authority-eng:IOW,owned by a public authority,,,pending decision,full planning permission,POINT(-1.157442 50.654918),BFR100,https://www.iwight.com/brownfieldlandregister,2017-12-22,brownfield-land/local-authority-eng/IOW/BFR100
"Former Weston Primary School site, Weston Road, Totland",,,2017-12-22,,0.41,5,5,Residential led development,local-authority-eng:IOW,owned by a public authority,,,not permissioned,,POINT(-1.543489 50.67742),BFR101,https://www.iwight.com/brownfieldlandregister,2017-12-22,brownfield-land/local-authority-eng/IOW/BFR101
"Wight City Leisure Centre, 37 Culver Parade, Sandown",yes,,2018-12-21,,0.54,47,47,"P/00691/17. Demolition of three storey building; construction of 47 residential dwellings; provision of flexible commercial floor space (A2/A3/B1a) on part of the ground and lower ground floor floors; formation of vehicular access points onto Fort Street; parking, access roads, landscaping and bin stores (Revised plans relating to parking and access arrangements)",local-authority-eng:IOW,not owned by a public authority,2018-05-02,,permissioned,full planning permission,POINT(-6.809488 53.943132),BFR109,https://www.iwight.com/brownfieldlandregister,2018-12-21,brownfield-land/local-authority-eng/IOW/BFR109
"Highmead and The Laurels (formally Elmdon House), 3, Highfield Road, Shanklin",yes,,2018-12-21,,0.28,10,10,P/01393/17. Demolition of building; proposed construction of 10 houses (revised location description)(re-advertised application)(revised plans),local-authority-eng:IOW,owned by a public authority,2018-08-23,,permissioned,full planning permission,POINT(-6.858358 53.918433),BFR110,https://www.iwight.com/brownfieldlandregister,2018-12-21,brownfield-land/local-authority-eng/IOW/BFR110
"Fallowfield Rest Home, 14 Great Preston Road, Ryde",yes,,2018-12-21,,0.11,14,14,P/00631/18. Change of use from residential care home to provide 14 supported living units with shared facilities.,local-authority-eng:IOW,not owned by a public authority,2018-07-31,,permissioned,full planning permission,POINT(-1.149845 50.721573),BFR111,https://www.iwight.com/brownfieldlandregister,2018-12-21,brownfield-land/local-authority-eng/IOW/BFR111
"Steephill Residential Home, 2 Steephill Court Road, Ventnor",yes,,2018-12-21,,0.44,10,10,P/00505/18. Conversion and extension of existing private house (former residential care home) to form 10 apartments. (9 additional units) New car parking and turning area (revised plans),local-authority-eng:IOW,not owned by a public authority,2018-09-14,,permissioned,full planning permission,POINT(-1.230706 50.589938),BFR112,https://www.iwight.com/brownfieldlandregister,2018-12-21,brownfield-land/local-authority-eng/IOW/BFR112
"91-93B High Street, Ryde",yes,,2018-12-21,,0.07,16,16,P/01203/17. Outline application for the demolition of an existing shop and flats over; replacement block of 16 flats (revised plans) (amended description),local-authority-eng:IOW,not owned by a public authority,2018-03-27,,permissioned,outline planning permission,POINT(-1.163865 50.724992),BFR113,https://www.iwight.com/brownfieldlandregister,2018-12-21,brownfield-land/local-authority-eng/IOW/BFR113
"Savoy Court, Victoria Road and 1 and 3, Avenue Road, Sandown",yes,,2018-12-21,,0.18,12,12,P/00216/18. Proposed development of 12 dwellings; car parking and landscaping,local-authority-eng:IOW,not owned by a public authority,2018-04-16,,permissioned,full planning permission,POINT(-1.150513 50.656361),BFR114,https://www.iwight.com/brownfieldlandregister,2018-12-21,brownfield-land/local-authority-eng/IOW/BFR114
"Medina Food Services, 1 Little London, Newport",yes,,2018-12-21,,0.19,21,21,"P/00959/17. Outline for construction of 21 flats, 3 commercial business units and a flood evacuation route",local-authority-eng:IOW,not owned by a public authority,2018-08-15,,permissioned,outline planning permission,POINT(-1.29207 50.704078),BFR115,https://www.iwight.com/brownfieldlandregister,2018-12-21,brownfield-land/local-authority-eng/IOW/BFR115
"Winchester House, Sandown Road, Shanklin",,,2018-12-21,,0.76,20,20,Residential led development,local-authority-eng:IOW,not owned by a public authority,,,not permissioned,,POINT(-1.16971 50.640321),BFR022,https://www.iwight.com/brownfieldlandregister,2018-12-21,brownfield-land/local-authority-eng/IOW/BFR022
"Former Flamingo Park, Oakhill Road, Seaview",,,2020-02-17,,6.38,15,15,Residential led development,local-authority-eng:IOW,not owned by a public authority,,,not permissioned,,POINT(-1.123577 50.721001),BFR003,https://www.iwight.com/brownfieldlandregister,2018-12-21,brownfield-land/local-authority-eng/IOW/BFR003
"Old Hosiden Besson Site, Binstead Road, Ryde",,,2018-12-21,,0.64,15,15,Residential led development,local-authority-eng:IOW,not owned by a public authority,,,not permissioned,,POINT(-1.183755 50.726698),BFR013,https://www.iwight.com/brownfieldlandregister,2018-12-21,brownfield-land/local-authority-eng/IOW/BFR013
"117 Medina Avenue, Newport",yes,,2018-12-21,,0.43,12,12,Residential led development,local-authority-eng:IOW,not owned by a public authority,,,not permissioned,,POINT(-1.288983 50.692837),BFR037,https://www.iwight.com/brownfieldlandregister,2018-12-21,brownfield-land/local-authority-eng/IOW/BFR037
"Depot site at Lowtherville Road, Ventnor",,,2018-12-21,,0.7,15,15,Residential led development,local-authority-eng:IOW,owned by a public authority,,,not permissioned,,POINT(-1.217171 50.600262),BFR046,https://www.iwight.com/brownfieldlandregister,2018-12-21,brownfield-land/local-authority-eng/IOW/BFR046
"The Bayhouse Hotel, 8 Chine Avenue, Shanklin",yes,,2020-12-08,,1.3,14,14,"P/00802/17 Commenced. Demolition of hotel; proposed mixed use redevelopment consisting of 2/3/4 storey building to provide 11 residential units and 3 holiday units; associated access, parking and landscaping",local-authority-eng:IOW,not owned by a public authority,2017-12-06,,permissioned,full planning permission,POINT(-1.174688 50.62737),BFR103,https://www.iwight.com/brownfieldlandregister,2018-12-21,brownfield-land/local-authority-eng/IOW/BFR103
"Chester Lodge Hotel, 7 Beachfield Road, Sandown",yes,,2018-12-21,,0.8,5,5,Residential led development,local-authority-eng:IOW,not owned by a public authority,,,not permissioned,,POINT(-1.15935 50.652675),BFR067,https://www.iwight.com/brownfieldlandregister,2018-12-21,brownfield-land/local-authority-eng/IOW/BFR067
"Buildings at Lee Farm, Wellow",yes,,2018-12-21,,0.6,10,10,Residential led development,local-authority-eng:IOW,not owned by a public authority,,,not permissioned,,POINT(-1.46234 50.695653),BFR104,https://www.iwight.com/brownfieldlandregister,2018-12-21,brownfield-land/local-authority-eng/IOW/BFR104
"Parklands Centre Park Road, Cowes",yes,,2018-12-21,,0.2,7,7,Residential led development,local-authority-eng:IOW,owned by a public authority,,,not permissioned,,POINT(-1.304983 50.759768),BFR105,https://www.iwight.com/brownfieldlandregister,2018-12-21,brownfield-land/local-authority-eng/IOW/BFR105
"Shanklin Esplanade Car Park, Shanklin",,,2018-12-21,,0.21,5,5,Residential led development,local-authority-eng:IOW,owned by a public authority,,,not permissioned,,POINT(-1.171415 50.631799),BFR106,https://www.iwight.com/brownfieldlandregister,2018-12-21,brownfield-land/local-authority-eng/IOW/BFR106
"Land at Fairlee Road, Hillside, Newport",,,2018-12-21,,0.21,15,15,Residential led development,local-authority-eng:IOW,owned by a public authority,,,not permissioned,,POINT(-1.289102 50.702729),BFR107,https://www.iwight.com/brownfieldlandregister,2018-12-21,brownfield-land/local-authority-eng/IOW/BFR107
"Medina Yard, Cowes",yes,,2018-12-21,,5.06,535,535,"Hybrid application, both full and outline. Resolution to approve subject to S106. P/00496/16. Mixed use development but residential led",local-authority-eng:IOW,not owned by a public authority,,,pending decision,other,POINT(-1.294294 50.755908),BFR108,https://www.iwight.com/brownfieldlandregister,2018-12-21,brownfield-land/local-authority-eng/IOW/BFR108
"Beachside Chalets, Marsh Road, Cowes",,,2020-12-08,,0.27,9,9,"P/00903/16 - Commenced. Demolition of 9 chalets, store and shed; 9 replacement enlarged chalets to be used as dwellings with associated bin store, car port & store",local-authority-eng:IOW,not owned by a public authority,2018-03-06,,permissioned,full planning permission,POINT(-1.33076 50.756672),BFR117,https://www.iwight.com/brownfieldlandregister,2019-12-16,brownfield-land/local-authority-eng/IOW/BFR117
"Former Ventnor Methodist Church, High Street, Ventnor",,,2019-12-16,,0.08,7,7,P/00678/18. Conversion of existing building to form 7 apartments,local-authority-eng:IOW,not owned by a public authority,2018-10-08,,permissioned,full planning permission,POINT(-1.20082 50.59623),BFR118,https://www.iwight.com/brownfieldlandregister,2019-12-16,brownfield-land/local-authority-eng/IOW/BFR118
"32a Union Street, Ryde",,,2019-12-16,,0.05,5,5,P/00830/18. Conversion of 1st and 2nd floors to form 5 self contained flats,local-authority-eng:IOW,not owned by a public authority,2019-01-25,,permissioned,full planning permission,POINT(-1.16218 50.730502),BFR119,https://www.iwight.com/brownfieldlandregister,2019-12-16,brownfield-land/local-authority-eng/IOW/BFR119
"13 Gills Cliff Road, Ventnor",,,2019-12-16,,0.09,6,6,P/00832/18. Demolition of dwelling; outline for a three storey building to form 6 flats with parking; alterations to vehicular access,local-authority-eng:IOW,not owned by a public authority,2019-02-22,,permissioned,outline planning permission,POINT(-1.218226 50.593704),BFR120,https://www.iwight.com/brownfieldlandregister,2019-12-16,brownfield-land/local-authority-eng/IOW/BFR120
"Old Stag Inn, 2 Cowes Road, Newport",,,2019-12-16,,0.35,3,3,P/01265/18.  Proposed 3no detached dwellings with associated access; car parking and landscaping,local-authority-eng:IOW,owned by a public authority,2019-03-05,,permissioned,full planning permission,POINT(-1.304061 50.723431),BFR121,https://www.iwight.com/brownfieldlandregister,2019-12-16,brownfield-land/local-authority-eng/IOW/BFR121
"14 Victoria Road, Sandown",,,2019-12-16,,0.03,5,5,P/00045/19. Demolition of flat roof extension; change of use from a HMO to 5 single bedroom flats; proposed replacement flat roof extension,local-authority-eng:IOW,not owned by a public authority,2019-03-11,,permissioned,full planning permission,POINT(-1.151568 50.656701),BFR122,https://www.iwight.com/brownfieldlandregister,2019-12-16,brownfield-land/local-authority-eng/IOW/BFR122
"Roseberry Hotel, 3 Alexandra Road, Shanklin",,,2019-12-16,,0.12,11,11,P/00813/18. Demolition of the existing hotel and detached two storey annexe; Outline for construction of 11 apartments; new vehicular access and parking; bin and cycle stores (revised scheme) (revised plans),local-authority-eng:IOW,not owned by a public authority,2018-12-07,,permissioned,outline planning permission,POINT(-1.177179 50.628863),BFR123,https://www.iwight.com/brownfieldlandregister,2019-12-16,brownfield-land/local-authority-eng/IOW/BFR123
"Christian Respite Centre, 35 Carter Street, Sandown",,,2019-12-16,,0.1,9,9,P/00339/19. Demolition of building; Construction of 1/3 storey building to form 9 flats with parking; alterations to existing vehicular access; formation of new vehicular access.,local-authority-eng:IOW,not owned by a public authority,2019-10-30,,permissioned,full planning permission,POINT(-1.155371 50.658411),BFR124,https://www.iwight.com/brownfieldlandregister,2019-12-16,brownfield-land/local-authority-eng/IOW/BFR124
"33 Noke Common, Newport",,,2019-12-16,,0.34,7,7,P/00344/19. Proposed 7 dwellings with parking; formation of vehicular accesses; landscaping (revised plans)(revised description),local-authority-eng:IOW,not owned by a public authority,2019-11-15,,permissioned,full planning permission,POINT(-1.307304 50.720636),BFR125,https://www.iwight.com/brownfieldlandregister,2019-12-16,brownfield-land/local-authority-eng/IOW/BFR125
"Bucklers View, Worsley Road, Gurnard",,,2020-12-08,,0.25,12,12,19/00080/FUL. Proposed 2/3 storey extension to form 12 sheltered homes (use class C3) to include remodelling of existing flat to be used as staff facilities (revised plans)(readvertised application,local-authority-eng:IOW,not owned by a public authority,2020-01-16,,permissioned,full planning permission,POINT(-1.321033 50.754808),BFR126,https://www.iwight.com/brownfieldlandregister,2019-12-16,brownfield-land/local-authority-eng/IOW/BFR126
"Belgrave Hotel, 14-16 Beachfield Road",,2020-12-08,2020-12-08,,0.2,6,6,19/00810/FUL - Withdrawn 2020-07-10. Proposed six dwellings; parking and landscaping,local-authority-eng:IOW,not owned by a public authority,,,pending decision,full planning permission,POINT(-1.159558 50.652092),BFR127,https://www.iwight.com/brownfieldlandregister,2019-12-16,brownfield-land/local-authority-eng/IOW/BFR127
"57-59 High Street, Sandown",,,2020-12-09,,0.24,5,5,19/01019/FUL - Commenced. Conversion and extension to provide 5x flats and ground floor commercial unit/restaurant; alterations to shopfront (revised scheme) (revised plans) (revised description),local-authority-eng:IOW,not owned by a public authority,2019-12-17,,permissioned,full planning permission,POINT(-1.153529 50.654629),BFR128,https://www.iwight.com/brownfieldlandregister,2019-12-16,brownfield-land/local-authority-eng/IOW/BFR128
"La Veness, Esplanade, Sandown",,,2019-12-16,,0.05,5,5,"19/01377/FUL. Demolition of existing building; proposed block comprising 1 x bed maisonette, 3 x 2 bed flats and 1 x 3 bed penthouse suite; formation of new vehicular access, parking and associated landscaping",local-authority-eng:IOW,not owned by a public authority,,,pending decision,full planning permission,POINT(-1.208802 50.592912),BFR129,https://www.iwight.com/brownfieldlandregister,2019-12-16,brownfield-land/local-authority-eng/IOW/BFR129
"11, 11a, 11b, 11c, 11d St James Street, Newport, PO30",,,2019-12-16,,0.06,11,11,"P/01008/18. Demolition of existing building: Proposed two/three storey building to provide 5 houses, 6 flats and ground floor commercial office space.",local-authority-eng:IOW,not owned by a public authority,2019-02-15,,permissioned,full planning permission,POINT(-1.296144 50.700614),BFR130,https://www.iwight.com/brownfieldlandregister,2019-12-16,brownfield-land/local-authority-eng/IOW/BFR130
"33 Carter Street, Sandown, PO36 8DQ",,,2020-03-31,,0.11,9,9,19/01665/FUL. Demolition of house; proposed block of 9 flats with parking; formation of vehicular access,local-authority-eng:IOW,not owned by a public authority,2020-03-02,,permissioned,full planning permission,POINT(-1.155104 50.658337),BFR131,https://www.iwight.com/brownfieldlandregister,2020-03-31,brownfield-land/local-authority-eng/IOW/BFR131
"Sunny Bay Apartments, Alexandra Road, Shanklin, PO37 6 AF",,,2020-03-31,,0.1,9,9,"19/01575/FUL. Conversion and alterations to form nine self-contained specialised supported housing apartments (use class C3(b)) with staff accommodation, to include additional ground floor window in south elevation, bin and cycle stores (revised plans).",local-authority-eng:IOW,not owned by a public authority,2020-02-05,,permissioned,full planning permission,POINT(-1.176418 50.629514),BFR132,https://www.iwight.com/brownfieldlandregister,2020-03-31,brownfield-land/local-authority-eng/IOW/BFR132
"Central, Victoria Street, Ventnor PO30 1ET",,,2020-04-01,,0.11,6,6,"20/00354/FUL. Demolition of existing buildings, construction of 6 no 3 storey Town Houses, with parking",local-authority-eng:IOW,not owned by a public authority,,,pending decision,full planning permission,POINT(-1.201345 50.595244),BFR133,https://www.iwight.com/brownfieldlandregister,2020-04-01,brownfield-land/local-authority-eng/IOW/BFR133
Old Town Hall Grafton Street Sandown Isle Of Wight PO36 8JJ,yes,,2020-12-07,,0.15,11,11,20/00455/FUL. Demolition of flat roof extensions and outbuildings; proposed conversion to form 9 dwellings and community hall; pair of semi-detached dwellings on land to the rear,local-authority-eng:IOW,owned by a public authority,,,pending decision,full planning permission,POINT(-1.157584 50.65492),BFR135,https://www.iwight.com/brownfieldlandregister,2020-12-07,brownfield-land/local-authority-eng/IOW/BFR135
Belgrave Hotel 14 - 16 Beachfield Road Sandown Isle Of Wight PO36 8NA,,,2020-12-08,,0.22,10,10,20/00412/FUL. Proposed ten dwellings; formation of vehicular accesses; parking; and landscaping (revised plans) (revised description),local-authority-eng:IOW,not owned by a public authority,2020-07-27,,permissioned,full planning permission,POINT(-1.159558 50.652092),BFR136,https://www.iwight.com/brownfieldlandregister,2020-12-08,brownfield-land/local-authority-eng/IOW/BFR136
Mountfield Holiday Park Norton Green Freshwater Isle Of Wight PO40 9RU,,,2020-12-08,,0.56,5,5,20/00779/FUL. Proposed 5 residential units,local-authority-eng:IOW,not owned by a public authority,2020-12-02,,permissioned,full planning permission,POINT(-1.520044 50.692038),BFR137,https://www.iwight.com/brownfieldlandregister,2020-12-08,brownfield-land/local-authority-eng/IOW/BFR137
Former Sandown Snooker Club Leed Street Sandown Isle Of Wight PO36 8JQ,,,2020-12-08,,0.05,5,5,20/00492/FUL. Proposed terrace of five houses; parking (readvertised application),local-authority-eng:IOW,not owned by a public authority,2020-07-03,,permissioned,full planning permission,POINT(-1.157937 50.655767),BFR138,https://www.iwight.com/brownfieldlandregister,2020-12-08,brownfield-land/local-authority-eng/IOW/BFR138
7 School Green Road Freshwater Isle Of Wight PO40 9AJ,,,2020-12-08,,0.02,7,7,20/01407/FUL. Proposed conversion to form 7 self-contained flats,local-authority-eng:IOW,not owned by a public authority,,,pending decision,full planning permission,POINT(-1.525134 50.682832),BFR139,https://www.iwight.com/brownfieldlandregister,2020-12-08,brownfield-land/local-authority-eng/IOW/BFR139
Mill Court Furrlongs Newport Isle Of Wight PO30 2AA,,,2020-12-08,,0.19,6,6,"20/01216/FUL. Proposed alterations and change of use of ground, first and second floors of eastern building to form 6 residential flats",local-authority-eng:IOW,not owned by a public authority,,,pending decision,full planning permission,POINT(-1.289246 50.697919),BFR140,https://www.iwight.com/brownfieldlandregister,2020-12-08,brownfield-land/local-authority-eng/IOW/BFR140
Solent View Residential Home 41 - 43 Victoria Grove East Cowes Isle Of Wight PO32 6DL,yes,,2020-12-08,,0.09,8,8,20/00707/FUL. Change of use from care home to 8 residential flats,local-authority-eng:IOW,not owned by a public authority,2020-08-17,,permissioned,full planning permission,POINT(-1.284312 50.751396),BFR141,https://www.iwight.com/brownfieldlandregister,2020-12-08,brownfield-land/local-authority-eng/IOW/BFR141
The West Bay Club Halletts Shute Yarmouth Isle Of Wight PO41 0RJ,yes,,2020-12-08,,6.15,,,"20/01580/ARM. Approval of reserved matters on P/00402/18 for appearance, layout, scale and materials",local-authority-eng:IOW,not owned by a public authority,,,pending decision,reserved matters approval,POINT(-1.515875 50.700906),BFR142,https://www.iwight.com/brownfieldlandregister,2020-12-08,brownfield-land/local-authority-eng/IOW/BFR142
