site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
High Street Aylburton,yes,,2017-10-31,,0.124762,5,5,Redevelopment of business premises in a village centre with scope for small residential scheme. Alternative business premises nearby. The site is within the Conservation Area and close to two Listed Buildings. The Cross which is on the boundary is an ancient monument. new building or conversion of existing business premises,local-authority-eng:FOE,not owned by a public authority,,,not permissioned,,POINT(-2.55571 51.713382),49,https://maps.glosdistricts.org/map/Aurora.svc/run?script=%5cAurora%5cFoDDC+-+SHLAA.AuroraScript%24&nocache=1347652503&resize=always&inspect_query=Brownfield_Land_Registery&inspect_value=Aurora41&scale=1024,2017-10-31,brownfield-land/local-authority-eng/FOE/49
The Keys High Street Bream,yes,,2017-10-31,,0.116627,5,5,conversion to five dwellings. permission for conversion to 5 dwellings,local-authority-eng:FOE,not owned by a public authority,2014-05-14,https://publicaccess.fdean.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MHHO98HI00T00,permissioned,full planning permission,POINT(-2.573421 51.752527),52,https://maps.glosdistricts.org/map/Aurora.svc/run?script=%5cAurora%5cFoDDC+-+SHLAA.AuroraScript%24&nocache=1347652503&resize=always&inspect_query=Brownfield_Land_Registery&inspect_value=Aurora47&scale=1024,2017-10-31,brownfield-land/local-authority-eng/FOE/52
Lansdown Walk Bream,,,2017-10-31,,0.187975,7,5,alternative use of site currently occupied by business premises. new build to replace existing employment use,local-authority-eng:FOE,not owned by a public authority,,,not permissioned,,POINT(-2.571779 51.750959),42,https://maps.glosdistricts.org/map/Aurora.svc/run?script=%5cAurora%5cFoDDC+-+SHLAA.AuroraScript%24&nocache=1347652503&resize=always&inspect_query=Brownfield_Land_Registery&inspect_value=Aurora35&scale=1024,2017-10-31,brownfield-land/local-authority-eng/FOE/42
High Street RFC Club Bream,yes,,2017-10-31,,0.929327,25,14,"permission has been given for the redevelopment of rugby club and hard standing to provide for its relocation and additionally 14 dwellings. Remainder of site is suitable for redevelopment and possibly some element of conversion.. Most of site covered by outline permission for demolition of existing clubhouse, associated changing rooms and outbuilding. Redevelopment of the site to provide new dwellings (14 no) and new clubhouse and associated parking facilities.",local-authority-eng:FOE,not owned by a public authority,2014-10-06,https://publicaccess.fdean.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N81H8LHIGC900,permissioned,outline planning permission,POINT(-2.577917 51.74896),2,https://maps.glosdistricts.org/map/Aurora.svc/run?script=%5cAurora%5cFoDDC+-+SHLAA.AuroraScript%24&nocache=1347652503&resize=always&inspect_query=Brownfield_Land_Registery&inspect_value=Aurora1&scale=1024,2017-10-31,brownfield-land/local-authority-eng/FOE/2
Railway Tavern Station Street Cinderford,yes,,2017-10-31,,0.085069,10,8,current permission for conversion of former pub to 10 flats. Associated with larger Station Street site and allocated in AP. permission for change of use of public house to 10 apartments,local-authority-eng:FOE,not owned by a public authority,2016-07-13,https://publicaccess.fdean.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O5MH6GHI0AF00,permissioned,full planning permission,POINT(-2.506386 51.823711),4,https://maps.glosdistricts.org/map/Aurora.svc/run?script=%5cAurora%5cFoDDC+-+SHLAA.AuroraScript%24&nocache=1347652503&resize=always&inspect_query=Brownfield_Land_Registery&inspect_value=Aurora4&scale=1024,2017-10-31,brownfield-land/local-authority-eng/FOE/4
St Whites former school Cinderford,yes,,2017-10-31,,0.190924,5,5,former school now subject to application for conversion close to school site referred to above but not contiguous with it. current application for conversion of former school,local-authority-eng:FOE,owned by a public authority,,https://publicaccess.fdean.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OTQY0JHIMW800,pending decision,,POINT(-2.518022 53.185294),0,https://maps.glosdistricts.org/map/Aurora.svc/run?script=%5cAurora%5cFoDDC+-+SHLAA.AuroraScript%24&nocache=1347652503&resize=always&inspect_query=Brownfield_Land_Registery&inspect_value=Aurora42&scale=1024,2017-10-31,brownfield-land/local-authority-eng/FOE/0
St Whites Old School West Cinderford,yes,,2017-10-31,,0.408624,8,5,former school now subject of planning application. current application for redevelopment of site for new dwellings,local-authority-eng:FOE,owned by a public authority,,https://publicaccess.fdean.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSVRT1HIMRF00,pending decision,,POINT(-2.501174 51.813252),14,https://maps.glosdistricts.org/map/Aurora.svc/run?script=%5cAurora%5cFoDDC+-+SHLAA.AuroraScript%24&nocache=1347652503&resize=always&inspect_query=Brownfield_Land_Registery&inspect_value=Aurora9&scale=1024,2017-10-31,brownfield-land/local-authority-eng/FOE/14
Newtown Road Cinderford,yes,,2017-10-31,,0.429617,17,12,"part of site which is previously developed, owned by HCA and suitable for new housing. Identified in AAP. Some units deliverable within five years.. previously developed part of a site allocated for housing under AAP",local-authority-eng:FOE,owned by a public authority,,,not permissioned,,POINT(-2.51211 51.838122),46,https://maps.glosdistricts.org/map/Aurora.svc/run?script=%5cAurora%5cFoDDC+-+SHLAA.AuroraScript%24&nocache=1347652503&resize=always&inspect_query=Brownfield_Land_Registery&inspect_value=Aurora3&scale=1024,2017-10-31,brownfield-land/local-authority-eng/FOE/46
Valley Road Junction Cinderford Valley Road,yes,,2017-10-31,,0.52773,20,15,"A further parcel of land adjoins the former foundry site (listed elsewhere) and can be developed on its own or preferably in conjunction with it. Not cleared but occupied by open storage and a single dwelling, could deliver some dwellings within five years. new housing on site used for employment related use and residential",local-authority-eng:FOE,not owned by a public authority,,,not permissioned,,POINT(-2.508947 51.822264),7,https://maps.glosdistricts.org/map/Aurora.svc/run?script=%5cAurora%5cFoDDC+-+SHLAA.AuroraScript%24&nocache=1347652503&resize=always&inspect_query=Brownfield_Land_Registery&inspect_value=Aurora7&scale=1024,2017-10-31,brownfield-land/local-authority-eng/FOE/7
Foxes Bridge Rd Cinderford,,,2017-10-31,,0.71086,21,17,former training/ employment use but vacant and suitable for redevelopment. new housing on former employment/ training site now vacant,local-authority-eng:FOE,owned by a public authority,,,not permissioned,,POINT(-2.508023 51.825968),10,https://maps.glosdistricts.org/map/Aurora.svc/run?script=%5cAurora%5cFoDDC+-+SHLAA.AuroraScript%24&nocache=1347652503&resize=always&inspect_query=Brownfield_Land_Registery&inspect_value=Aurora49&scale=1024,2017-10-31,brownfield-land/local-authority-eng/FOE/10
