site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"52-60 Poulton Road, Fleetwood",yes,,2017-12-14,,0.05,9,9,Erection of six two bedroomed and three one bedroomed self-contained apartments with parking to the rear (resubmission of 13/00712/FULMAJ),local-authority-eng:WYR,not owned by a public authority,2015-04-20,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,full planning permission,POINT(-3.01868 53.921435),BR003,https://wyre.maps.arcgis.com/home/webmap/viewer.html?webmap=4c83fbb760684f3a9985c3932e913fde,2017-12-14,brownfield-land/local-authority-eng/WYR/BR003
"Land north and east of Bourne Road, Thornton.",yes,,2019-10-30,,4.11,186,186,Residential development consisting of 186 dwellings. Technical commencement,local-authority-eng:WYR,not owned by a public authority,2012-10-10,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,full planning permission,POINT(-3.005927 53.888771),BR004,https://wyre.maps.arcgis.com/home/webmap/viewer.html?webmap=4c83fbb760684f3a9985c3932e913fde,2017-12-14,brownfield-land/local-authority-eng/WYR/BR004
"Royal Oak, 64 Breck Road, Poulton",yes,,2019-10-30,,0.12,12,12,Retrospective application for the demolition of former Public House and the erection of a three storey and part two storey apartment block (12 apartments) including associated access/parking provision and a cycle store,local-authority-eng:WYR,not owned by a public authority,2019-02-07,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.988458 53.850689),BR005,https://wyre.maps.arcgis.com/home/webmap/viewer.html?webmap=4c83fbb760684f3a9985c3932e913fde,2017-12-14,brownfield-land/local-authority-eng/WYR/BR005
"Preesall Service Station, Sandy Lane, Preesall",yes,,2017-12-14,,0.12,6,6,"Reserved matters application for the appearance, landscaping and scale of six dwellings, following outline approval 11/00599/OUT",local-authority-eng:WYR,not owned by a public authority,2016-01-22,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,reserved matters approval,POINT(-2.962063 53.921991),BR006,https://wyre.maps.arcgis.com/home/webmap/viewer.html?webmap=4c83fbb760684f3a9985c3932e913fde,2017-12-14,brownfield-land/local-authority-eng/WYR/BR006
"Brimelows Garage, 54 Hardhorn Road, Poulton",yes,,2017-12-14,,0.14,12,12,Reserved matters application for the appearance and landscaping of 7 town houses and 6 apartments following outline approval 11/00765/OUTMAJ. Technical commencement.,local-authority-eng:WYR,not owned by a public authority,2016-01-14,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,reserved matters approval,POINT(-2.992506 53.844418),BR007,https://wyre.maps.arcgis.com/home/webmap/viewer.html?webmap=4c83fbb760684f3a9985c3932e913fde,2017-12-14,brownfield-land/local-authority-eng/WYR/BR007
"Fairfield Nurseries, Puddle House Lane, Poulton",yes,,2017-12-14,,1.18,9,9,Reserved matters application for the erection of nine detached dwellings (following outline approval 17/00410/OUTMAJ),local-authority-eng:WYR,not owned by a public authority,2017-09-27,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,reserved matters approval,POINT(-2.978081 53.830047),BR008,https://wyre.maps.arcgis.com/home/webmap/viewer.html?webmap=4c83fbb760684f3a9985c3932e913fde,2017-12-14,brownfield-land/local-authority-eng/WYR/BR008
"North of Garstang Road, Pilling",yes,,2019-10-30,,1.69,40,40,"Reserved matters application for the erection of 40 dwellings following planning permission 16/00317/OUTMAJ (reserved matters relating to appearance, landscaping, layout and scale)",local-authority-eng:WYR,not owned by a public authority,2018-11-16,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.882255 53.921166),BR011,https://wyre.maps.arcgis.com/home/webmap/viewer.html?webmap=4c83fbb760684f3a9985c3932e913fde,2017-12-14,brownfield-land/local-authority-eng/WYR/BR011
"Throstles Nest, Whinney Brow Lane, Forton",yes,,2019-10-30,,0.27,3,3,Erection of two detached dwellings with associated access and landscaping (18/00589/FUL) & Planning application for substitution of house type for plot 2 of planning consent 15/00122/FUL.,local-authority-eng:WYR,not owned by a public authority,,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.774727 53.955946),BR012,https://wyre.maps.arcgis.com/home/webmap/viewer.html?webmap=4c83fbb760684f3a9985c3932e913fde,2017-12-14,brownfield-land/local-authority-eng/WYR/BR012
"Prospect Farm, Skippool Road, Thornton",yes,,2019-10-30,,0.61,8,8,Erection of 9 dwellings with associated parking and landscaping (following demolition of existing agricultural buildings and farmhouse). Planning permission expires 25.5.19,local-authority-eng:WYR,not owned by a public authority,2016-05-25,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.985434 53.857851),BR013,https://wyre.maps.arcgis.com/home/webmap/viewer.html?webmap=4c83fbb760684f3a9985c3932e913fde,2017-12-14,brownfield-land/local-authority-eng/WYR/BR013
"Rear The Steamer, Victoria Street, Fleetwood",yes,,2019-10-30,,0.05,5,5,Erection of three 3 bed dwellings and two 1 bed flats. Planning permission expires 29.6.19,local-authority-eng:WYR,not owned by a public authority,2016-06-25,https://publicaccess.wyre.gov.uk/online-applications/,permissioned,full planning permission,POINT(-3.006143 53.924354),BR014,https://wyre.maps.arcgis.com/home/webmap/viewer.html?webmap=4c83fbb760684f3a9985c3932e913fde,2017-12-14,brownfield-land/local-authority-eng/WYR/BR014
