name,site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BR/ABB/01H,"Land to the north of Laurel Terrace, Laurel Terrace, Abbeytown",,,2017-12-20,,0.28,10,5,,local-authority-eng:ALL,not owned by a public authority,,,Not Permissioned,,POINT(-3.289643 54.845185),BR/ABB/01H,http://mapping.allerdale.gov.uk/myallerdale.aspx,2017-12-20,/brownfield-land/local-authority-eng/ALL/BR-ABB-01H
BR/BRM/01H,"Land at former Broughton Moor RNAD, Moor Road, Broughton Moor",yes,,2017-12-20,,4.3,30,24,24 selfbuild plots and demolition of 3 buildings,local-authority-eng:ALL,owned by a public authority,2015-05-06,http://planning.allerdale.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=123998,permissioned,outline planning permission,POINT(-3.452105 54.675365),BR/BRM/01H,http://mapping.allerdale.gov.uk/myallerdale.aspx,2017-12-20,/brownfield-land/local-authority-eng/ALL/BR-BRM-01H
BR/FLI/01H,"Former Flimby Garage, Church Road, Flimby",,,2017-12-20,,0.17,6,5,,local-authority-eng:ALL,not owned by a public authority,,http://planning.allerdale.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=108925,Not Permissioned,,POINT(-3.51579 54.686323),BR/FLI/01H,http://mapping.allerdale.gov.uk/myallerdale.aspx,2017-12-20,/brownfield-land/local-authority-eng/ALL/BR-FLI-01H
BR/GRC/02H,"Land at William Street, Great Clifton",yes,,2017-12-20,,0.52,18,15,18 dwellings,local-authority-eng:ALL,not owned by a public authority,2012-09-19,http://planning.allerdale.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=96500,permissioned,full planning permission,POINT(-3.490071 54.654637),BR/GRC/02H,http://mapping.allerdale.gov.uk/myallerdale.aspx,2017-12-20,/brownfield-land/local-authority-eng/ALL/BR-GRC-02H
BR/KBR/01H,"Land adjacent to Rodway, West Lane, Kirkbride",yes,,2017-12-20,,0.6,19,5,19 dwellings,local-authority-eng:ALL,not owned by a public authority,2010-11-12,http://planning.allerdale.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=77252,permissioned,full planning permission,POINT(-3.205189 54.894861),BR/KBR/01H,http://mapping.allerdale.gov.uk/myallerdale.aspx,2017-12-20,/brownfield-land/local-authority-eng/ALL/BR-KBR-01H
BR/MAR/01H,"Land at Ropery Street, Maryport",yes,,2017-12-20,,0.8,20,12,Use of land for residential development,local-authority-eng:ALL,not owned by a public authority,2014-06-16,http://planning.allerdale.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=114404,permissioned,outline planning permission,POINT(-3.502352 54.709337),BR/MAR/01H,http://mapping.allerdale.gov.uk/myallerdale.aspx,2017-12-20,/brownfield-land/local-authority-eng/ALL/BR-MAR-01H
BR/MAR/02H,"Land at The Netherdales, Ellenborough Road, Maryport",yes,,2017-12-20,,0.3,9,5,9 dwellings,local-authority-eng:ALL,not owned by a public authority,2015-05-14,http://planning.allerdale.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=124486,permissioned,outline planning permission,POINT(-3.485217 54.711067),BR/MAR/02H,http://mapping.allerdale.gov.uk/myallerdale.aspx,2017-12-20,/brownfield-land/local-authority-eng/ALL/BR-MAR-02H
BR/MAR/03H,"Land to the east of Marine Road, Maryport",,,2017-12-20,,1.53,50,30,,local-authority-eng:ALL,owned by a public authority,,,not permissioned,,POINT(-3.474062 52.621386),BR/MAR/03H,http://mapping.allerdale.gov.uk/myallerdale.aspx,2017-12-20,/brownfield-land/local-authority-eng/ALL/BR-MAR-03H
BR/PRO/01H,"Prospect Garage, Main Road (A596), Prospect",,,2017-12-20,,0.6,20,12,,local-authority-eng:ALL,not owned by a public authority,,http://planning.allerdale.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=152298,Not Permissioned,,POINT(-3.368044 54.756422),BR/PRO/01H,http://mapping.allerdale.gov.uk/myallerdale.aspx,2017-12-20,/brownfield-land/local-authority-eng/ALL/BR-PRO-01H
BR/SIL/01H,"Former Fisons Factory, Skiddaw Street, Silloth",yes,,2017-12-20,,8.7,254,170,Residential development (first phase - 22 dwellings),local-authority-eng:ALL,not owned by a public authority,2011-05-23,http://planning.allerdale.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=74376,permissioned,outline planning permission,POINT(-3.385944 54.865433),BR/SIL/01H,http://mapping.allerdale.gov.uk/myallerdale.aspx,2017-12-20,/brownfield-land/local-authority-eng/ALL/BR-SIL-01H
BR/WIG/02H,"Former Brookside Works, Brookside, Wigton",yes,,2017-12-20,,0.1,10,5,9 flats and 1 dwelling,local-authority-eng:ALL,not owned by a public authority,2015-05-27,http://planning.allerdale.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=116991,permissioned,full planning permission,POINT(-3.15837 54.824392),BR/WIG/02H,http://mapping.allerdale.gov.uk/myallerdale.aspx,2017-12-20,/brownfield-land/local-authority-eng/ALL/BR-WIG-02H
BR/WOR/01H,"Former Workington Fire Station, Guard Street, Workington",,,2017-12-20,,0.5,50,12,,local-authority-eng:ALL,owned by a public authority,,,Not Permissioned,,POINT(-3.540579 54.640829),BR/WOR/01H,http://mapping.allerdale.gov.uk/myallerdale.aspx,2017-12-20,/brownfield-land/local-authority-eng/ALL/BR-WOR-01H
BR/WOR/02H,"Land off Curwen Road, Curwen Road, Workington",yes,,2017-12-20,,1.8,120,80,94 residential units,local-authority-eng:ALL,not owned by a public authority,2016-04-13,http://planning.allerdale.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=134609,permissioned,reserved matters approval,POINT(-3.565216 54.646041),BR/WOR/02H,http://mapping.allerdale.gov.uk/myallerdale.aspx,2017-12-20,/brownfield-land/local-authority-eng/ALL/BR-WOR-02H
BR/WOR/03H,"Land at Stanley Street, Workington",,,2017-12-20,,0.8,90,40,,local-authority-eng:ALL,not owned by a public authority,,,Not Permissioned,,POINT(-3.560758 54.644966),BR/WOR/03H,http://mapping.allerdale.gov.uk/myallerdale.aspx,2017-12-20,/brownfield-land/local-authority-eng/ALL/BR-WOR-03H
BR/WOR/04H,"Former Senhouse Terrace, Senhouse Street, Workington",yes,,2017-12-20,,0.1,14,5,14 flats,local-authority-eng:ALL,not owned by a public authority,2016-01-19,http://planning.allerdale.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=125499,permissioned,full planning permission,POINT(-3.554437 54.644202),BR/WOR/04H,http://mapping.allerdale.gov.uk/myallerdale.aspx,2017-12-20,/brownfield-land/local-authority-eng/ALL/BR-WOR-04H
